id,gene_ontology_i_ds
evm.TU.HiC_scaffold_39.53,GO:0000978; GO:0001227; GO:0003682; GO:0005634; GO:0005700; GO:0006357; GO:0007422; GO:0007426; GO:0008360; GO:0016476; GO:0017053; GO:0030707; GO:0035001; GO:0035147; GO:0035151; GO:0040003; GO:0042675; GO:0042682; GO:0042803; GO:0043388; GO:0045467; GO:0045892; GO:0045944; GO:0046843; GO:0046872; GO:0048053; GO:0048626; GO:0048750; GO:0060446; GO:1903688; GO:1990841
evm.TU.HiC_scaffold_92.119,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_60.44,GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
evm.TU.HiC_scaffold_80.250,GO:0005789; GO:0005829; GO:0005886; GO:0006506; GO:0016021; GO:0016780; GO:0051377
evm.TU.HiC_scaffold_79.349,GO:0007155; GO:0009279; GO:0009986; GO:0015031; GO:0016021
evm.TU.HiC_scaffold_55.53,GO:0003964
evm.TU.HiC_scaffold_45.108,GO:0000086; GO:0000785; GO:0004435; GO:0005096; GO:0005509; GO:0005516; GO:0005521; GO:0005546; GO:0005634; GO:0005737; GO:0005829; GO:0007213; GO:0007215; GO:0007420; GO:0007612; GO:0007613; GO:0008277; GO:0010243; GO:0016020; GO:0016607; GO:0019899; GO:0021987; GO:0031161; GO:0031965; GO:0032735; GO:0032957; GO:0032991; GO:0034284; GO:0035722; GO:0035723; GO:0040019; GO:0042802; GO:0043434; GO:0045444; GO:0045663; GO:0045892; GO:0045893; GO:0046330; GO:0046488; GO:0048009; GO:0048015; GO:0048639; GO:0060466; GO:0070498; GO:0080154; GO:0098794; GO:0098978; GO:0098982; GO:0099170; GO:0099178; GO:1900087; GO:1902618; GO:1903140; GO:1904117; GO:1904637; GO:1905631; GO:2000344; GO:2000438; GO:2000560
evm.TU.HiC_scaffold_69.37,GO:0000287; GO:0004672; GO:0004674; GO:0004707; GO:0005524; GO:0005634; GO:0005737; GO:0006355; GO:0006468; GO:0007179; GO:0016055; GO:0018107; GO:0030178; GO:0031625; GO:0035556; GO:0042169; GO:0042501; GO:0046777; GO:0050821; GO:0106310; GO:0106311
evm.TU.HiC_scaffold_65.243,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_52.347,GO:0003964
evm.TU.HiC_scaffold_79.456,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_92.268,GO:0003964
evm.TU.HiC_scaffold_62.148,GO:0003964
evm.TU.HiC_scaffold_52.352,GO:0000122; GO:0000978; GO:0000981; GO:0001223; GO:0003677; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0007010; GO:0008343; GO:0008360; GO:0009913; GO:0016348; GO:0018992; GO:0035017; GO:0035316; GO:0043565; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0048067; GO:0048477; GO:0070896
evm.TU.HiC_scaffold_65.7,GO:0000978; GO:0000981; GO:0005634; GO:0007507; GO:0032991; GO:0032993; GO:0060048; GO:1903779
evm.TU.HiC_scaffold_3.92,GO:0005975; GO:0030173; GO:0047186
evm.TU.HiC_scaffold_56.270,GO:0002052; GO:0005158; GO:0005524; GO:0005705; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0006457; GO:0007098; GO:0008285; GO:0009408; GO:0009631; GO:0010529; GO:0019094; GO:0030911; GO:0032991; GO:0034605; GO:0034663; GO:0043248; GO:0045187; GO:0046628; GO:0048471; GO:0048477; GO:0050821; GO:0051082; GO:0097718; GO:0101031; GO:0106161; GO:0140603
evm.TU.HiC_scaffold_84.220,GO:0003964
evm.TU.HiC_scaffold_78.13,GO:0005085; GO:0005654; GO:0005737; GO:0005829; GO:0016477; GO:0030027; GO:0030032; GO:0030175; GO:0030334; GO:0032587; GO:0035556; GO:0042802; GO:0046847
evm.TU.HiC_scaffold_12.121,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_56.273,GO:0005524; GO:0005737; GO:0006457; GO:0051082
evm.TU.HiC_scaffold_46.60,GO:0000122; GO:0003713; GO:0003714; GO:0005634; GO:0006357; GO:0008134; GO:0016360; GO:0016616; GO:0022416; GO:0031010; GO:0035220; GO:0042802; GO:0042803; GO:0043044; GO:0045892; GO:0045944; GO:0051287; GO:0090090; GO:0090263; GO:0140297
evm.TU.HiC_scaffold_26.241,GO:0003964
evm.TU.HiC_scaffold_13.205,GO:0005544; GO:0005886; GO:0030154; GO:0043005; GO:0043025; GO:0043204; GO:0046872; GO:0071277; GO:1903861
evm.TU.HiC_scaffold_93.115,GO:0005615; GO:0005886; GO:0007339; GO:0016021; GO:0031012; GO:0098609
evm.TU.HiC_scaffold_68.154,GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872
evm.TU.HiC_scaffold_46.77,GO:0000122; GO:0003714; GO:0005634; GO:0005737; GO:0005829; GO:0006281; GO:0006479; GO:0006974; GO:0008285; GO:0008306; GO:0009612; GO:0009952; GO:0014070; GO:0017148; GO:0021542; GO:0021954; GO:0031175; GO:0035914; GO:0043434; GO:0043524; GO:0045930; GO:0051602; GO:0060213; GO:0070062; GO:2000178
evm.TU.HiC_scaffold_92.380,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_49.250,GO:0004435; GO:0005509; GO:0005737; GO:0016042; GO:0032154; GO:0048015
evm.TU.HiC_scaffold_43.188,GO:0000398; GO:0005524; GO:0005634; GO:0005726; GO:0005737; GO:0005829; GO:0005886; GO:0007269; GO:0007399; GO:0007411; GO:0007413; GO:0016192; GO:0016246; GO:0030707; GO:0031072; GO:0034620; GO:0035967; GO:0042026; GO:0044183; GO:0048471; GO:0051082; GO:0051085; GO:0051087; GO:0051787; GO:0061077; GO:0061738; GO:0070868; GO:0071011; GO:0071013; GO:0097753; GO:0098793; GO:0106161
evm.TU.HiC_scaffold_89.141,GO:0003964
evm.TU.HiC_scaffold_24.270,GO:0003091; GO:0004016; GO:0005524; GO:0005887; GO:0005929; GO:0006171; GO:0007189; GO:0007193; GO:0031226; GO:0032420; GO:0035556; GO:0035811; GO:0046872; GO:1904117; GO:1904322
evm.TU.HiC_scaffold_8.191,GO:0005544; GO:0005886; GO:0046872; GO:0071277
evm.TU.HiC_scaffold_15.172,GO:0005085; GO:0055037
evm.TU.HiC_scaffold_8.176,GO:0005576; GO:0007218
evm.TU.HiC_scaffold_83.136,GO:0003964
evm.TU.HiC_scaffold_93.7,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_63.66,GO:0005737; GO:0005886; GO:0005887; GO:0006816; GO:0007601; GO:0007602; GO:0007603; GO:0007608; GO:0008525; GO:0008526; GO:0015914; GO:0016021; GO:0016029; GO:0016056; GO:0016059; GO:0031210; GO:0035091; GO:0046488; GO:0046872; GO:0070300; GO:0071482; GO:1990050
evm.TU.HiC_scaffold_90.278,GO:0003729; GO:0003730; GO:0005634; GO:0005829; GO:0006397; GO:0006977; GO:0006978; GO:0008285; GO:0008380; GO:0010830; GO:0030154; GO:0043484; GO:0070935
evm.TU.HiC_scaffold_26.282,GO:0003924; GO:0005525; GO:0007188; GO:0031683; GO:0046872
evm.TU.HiC_scaffold_50.65,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_2.255,GO:0000294; GO:0000932; GO:0001525; GO:0001933; GO:0002230; GO:0002757; GO:0003677; GO:0003682; GO:0003729; GO:0003730; GO:0004518; GO:0004521; GO:0004532; GO:0004843; GO:0005634; GO:0005654; GO:0005737; GO:0005791; GO:0005856; GO:0006915; GO:0006974; GO:0010508; GO:0010595; GO:0010656; GO:0010884; GO:0010942; GO:0016579; GO:0030154; GO:0030867; GO:0032088; GO:0032689; GO:0032691; GO:0032715; GO:0032720; GO:0032991; GO:0034599; GO:0035198; GO:0035613; GO:0035925; GO:0036464; GO:0042149; GO:0042307; GO:0042406; GO:0043022; GO:0043124; GO:0044828; GO:0045019; GO:0045600; GO:0045766; GO:0045944; GO:0046872; GO:0050852; GO:0051259; GO:0055118; GO:0061014; GO:0061158; GO:0071222; GO:0071347; GO:0071356; GO:0090501; GO:0090502; GO:0098586; GO:1900016; GO:1900119; GO:1900745; GO:1901223; GO:1903003; GO:1903799; GO:1903936; GO:1904637; GO:1990869; GO:2000320; GO:2000379; GO:2000627
evm.TU.HiC_scaffold_88.95,GO:0003964
evm.TU.HiC_scaffold_91.206,GO:0000188; GO:0002819; GO:0004721; GO:0004725; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006470; GO:0008330; GO:0008432; GO:0010633; GO:0016311; GO:0016607; GO:0016791; GO:0017017; GO:0032496; GO:0032873; GO:0033549; GO:0035335; GO:0035970; GO:0043508; GO:0044387; GO:0045088; GO:0045591; GO:0046329; GO:0048273; GO:0048709; GO:0048715; GO:0050680; GO:0051019; GO:0060266; GO:0070373; GO:0090335; GO:0106306; GO:0106307; GO:1903753; GO:1905042; GO:1990264
evm.TU.HiC_scaffold_63.61,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_78.280,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_96.210,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_96.80,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_21.230,GO:0005524; GO:0005737; GO:0005856
evm.TU.HiC_scaffold_21.224,GO:0005524; GO:0005737; GO:0005856
evm.TU.HiC_scaffold_21.222,GO:0005524; GO:0005737; GO:0005856
evm.TU.HiC_scaffold_48.91,GO:0001889; GO:0002134; GO:0004070; GO:0004088; GO:0004151; GO:0004672; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006207; GO:0006228; GO:0006541; GO:0006807; GO:0007507; GO:0007565; GO:0007595; GO:0008270; GO:0014075; GO:0016363; GO:0016597; GO:0017144; GO:0018107; GO:0019240; GO:0019899; GO:0031000; GO:0031100; GO:0032868; GO:0032991; GO:0033574; GO:0035690; GO:0042594; GO:0042802; GO:0042995; GO:0043025; GO:0043195; GO:0044205; GO:0046777; GO:0051414; GO:0071364
evm.TU.HiC_scaffold_48.124,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_42.82,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_28.289,GO:0003810; GO:0016020; GO:0018149; GO:0046872
evm.TU.HiC_scaffold_95.241,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_51.49,GO:0005524; GO:0005737; GO:0005856
evm.TU.HiC_scaffold_92.54,GO:0003964
evm.TU.HiC_scaffold_94.286,GO:0003964
evm.TU.HiC_scaffold_68.132,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_17.172,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_94.217,GO:0003964
evm.TU.HiC_scaffold_6.118,GO:0000146; GO:0000281; GO:0005516; GO:0005524; GO:0005826; GO:0005829; GO:0005929; GO:0005938; GO:0006936; GO:0007298; GO:0007391; GO:0007395; GO:0007435; GO:0007443; GO:0007455; GO:0007496; GO:0007605; GO:0008258; GO:0016460; GO:0030018; GO:0030239; GO:0031036; GO:0031252; GO:0032027; GO:0032154; GO:0032507; GO:0035017; GO:0035159; GO:0035277; GO:0035317; GO:0042060; GO:0042802; GO:0044291; GO:0045214; GO:0046663; GO:0046664; GO:0051015; GO:0060289; GO:0060571; GO:0070986; GO:0071260; GO:0090175; GO:0106037; GO:1901739; GO:1903688
evm.TU.HiC_scaffold_94.289,GO:0003964
evm.TU.HiC_scaffold_6.119,GO:0000146; GO:0000281; GO:0005516; GO:0005524; GO:0005826; GO:0005829; GO:0005929; GO:0005938; GO:0006936; GO:0007298; GO:0007391; GO:0007395; GO:0007435; GO:0007443; GO:0007455; GO:0007496; GO:0007605; GO:0008258; GO:0016460; GO:0030018; GO:0030239; GO:0031036; GO:0031252; GO:0032027; GO:0032154; GO:0032507; GO:0035017; GO:0035159; GO:0035277; GO:0035317; GO:0042060; GO:0042802; GO:0044291; GO:0045214; GO:0046663; GO:0046664; GO:0051015; GO:0060289; GO:0060571; GO:0070986; GO:0071260; GO:0090175; GO:0106037; GO:1901739; GO:1903688
evm.TU.HiC_scaffold_96.26,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_83.106,GO:0005576; GO:0090729
evm.TU.HiC_scaffold_92.67,GO:0001664; GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0007186; GO:0030246; GO:0031232; GO:0032757; GO:0033691; GO:0034394; GO:0034774; GO:0038187; GO:0043654; GO:0046597; GO:0046872; GO:0062023; GO:0097367; GO:1904813
evm.TU.HiC_scaffold_84.379,GO:0003964
evm.TU.HiC_scaffold_63.74,GO:0001745; GO:0001941; GO:0005737; GO:0005886; GO:0005887; GO:0007155; GO:0007274; GO:0008039; GO:0008045; GO:0016200; GO:0022416; GO:0031005; GO:0031012; GO:0031122; GO:0031594; GO:0034110; GO:0034116; GO:0040017; GO:0042051; GO:0042802; GO:0042803; GO:0043005; GO:0043025; GO:0045211; GO:0045467; GO:0046982; GO:0048058; GO:0048499; GO:0048790; GO:0050808; GO:0051124; GO:0097090; GO:0099190; GO:0099559; GO:2000331
evm.TU.HiC_scaffold_66.162,GO:0005200; GO:0005737; GO:0005885; GO:0030041; GO:0034314; GO:0051015
evm.TU.HiC_scaffold_48.138,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_94.290,GO:0003964
evm.TU.HiC_scaffold_6.22,GO:0000146; GO:0000281; GO:0001701; GO:0001725; GO:0001764; GO:0001778; GO:0003279; GO:0005516; GO:0005524; GO:0005737; GO:0005819; GO:0005829; GO:0005844; GO:0005903; GO:0005938; GO:0006887; GO:0006930; GO:0007097; GO:0007155; GO:0007409; GO:0007411; GO:0007420; GO:0007507; GO:0007512; GO:0008283; GO:0008360; GO:0009898; GO:0016459; GO:0016460; GO:0021592; GO:0021670; GO:0021678; GO:0021680; GO:0030027; GO:0030036; GO:0030048; GO:0030239; GO:0030424; GO:0030426; GO:0030496; GO:0031032; GO:0031175; GO:0031594; GO:0032154; GO:0035613; GO:0035904; GO:0042641; GO:0042802; GO:0043005; GO:0043025; GO:0043197; GO:0043531; GO:0048027; GO:0050714; GO:0050885; GO:0051015; GO:0051017; GO:0055003; GO:0055015; GO:0060041; GO:0060976; GO:0070650; GO:0097513; GO:0098871; GO:0098885; GO:0098974; GO:0098978; GO:1905274
evm.TU.HiC_scaffold_67.121,GO:0003964
evm.TU.HiC_scaffold_82.130,GO:0003964
evm.TU.HiC_scaffold_42.178,GO:0005243; GO:0005886; GO:0005921; GO:0006811; GO:0016021
evm.TU.HiC_scaffold_97.26,GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005829; GO:0006401; GO:0016787; GO:0055087; GO:0070478
evm.TU.HiC_scaffold_100.303,GO:0005199; GO:0005576; GO:0005618
evm.TU.HiC_scaffold_26.334,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_92.285,GO:0003964
evm.TU.HiC_scaffold_57.321,GO:0000287; GO:0001669; GO:0001707; GO:0001843; GO:0004672; GO:0004674; GO:0004679; GO:0004691; GO:0004712; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005794; GO:0005813; GO:0005829; GO:0005886; GO:0005930; GO:0005952; GO:0006397; GO:0006468; GO:0008284; GO:0010737; GO:0016020; GO:0016607; GO:0018105; GO:0018107; GO:0019901; GO:0019904; GO:0030145; GO:0031267; GO:0031588; GO:0031594; GO:0031625; GO:0032991; GO:0034237; GO:0034605; GO:0036126; GO:0043005; GO:0043197; GO:0043457; GO:0044853; GO:0044877; GO:0045667; GO:0046777; GO:0046827; GO:0048240; GO:0048471; GO:0048792; GO:0050804; GO:0051447; GO:0051726; GO:0051966; GO:0061136; GO:0070613; GO:0071333; GO:0071374; GO:0097225; GO:0097546; GO:0098793; GO:0106310; GO:0106311; GO:1901621; GO:2000810
evm.TU.HiC_scaffold_78.237,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_78.238,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_95.325,GO:0003964
evm.TU.HiC_scaffold_104.169,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_78.161,GO:0000978; GO:0000981; GO:0005634; GO:0005737; GO:0006357; GO:0006915; GO:0046872
evm.TU.HiC_scaffold_64.49,GO:0001525; GO:0001786; GO:0002080; GO:0005178; GO:0005576; GO:0005615; GO:0005788; GO:0006910; GO:0006911; GO:0007155; GO:0007338; GO:0008429; GO:0009897; GO:0016020; GO:0019897; GO:0043277; GO:0050766; GO:0062023; GO:0070062; GO:1903561
evm.TU.HiC_scaffold_67.86,GO:0003810; GO:0005886; GO:0018149; GO:0046872
evm.TU.HiC_scaffold_1578.1,GO:0016021
evm.TU.HiC_scaffold_39.150,GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_92.173,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_55.63,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.226,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_63.9,GO:0001745; GO:0001941; GO:0005737; GO:0005886; GO:0005887; GO:0007155; GO:0007274; GO:0008039; GO:0008045; GO:0016200; GO:0022416; GO:0031005; GO:0031012; GO:0031122; GO:0031594; GO:0034110; GO:0034116; GO:0040017; GO:0042051; GO:0042802; GO:0042803; GO:0043005; GO:0043025; GO:0045211; GO:0045467; GO:0046982; GO:0048058; GO:0048499; GO:0048790; GO:0050808; GO:0051124; GO:0097090; GO:0099190; GO:0099559; GO:2000331
evm.TU.HiC_scaffold_22.131,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_16.31,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_16.152,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_17.17,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_60.204,GO:0005886; GO:0015252; GO:0016021; GO:1902600
evm.TU.HiC_scaffold_85.171,GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_92.399,GO:0003964
evm.TU.HiC_scaffold_63.33,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_89.51,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_60.209,GO:0005201; GO:0005576; GO:0005581; GO:0046872
evm.TU.HiC_scaffold_92.365,GO:0003964
evm.TU.HiC_scaffold_94.321,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_54.100,GO:0004364; GO:0005737; GO:0006749; GO:0018833
evm.TU.HiC_scaffold_18.11,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_68.231,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_92.364,GO:0003417; GO:0005509; GO:0005576; GO:0007155; GO:0008201; GO:0043931; GO:0048471; GO:0060346; GO:0062023
evm.TU.HiC_scaffold_45.240,GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
evm.TU.HiC_scaffold_50.262,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_24.6,GO:0004559; GO:0006013; GO:0009313; GO:0030246; GO:0046872
evm.TU.HiC_scaffold_45.125,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_16.200,GO:0003964
evm.TU.HiC_scaffold_68.200,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_47.216,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_38.91,GO:0000122; GO:0000785; GO:0000791; GO:0000792; GO:0001889; GO:0002088; GO:0004842; GO:0005634; GO:0005657; GO:0005737; GO:0006511; GO:0006954; GO:0007049; GO:0008270; GO:0010216; GO:0010390; GO:0016567; GO:0016574; GO:0031100; GO:0035064; GO:0042393; GO:0044027; GO:0044729; GO:0051865; GO:0060729; GO:0061630
evm.TU.HiC_scaffold_73.174,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_90.229,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_76.283,GO:0003964
evm.TU.HiC_scaffold_79.557,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_89.195,GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
evm.TU.HiC_scaffold_79.6,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_72.221,GO:0005520; GO:0007155; GO:0007411; GO:0008201; GO:0042567; GO:0048495; GO:0050919
evm.TU.HiC_scaffold_80.40,GO:0005112; GO:0005509; GO:0005886; GO:0007219; GO:0007423; GO:0007435; GO:0007436; GO:0007476; GO:0007480; GO:0008587; GO:0009986; GO:0014009; GO:0016021; GO:0016324; GO:0016330; GO:0030673; GO:0030718; GO:0035017; GO:0035167; GO:0035204; GO:0035214; GO:0036011; GO:0042688; GO:0043208; GO:0045179; GO:0046331; GO:0048018; GO:0048100; GO:0048749
evm.TU.HiC_scaffold_45.131,GO:0003964
evm.TU.HiC_scaffold_66.184,GO:0001527; GO:0005201; GO:0005509; GO:0005576; GO:0009653; GO:0030326; GO:0030501; GO:0031012; GO:0035108; GO:0035583; GO:0043010; GO:0045669; GO:0048048; GO:0060346; GO:0062023
evm.TU.HiC_scaffold_65.149,GO:0000122; GO:0000981; GO:0003700; GO:0005634; GO:0005667; GO:0006355; GO:0006357; GO:0007517; GO:0030154; GO:0051450; GO:1990837
evm.TU.HiC_scaffold_28.17,GO:0003676; GO:0005634; GO:0005737; GO:0015074; GO:0045787; GO:0050679
evm.TU.HiC_scaffold_78.286,GO:0003964
evm.TU.HiC_scaffold_93.89,GO:0003964
evm.TU.HiC_scaffold_17.209,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_80.288,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_95.106,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_43.153,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_69.342,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_73.78,GO:0000139; GO:0001888; GO:0005783; GO:0005789; GO:0005794; GO:0006024; GO:0006044; GO:0006486; GO:0008375; GO:0015012; GO:0015014; GO:0016021; GO:0016055; GO:0016757; GO:0030201; GO:0030210; GO:0030513; GO:0045880; GO:0046872; GO:0090263
evm.TU.HiC_scaffold_52.3,GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0070615; GO:0140603
evm.TU.HiC_scaffold_94.259,GO:0004736; GO:0005524; GO:0005737; GO:0005739; GO:0006090; GO:0006094; GO:0009374; GO:0046872
evm.TU.HiC_scaffold_32.157,GO:0005509; GO:0005886; GO:0005887; GO:0005925; GO:0007156; GO:0007295; GO:0007424; GO:0007431; GO:0007440; GO:0007442; GO:0009925; GO:0016339; GO:0030950; GO:0031254; GO:0042247; GO:0044331; GO:0044877; GO:0045089; GO:0048477; GO:0050829; GO:0050839; GO:0051491; GO:0060269; GO:0098609; GO:0098858; GO:1902463
evm.TU.HiC_scaffold_82.206,GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_72.75,GO:0005576; GO:0005737; GO:0007423; GO:0031012; GO:0040011; GO:0050896; GO:0060271
evm.TU.HiC_scaffold_2.279,GO:0005372; GO:0005412; GO:0005769; GO:0010035; GO:0015151; GO:0016021; GO:0016324; GO:0035377; GO:0048471; GO:0055056; GO:0098708; GO:0098719; GO:0150104
evm.TU.HiC_scaffold_99.12,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_9.97,GO:0005254; GO:0005886; GO:0005929; GO:0006821; GO:0007608; GO:0034707; GO:0051899; GO:1902476
evm.TU.HiC_scaffold_80.39,GO:0005112; GO:0005509; GO:0007219; GO:0016021; GO:0030878; GO:0060218
evm.TU.HiC_scaffold_31.41,GO:0005576
evm.TU.HiC_scaffold_68.62,GO:0000794; GO:0001700; GO:0003677; GO:0005634; GO:0005700; GO:0006342; GO:0006357; GO:0007426; GO:0007435; GO:0009953; GO:0016458; GO:0031208; GO:0031519; GO:0035167; GO:0042803; GO:0045892; GO:0045893; GO:0045944
evm.TU.HiC_scaffold_56.256,GO:0001653; GO:0002209; GO:0005887; GO:0007186; GO:0007204; GO:0007218; GO:0007629; GO:0008188; GO:0008344; GO:0008345; GO:0016021; GO:0032226
evm.TU.HiC_scaffold_51.185,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_102.40,GO:0003964
evm.TU.HiC_scaffold_43.87,GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
evm.TU.HiC_scaffold_58.14,GO:0000014; GO:0003676; GO:0004519; GO:0004521; GO:0005634; GO:0005743; GO:0006309; GO:0008409; GO:0046872
evm.TU.HiC_scaffold_18.79,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_51.125,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.629,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.528,GO:0003678; GO:0003724; GO:0003727; GO:0003968; GO:0004197; GO:0004519; GO:0004532; GO:0004843; GO:0005524; GO:0006351; GO:0008168; GO:0008270; GO:0016021; GO:0019079; GO:0019082; GO:0032259; GO:0033644; GO:0039502; GO:0039520; GO:0039579; GO:0039595; GO:0039644; GO:0039648; GO:0044172; GO:0044220; GO:0140603
evm.TU.HiC_scaffold_21.22,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_36.87,GO:0002088; GO:0003382; GO:0003412; GO:0005509; GO:0005634; GO:0005886; GO:0005887; GO:0005911; GO:0005925; GO:0007015; GO:0007155; GO:0007156; GO:0007163; GO:0007267; GO:0009653; GO:0016324; GO:0016477; GO:0030027; GO:0030175; GO:0048471; GO:0070062; GO:0098609
evm.TU.HiC_scaffold_22.201,GO:0003964
evm.TU.HiC_scaffold_50.2,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_9.4,GO:0003964
evm.TU.HiC_scaffold_8.109,GO:0002088; GO:0003382; GO:0003412; GO:0005509; GO:0005634; GO:0005886; GO:0005887; GO:0005911; GO:0005925; GO:0007015; GO:0007155; GO:0007156; GO:0007163; GO:0007267; GO:0009653; GO:0016324; GO:0016477; GO:0030027; GO:0030175; GO:0048471; GO:0070062; GO:0098609
evm.TU.HiC_scaffold_69.396,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_47.117,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_50.321,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_65.60,GO:0005737; GO:0005886; GO:0005887; GO:0006979; GO:0008520; GO:0015229; GO:0015882; GO:0016021; GO:0016323; GO:0016324; GO:0019852; GO:0070904; GO:0071361; GO:1901215; GO:1903861
evm.TU.HiC_scaffold_54.153,GO:0003964
evm.TU.HiC_scaffold_101.92,GO:0005615; GO:0007155
evm.TU.HiC_scaffold_99.90,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_51.216,GO:0003964
evm.TU.HiC_scaffold_87.65,GO:0003964
evm.TU.HiC_scaffold_74.103,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_81.146,GO:0004879; GO:0005634; GO:0008270; GO:0043565
evm.TU.HiC_scaffold_46.259,GO:0003964
evm.TU.HiC_scaffold_78.54,GO:0003964
evm.TU.HiC_scaffold_78.319,GO:0003964
evm.TU.HiC_scaffold_84.196,GO:0005615; GO:0005886; GO:0007411; GO:0007416; GO:0008039; GO:0008045; GO:0008201; GO:0016021; GO:0016199; GO:0030215; GO:0030335; GO:0045499; GO:0045792; GO:0048813; GO:0048843; GO:0050919; GO:0071526; GO:2000305
