Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Dermatan Sulfate Biosynthesis	1.29E+00	2.667891875	7.08E-01	"B3GAT1,B3GAT3,B4GALT7,CHST1,CHST10,CHST11,CHST4,CHST7,CSGALNACT1,CSGALNACT2,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1,XYLT1"
Purine Nucleotides De Novo Biosynthesis II	1.34E+00	2.645751311	8.75E-01	"ADSL,ATIC,GART,GMPS,IMPDH1,PAICS,PFAS"
The Visual Cycle	1.34E+00	0.816496581	8.75E-01	"AKR1B10,DHRS4,LRAT,RDH11,RDH12,RDH13,RLBP1"
"Tryptophan Degradation X (Mammalian, via Tryptamine)"	1.34E+00	1.632993162	8.75E-01	"AKR1B10,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Regulation of eIF4 and p70S6K Signaling	1.39E+00	0.832050294	6.25E-01	"EIF2A,EIF2B1,EIF2S1,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3L,EIF3M,EIF4A1,EIF4A3,EIF4G1,EIF4G3,ITGAV,ITGB1,MRAS,PDPK1,PIK3C2B,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RASD2,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS6KB1,RPS7,RPS8,RPS9,RPSA,SOS1"
"Phenylalanine Degradation IV (Mammalian, via Side Chain)"	1.41E+00	1.341640786	1.00E+00	"ACSF3,ALDH2,ALDH3A2,GOT2,SMOX"
Purine Ribonucleosides Degradation to Ribose-1-phosphate	1.41E+00	1	1.00E+00	"ADA,ADA2,ADARB2,PGM2,PNP"
Cyclins and Cell Cycle Regulation	1.43E+00	2.5	6.86E-01	"CCNA2,CCNB2,CCNB3,CCNE1,CCNH,CDK1,CDK7,CDKN1B,E2F2,FBXL5,GSK3B,HDAC2,HDAC6,HDAC7,MYT1,PA2G4,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RBL2,SKP1"
Aryl Hydrocarbon Receptor Signaling	1.47E+00	0.534522484	6.60E-01	"ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CCNA2,CCNE1,CDKN1B,CHEK1,Cyp3a25 (includes others),CYP3A5,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HSP90B1,MCM7,MGST3,NCOA2,NFKB1,NR2F1,POLA1,RBL2,RXRA,SMARCA4"
Glutathione Redox Reactions I	1.57E+00	2.121320344	8.89E-01	"GPX1,GPX2,GPX4,GPX7,GSTK1,GSTT1,MGST3,PRDX6"
NAD Signaling Pathway	1.60E+00	-0.685994341	6.47E-01	"ACADL,AIFM1,ARNTL,CLOCK,EIF2AK3,ETFA,GSK3B,HIF1A,HSPD1,NADSYN1,NFKB1,NMNAT3,NMRK2,PARP1,PARP3,PIK3C2B,PIK3CA,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,POLRMT,PRKAB2,PRKAG1,RYR1,RYR3,SIRT5,SIRT6,SIRT7,SLC29A1,SLC29A4,SLC5A8,SLC7A5,SOD2,SREBF1,TNKS,TNKS2,TPCN1,TRPM2"
Fatty Acid β-oxidation I	1.61E+00	2.309401077	7.78E-01	"ACAA2,ACSBG1,ACSBG2,ACSF2,ECHDC3,ECHS1,ECI2,HADH,HADHA,HADHB,HSD17B10,HSD17B4,IVD,SCP2"
Maturity Onset Diabetes of Young (MODY) Signaling	1.61E+00		7.78E-01	"ABCC9,APOD,APPL1,BLK,CACNA1A,CACNA1B,CACNA2D1,CACNA2D4,Cacnb1,CEL,EP300,GAPDH,NFKB1,PDX1"
Xenobiotic Metabolism PXR Signaling Pathway	1.62E+00	3.063164821	6.44E-01	"ABCB1,ABCC2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST1,CHST10,CHST11,CHST4,CHST7,CYP3A5,DNAJC7,EP300,ESD,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS2ST1,HS3ST4,HSP90B1,MGST3,NOS2,NR1I2,PPP1CA,PPP1CC,PRKAG1,PRKAR1A,PRKAR2A,RXRA,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1"
Nucleotide Excision Repair Pathway	1.66E+00		7.62E-01	"CCNH,CDK7,ERCC2,ERCC6,GTF2H3,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,RPA1,XPC"
Cell Cycle Control of Chromosomal Replication	1.70E+00	3.530090432	7.03E-01	"CDC6,CDK1,CDK10,CDK11A,CDK17,CDK19,CDK20,CDK7,CDK8,CDT1,LIG1,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MCM9,ORC1,ORC3,PCNA,POLA1,POLA2,POLD1,RPA1,TOP2B"
Chondroitin Sulfate Biosynthesis	1.71E+00	2.828427125	7.50E-01	"B3GAT1,B3GAT3,B4GALT7,CHST1,CHST10,CHST11,CHST4,CHST7,CHST9,CSGALNACT1,CSGALNACT2,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1,XYLT1"
LPS/IL-1 Mediated Inhibition of RXR Function	1.75E+00	-0.727606875	6.46E-01	"ABCB1,ABCC2,ABCC4,ABCG5,ACOX1,ACOX3,ACSBG1,ACSBG2,ACSF2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAT,CHST1,CHST10,CHST11,CHST4,CHST7,CPT1A,CPT2,CYP2U1,CYP3A5,ECSIT,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HMGCS1,HS2ST1,HS3ST4,MAP2K4,MGST3,NR1I2,NR5A2,RXRA,SCARB1,SMOX,SREBF1,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1"
Glycolysis I	1.81E+00	3	9.00E-01	"ALDOA,ALDOC,ENO1,FBP1,GAPDH,GPI,PGAM2,PGK1,TPI1"
Noradrenaline and Adrenaline Degradation	1.81E+00	2.333333333	9.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4,SMOX"
"NER (Nucleotide Excision Repair, Enhanced Pathway)"	1.90E+00	1.85933936	6.79E-01	"CCNH,CDK7,Cops2,COPS4,COPS5,COPS6,COPS8,DDB1,DDB2,EP300,ERCC2,ERCC6,GPS1,GTF2H3,LIG1,PCNA,POLA1,POLA2,POLD1,POLD2,POLD3,POLE2,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,RBX1,RFC2,RFC3,RPA1,TOP2B,USP7,XPC"
mTOR Signaling	1.94E+00	1.279204298	6.48E-01	"Cdc42,DGKZ,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3L,EIF3M,EIF4A1,EIF4A3,EIF4B,EIF4G1,EIF4G3,FKBP1A,HIF1A,MLST8,MRAS,PDPK1,PIK3C2B,PIK3CA,PLD1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRKAB2,PRKAG1,PTPA,RASD2,RHOBTB2,RHOC,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS6KB1,RPS7,RPS8,RPS9,RPSA,STK11,TSC2"
Glutaryl-CoA Degradation	2.06E+00	0.707106781	9.09E-01	"ACAA2,ACAT2,CDYL,GCDH,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1"
Glutathione-mediated Detoxification	2.06E+00	2.333333333	9.09E-01	"ANPEP,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HPGDS,MGST3"
Isoleucine Degradation I	2.06E+00	1.889822365	9.09E-01	"ACAA2,ACAD8,ACAT2,DLD,ECHDC3,ECHS1,HADHA,HADHB,HSD17B10,HSD17B4"
Coronavirus Pathogenesis Pathway	2.09E+00	-4.320493799	6.77E-01	"ACE,CCNE1,CTSL,DPP9,E2F2,EEF1A2,EIF2A,EIF2AK3,EP300,HDAC2,HDAC6,HDAC7,HIF1A,KPNB1,MAP2K4,NFKB1,NPC1,PA2G4,RAB7A,RBL2,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,TBK1,TGFBR1,TLR3,TOMM70"
Xenobiotic Metabolism AHR Signaling Pathway	2.10E+00	2.558408596	7.59E-01	"ABCG2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HSP90B1,MGST3,NCOA2,NFKB1"
BAG2 Signaling Pathway	2.12E+00	1.133893419	7.11E-01	"ATXN3,CHRNA7,HSPA4,NFKB1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD12,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3"
Pyrimidine Ribonucleotides De Novo Biosynthesis	2.22E+00	1.154700538	8.67E-01	"AK1,CAD,CTPS1,D1Pas1,DHX9,ENTPD6,NME1,NME5,NME7,NUDT18,PCK1,SLC25A42,UMPS"
Inhibition of ARE-Mediated mRNA Degradation Pathway	2.23E+00	-0.784464541	6.71E-01	"CNOT2,CNOT3,CNOT4,CNOT6,DDX6,DIS3,EDC3,EDC4,EXOSC1,EXOSC10,EXOSC5,EXOSC8,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRKAG1,PRKAR1A,PRKAR2A,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD12,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,PTPA,TIA1,YWHAB,YWHAE"
Pyrimidine Ribonucleotides Interconversion	2.31E+00	0.632455532	9.17E-01	"AK1,CTPS1,D1Pas1,DHX9,ENTPD6,NME1,NME5,NME7,NUDT18,PCK1,SLC25A42"
Protein Ubiquitination Pathway	2.54E+00		6.44E-01	"AMFR,ANAPC1,BAP1,BIRC6,BRCA1,CDC20,CRYAB,DNAJB9,DNAJC11,DNAJC12,DNAJC13,DNAJC14,DNAJC19,DNAJC2,DNAJC7,HSP90B1,HSPA12A,HSPA12B,HSPA4,HSPD1,MED20,ODF1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD12,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,RBX1,RPS27A,Sacs,SACS,SKP1,SMURF2,SUGT1,THOP1,TRAP1,UBA1,UBA52,UBE2D2,UBE2E3,UBE2G1,UBE2H,UBE2M,UBE2Q2,UBE2R2,UBE2V1,UBE2W,UBE3A,UBE4A,UBR1,UBR2,UCHL3,UCHL5,USO1,USP10,USP19,USP21,USP32,USP39,USP43,USP47,USP5,USP7,USP9X"
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	2.54E+00	1.666666667	1.00E+00	"AK1,DUT,NME1,NME5,NME7,PCK1,RRM1,RRM2,TYMS"
Coronavirus Replication Pathway	2.60E+00	2.523573073	8.26E-01	"ACE,ARCN1,COPA,COPB1,COPB2,COPE,COPG2,COPZ1,CTSL,DDX1,GSK3B,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A"
TCA Cycle II (Eukaryotic)	2.68E+00	3.872983346	8.82E-01	"ACO2,CS,DHTKD1,DLD,DLST,FH,IDH3A,IDH3B,IDH3G,MDH1,MDH2,SDHA,SDHB,SUCLA2,SUCLG1"
Gluconeogenesis I	3.10E+00	3.31662479	1.00E+00	"ALDOA,ALDOC,ENO1,FBP1,GAPDH,GPI,MDH1,MDH2,ME3,PGAM2,PGK1"
Sirtuin Signaling Pathway	3.74E+00	-0.961523948	6.94E-01	"ACADL,ADAM10,APEX1,APP,ARG2,ARNTL,ATG101,ATG14,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CLOCK,CPT1A,CYC1,GLS,GLUD1,GOT2,GSK3B,HIF1A,MAP1LC3A,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOS2,PARP1,PCK1,PDHA1,PDK1,PGAM2,PGK1,POLR1A,POLR1C,PPID,SDHA,SDHB,SF3A1,SIRT5,SIRT6,SIRT7,SLC25A5,SLC2A1,SMARCA5,SOD2,SREBF1,STK11,TIMM44,TIMM9,TOMM40,TOMM70,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,UQCRC2,UQCRFS1,VDAC2,XPC,XRCC5,XRCC6"
FAT10 Signaling Pathway	4.05E+00		8.48E-01	"PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD12,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,UBA1"
EIF2 Signaling	5.33E+00	4.621207153	7.36E-01	"CDK11A,EIF2A,EIF2AK3,EIF2AK4,EIF2B1,EIF2S1,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3L,EIF3M,EIF4A1,EIF4A3,EIF4G1,EIF4G3,EIF5B,GSK3B,IGF1R,MRAS,PDPK1,PIK3C2B,PIK3CA,PPP1CA,PPP1CC,RASD2,RPL10A,RPL11,RPL12,RPL13,RPL15,RPL18,RPL18A,RPL19,RPL21,RPL23,RPL24,RPL27,RPL28,RPL3,RPL30,RPL32,RPL35,RPL35A,RPL38,RPL39,RPL5,RPL7,RPL8,RPL9,RPLP0,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,SOS1,SREBF1,TRIB3,UBA52,WARS1"
Mitochondrial Dysfunction	5.54E+00		8.14E-01	"ACO2,AIFM1,APP,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,BACE1,CAT,COX10,COX11,COX15,CPT1A,CYC1,GPX4,GPX7,HSD17B10,MAP2K4,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,PDHA1,PRDX3,PRKN,SDHA,SDHB,SOD2,TXN2,UQCRC2,UQCRFS1,UQCRQ,VDAC2"
Oxidative Phosphorylation	8.11E+00	5.303300859	9.71E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,COX10,COX11,COX15,CYC1,ENOX1,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,SDHA,SDHB,UQCRC2,UQCRFS1,UQCRQ"
