Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Nicotine Degradation II	5.16E-01	2.713602101	6.88E-01	"Aox2,B3GAT3,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,UGT1A9 (includes others)"
Nicotine Degradation III	5.16E-01	2.713602101	6.88E-01	"Aox2,B3GAT3,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,UGT1A9 (includes others)"
Serotonin Receptor Signaling	5.16E-01		6.88E-01	"ADCY1,ADCY8,GUCY1A1,GUCY1B1,HTR1A,HTR7,QDPR,SLC18A2,SLC6A4,SMOX,TPH2"
Tight Junction Signaling	5.19E-01		6.33E-01	"ACTC1,ACTG1,AFDN,CASK,CDC42,CPSF1,CPSF3,CSTF1,CSTF3,HSF1,MARK2,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NFKB1,NSF,NUDT21,PATJ,PPP2R1A,PRKAG1,PTEN,PTPA,RAC1,SPTAN1,STX1B,SYMPK,TGFBR1,TIAM1,TJP1,VAMP3"
Agranulocyte Adhesion and Diapedesis	5.24E-01		6.67E-01	"ACTC1,ACTG1,EZR,ITGA6,ITGB1,ITGB2,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,RDX"
Basal Cell Carcinoma Signaling	5.24E-01	-1.069044968	6.67E-01	"APC,AXIN1,BMP2,DVL3,FZD5,FZD8,GLI2,GSK3B,PTCH1,SMO,SUFU,TCF7L1,WNT11,WNT4,WNT5B,WNT9A"
Glutamate Receptor Signaling	5.25E-01	-3.207134903	6.49E-01	"CALM1 (includes others),GLUL,GNB5,GRIA2,GRIA3,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2D,GRIN3A,GRINA,GRM1,GRM3,GRM4,GRM6,HOMER3,SLC17A7,SLC1A2,SLC1A7"
Antiproliferative Role of TOB in T Cell Signaling	5.25E-01	-2.449489743	7.50E-01	"CCNA2,CCNE1,CDKN1B,SKP1,SMAD4,TGFBR1"
Cleavage and Polyadenylation of Pre-mRNA	5.25E-01		7.50E-01	"CPSF1,CPSF3,CSTF1,CSTF3,NUDT21,PAPOLA"
Endoplasmic Reticulum Stress Pathway	5.25E-01	-1.341640786	7.50E-01	"CASP7,DNAJC3,EIF2AK3,ERN1,HSPA5,MBTPS1"
Ketogenesis	5.25E-01	1.341640786	7.50E-01	"ACAA2,ACAT2,BDH1,HADHA,HADHB,HMGCS1"
Mitochondrial L-carnitine Shuttle Pathway	5.25E-01	0.447213595	7.50E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,CPT2,SLC27A4"
Purine Nucleotides De Novo Biosynthesis II	5.25E-01	2.449489743	7.50E-01	"ADSL,ATIC,GART,GMPS,PAICS,PFAS"
Superpathway of Citrulline Metabolism	5.25E-01	0.816496581	7.50E-01	"ALDH18A1,ARG2,ASL,ASS1,NOS1,NOS2"
The Visual Cycle	5.25E-01	2	7.50E-01	"AKR1B10,DHRS4,DHRS7,LRAT,RDH11,RDH13"
γ-glutamyl Cycle	5.25E-01	1.632993162	7.50E-01	"ANPEP,CHAC1,GCLC,GCLM,GGT1,OPLAH"
Amyotrophic Lateral Sclerosis Signaling	5.25E-01	-3.401680257	6.36E-01	"ALS2,BCL2L1,CACNA1A,CACNA1B,CACNA2D4,Cacnb1,CACNB2,CAPN2,CAPN3,CAPN5,CASP7,CAT,GLUL,GPX1,GRIA2,GRIA3,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2D,GRIN3A,GRINA,HECW1,NEFH,NOS1,PAK1,PIK3C2B,PIK3R3,RAC1,SLC1A2"
Triacylglycerol Degradation	5.48E-01	0.577350269	6.84E-01	"AARS1,AARSD1,ABHD2,ALDH2,CEL,Ces1b/Ces1c,DAGLA,NDST1,PNLIP,PNLIPRP1,PNLIPRP2,PPME1,PRDX6"
Glucocorticoid Receptor Signaling	5.59E-01		6.20E-01	"A2M,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,BCL2L1,CCNH,CHP1,CYC1,EGFR,EP300,ERCC2,FBP1,FKBP4,GTF2H2,GTF2H3,GTF2H4,HSPA1L,HSPA5,HSPA8,HSPA9,KRT1,KRT14,KRT8,MAP2K1,MAP2K4,MAP2K7,MED14,MRAS,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOS2,PBRM1,PC,PIK3C2B,PIK3R3,PLA2G6,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,PRKAG1,RAC1,RALA,RASD2,RPS6KA5,SDHA,SDHB,SGK1,SMAD4,SMARCA4,SMARCC1,SMARCD1,STAT5A,STAT5B,TAB1,TAF1,TAF13,TAF2,TAF3,TAF4,TAF6,TBP,TGFBR1,TSG101,UQCRC2,UQCRFS1"
Human Embryonic Stem Cell Pluripotency	5.78E-01		6.51E-01	"APC,AXIN1,BMP2,FGFR1,FGFR3,FZD5,FZD8,GNA11,GNA12,GNAO1,GNAS,GNB5,GSK3B,MRAS,PDGFRB,PDPK1,PIK3C2B,PIK3R3,SMAD1,SMAD4,SMO,SOX2,TCF7L1,TGFBR1,WNT11,WNT4,WNT5B,WNT9A"
Cancer Drug Resistance By Drug Efflux	5.79E-01		6.82E-01	"ABCB1,ABCC1,ABCC2,ABCG2,BRAF,FOXO6,MAP2K1,MRAS,NFKB1,PDK1,PIK3R3,PTEN,RALA,RASD2,YBX1"
Superpathway of Methionine Degradation	5.79E-01	3.872983346	6.82E-01	"AHCY,AHCYL2,BHMT,CTH,DLD,EEF1AKMT1,FTSJ1,GOT2,MAT2B,MCEE,MTR,PCCA,PCCB,PRMT1,PRMT5"
"NER (Nucleotide Excision Repair, Enhanced Pathway)"	5.81E-01	1.767766953	6.43E-01	"CCNH,Cops2,COPS4,COPS5,COPS6,COPS7A,COPS8,DDB1,EP300,ERCC2,ERCC6,GTF2H2,GTF2H3,GTF2H4,LIG3,LIG4,PCNA,POLA1,POLA2,POLD1,POLD2,POLD3,POLE2,POLE3,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,RBX1,RFC2,RFC3,RPA1,TOP2B,XPC"
G Protein Signaling Mediated by Tubby	5.87E-01		7.14E-01	"GNA11,GNA12,GNAO1,GNAS,GNB5,MRAS,PLCB1,PLCB3,PLCG1,TUB"
Signaling by Rho Family GTPases	6.19E-01	-1.093216333	6.35E-01	"ACTC1,ACTG1,ACTR2,ARHGEF1,ARHGEF17,ARHGEF4,ARPC1B,ARPC3,ARPC4,BAIAP2,CDC42,CDH11,CDH23,CLIP1,EZR,GNA11,GNA12,GNAO1,GNAS,GNB5,IQGAP1,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K1,MAP2K4,MAP2K7,MAP3K10,MAP3K12,MAP3K9,MRAS,MYL1,MYL9,NCF2,NFKB1,PAK1,PARD3,PIK3C2B,PIK3R3,PIKFYVE,PLD1,PTK2,RAC1,RAC2,RDX,RHOBTB2,RHOT1,SEPTIN12,SEPTIN7,SLC9A1,WASF1"
Agrin Interactions at Neuromuscular Junction	6.36E-01	-1.212678125	6.79E-01	"ACTC1,ACTG1,AGRN,CDC42,CTTN,EGFR,ITGB1,LAMC1,MAP2K4,MRAS,MUSK,NRG1,PAK1,PTK2,PXN,RAC1,RAC2,RALA,RASD2"
Heparan Sulfate Biosynthesis (Late Stages)	6.36E-01	1.885618083	6.79E-01	"AARS1,AARSD1,ALDH2,Ces1b/Ces1c,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,HS3ST4,NDST1,PPME1,PRDX6,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1"
LXR/RXR Activation	6.44E-01	1.889822365	7.00E-01	"ABCA1,ABCG1,ABCG4,ACACA,APOD,ARG2,ECHS1,FASN,HADH,HMGCR,NFKB1,NOS2,SREBF1,TLR3"
Chondroitin Sulfate Degradation (Metazoa)	6.56E-01	0.447213595	8.33E-01	"ARSB,Chil3/Chil4,GALNS,HEXB,OGA"
Fatty Acid Activation	6.56E-01	0	8.33E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,SLC27A4"
Histamine Degradation	6.56E-01	2.236067977	8.33E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1"
Pregnenolone Biosynthesis	6.56E-01		8.33E-01	"CYP27A1,Cyp2b13/Cyp2b9,CYP2B6,FDX1,MICAL3"
Tumoricidal Function of Hepatic Natural Killer Cells	6.56E-01		8.33E-01	"AIFM1,CASP7,ENDOG,GZMB,SERPINB9"
UDP-N-acetyl-D-galactosamine Biosynthesis II	6.56E-01	1.341640786	8.33E-01	"GALE,GNPDA2,GPI,HK1,UAP1"
γ-linolenate Biosynthesis II (Animals)	6.56E-01	0	8.33E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,SLC27A4"
Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	6.64E-01	0.447213595	6.77E-01	"APC,AXIN1,DVL3,FZD5,FZD8,GLI2,GSK3B,HIF1A,JAG1,JAG2,NFKB1,NOTCH1,PTCH1,SMO,SNAI1,SUFU,TCF7L1,WNT11,WNT4,WNT5B,WNT9A"
Ethanol Degradation IV	6.64E-01	2.645751311	7.78E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CAT,GPX7"
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	6.64E-01	2.645751311	7.78E-01	"AK1,DUT,NME1,NME7,RRM1,RRM2,TYMS"
Telomere Extension by Telomerase	6.64E-01		7.78E-01	"MRE11,NBN,RAD50,TNKS,TNKS2,XRCC5,XRCC6"
Necroptosis Signaling Pathway	6.65E-01	1.176696811	6.67E-01	"CAMK2D,CAPN2,CAPN3,CAPN5,CASP10,CHP1,CYLD,EIF2AK2,FKBP1A,GLUD1,GLUL,PGAM5,PLA2G6,PPID,SLC25A10,SLC25A3,SLC25A5,TAB1,TIMM17A,TIMM44,TIMM9,TLR3,TOMM40,TOMM70,TSPO,VDAC2"
NAD Signaling Pathway	6.76E-01	-0.648885685	6.47E-01	"ACADL,ACADM,AIFM1,ARNTL,CLOCK,EIF2AK3,ERN1,ETFA,GSK3B,HIF1A,HSPD1,NADK,NADSYN1,NAMPT,NFKB1,NMRK2,NT5E,PARP1,PARP3,PIK3C2B,PIK3R3,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,PRDM13,PRKAG1,SIRT1,SIRT5,SIRT6,SIRT7,SLC22A13,SLC29A1,SLC29A4,SLC5A8,SLC7A5,SOD2,SREBF1,TNKS,TNKS2,TPCN1,TRPM2"
DNA Double-Strand Break Repair by Non-Homologous End Joining	6.81E-01		7.50E-01	"DCLRE1C,LIG3,LIG4,MRE11,NBN,PARP1,RAD50,XRCC5,XRCC6"
Mismatch Repair in Eukaryotes	6.81E-01		7.50E-01	"FEN1,MSH2,MSH3,MSH6,PCNA,POLD1,RFC2,RFC3,RPA1"
4-aminobutyrate Degradation I	6.83E-01		1.00E+00	"ABAT,ALDH5A1,SUCLG2"
Arginine Biosynthesis IV	6.83E-01		1.00E+00	"ASL,ASS1,GLUD1"
Aspartate Degradation II	6.83E-01		1.00E+00	"GOT2,MDH1,MDH2"
Branched-chain α-keto acid Dehydrogenase Complex	6.83E-01		1.00E+00	"BCKDHA,DBT,DLD"
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	6.83E-01		1.00E+00	"CASP7,CYC1,GZMB"
Galactose Degradation I (Leloir Pathway)	6.83E-01		1.00E+00	"GALE,GALK1,GALM"
Heme Biosynthesis from Uroporphyrinogen-III I	6.83E-01		1.00E+00	"CPOX,FECH,UROD"
Inosine-5'-phosphate Biosynthesis II	6.83E-01		1.00E+00	"ADSL,ATIC,PAICS"
L-carnitine Biosynthesis	6.83E-01		1.00E+00	"ALDH9A1,BBOX1,TMLHE"
Pentose Phosphate Pathway (Non-oxidative Branch)	6.83E-01		1.00E+00	"RPIA,TALDO1,TKTL2"
Pentose Phosphate Pathway (Oxidative Branch)	6.83E-01		1.00E+00	"G6PD,PGD,PGLS"
Salvage Pathways of Pyrimidine Deoxyribonucleotides	6.83E-01		1.00E+00	"TK1,TK2,TYMP"
Superoxide Radicals Degradation	6.83E-01		1.00E+00	"CAT,GPX7,SOD2"
Urea Cycle	6.83E-01		1.00E+00	"ARG2,ASL,ASS1"
Iron homeostasis signaling pathway	7.20E-01		6.60E-01	"ABCB10,ACO2,ATP6AP2,ATP6V0B,ATP6V0D1,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,ATP6V1H,BMP2,CIAO2A,CIAO3,CREB3L3,CYBRD1,EGFR,FBXL5,FECH,FTH1,HIF1A,HSPA9,LRP1,NFS1,PDGFRB,SKP1,SLC11A2,SLC46A1,SMAD1,SMAD4,STAT5A,STAT5B,STEAP3,TFR2,TMPRSS6"
Dermatan Sulfate Biosynthesis (Late Stages)	7.24E-01	1.941450687	7.22E-01	"CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,HS3ST4,NDST1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1"
Retinol Biosynthesis	7.24E-01	2.110579412	7.22E-01	"AKR1B10,BCO1,CEL,CES4A,DHRS4,DHRS7,ESD,LRAT,PNLIP,PNLIPRP1,PNLIPRP2,RDH11,RDH13"
HER-2 Signaling in Breast Cancer	7.44E-01	-1.093216333	6.49E-01	"ARF1,ARF6,BLK,BRAF,CASP7,CCNE1,CDC42,CDKN1B,COPS6,COX15,EGFR,ELF2,ETS1,ETS2,FRK,GSK3B,ITGB1,ITGB2,KPNB1,LYN,MAP2K1,MLST8,MRAS,NFKB1,NRG1,NUP133,NUP155,NUP160,NUP37,NUP43,NUP85,NUP93,NUP98,PARD3,PDK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,PTEN,RALA,RASD2,RPS6,RPS6KB2,RPTOR,SMAD4,SP1,TP53RK,TPR,TSC2"
Heparan Sulfate Biosynthesis	7.48E-01	1.963961012	6.88E-01	"AARS1,AARSD1,ALDH2,B3GAT1,B3GAT3,Ces1b/Ces1c,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,HS3ST4,NDST1,PPME1,PRDX6,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,XYLT1"
Senescence Pathway	7.57E-01	-2.54000254	6.40E-01	"ACVR2B,ANAPC1,ANAPC2,ATR,BRAF,CACNA1A,CACNA1B,CACNA2D4,Cacnb1,CACNB2,CALM1 (includes others),CAPN2,CAPN3,CAPN5,CAT,CCNB2,CCNB3,CCND2,CCNE1,CDC16,CDK1,CDKN1B,CHEK1,CHP1,DHCR24,DLAT,DLD,E2F2,EED,ELF2,EP300,ETS1,ETS2,FZR1,GATA4,HIPK2,ING1,ITSN2,MAP2K1,MAP2K4,MAP2K7,MAPK15,MAPKAPK2,MRAS,MRE11,NBN,NFKB1,PARP1,PDHA1,PDHB,PDHX,PDK1,PHF1,PIK3C2B,PIK3R3,PPP1CA,PPP2R1A,PTEN,PTPA,RAD50,RALA,RASD2,RPS6KA5,SIRT1,SMAD1,SMAD4,SMAD9,SOD2,SQSTM1,TBK1,TGFBR1"
Stearate Biosynthesis I (Animals)	7.69E-01	0.904534034	7.08E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,AKR1B10,DBT,DHCR24,DHRS7,FASN,MBOAT7,PLA2G6,PORCN,PPT1,PTGR1,SLC27A4,TBXAS1,TECR"
Osteoarthritis Pathway	7.91E-01	0.522232968	6.61E-01	"ALPG,ALPI,ALPL,BMP2,CASP10,CASP2,CASP7,COL2A1,CREB3L3,DDR2,FGFR1,FGFR3,FZD5,FZD8,GLI2,HIF1A,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,JAG1,LRP1,MEF2C,NAMPT,NFKB1,NOS2,NOTCH1,PRKAG1,PTCH1,RAC1,SIRT1,SMAD1,SMAD4,SMAD9,SMO,SOX9,SP1,TCF7L1,TGFBR1"
Ethanol Degradation II	8.11E-01	2.828427125	8.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4"
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	8.11E-01	1.133893419	8.00E-01	"ACAA2,ACAT2,FDPS,FNTB,HADHA,HADHB,HMGCR,HMGCS1"
TREM1 Signaling	8.11E-01	-1.414213562	8.00E-01	"ITGB1,NFKB1,NLRP10,NLRP12,PLCG1,STAT5A,STAT5B,TLR3"
Crosstalk between Dendritic Cells and Natural Killer Cells	8.29E-01		8.57E-01	"ACTC1,ACTG1,CAMK2D,FSCN2,NFKB1,TLR3"
Glycogen Degradation II	8.29E-01	2.449489743	8.57E-01	"AGL,MTAP,PGM1,PGM2,PYGB,TYMP"
Ketolysis	8.29E-01	1.341640786	8.57E-01	"ACAA2,ACAT2,BDH1,HADHA,HADHB,OXCT1"
Mevalonate Pathway I	8.29E-01	0.447213595	8.57E-01	"ACAA2,ACAT2,HADHA,HADHB,HMGCR,HMGCS1"
Putrescine Degradation III	8.29E-01	1.632993162	8.57E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Assembly of RNA Polymerase II Complex	8.71E-01	2.357022604	7.20E-01	"CCNH,ERCC2,GTF2H2,GTF2H3,GTF2H4,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,TAF1,TAF13,TAF2,TAF3,TAF4,TAF6,TBP"
2-ketoglutarate Dehydrogenase Complex	9.11E-01	2	1.00E+00	"DHTKD1,DLD,DLST,OGDH"
Citrulline-Nitric Oxide Cycle	9.11E-01	0	1.00E+00	"ASL,ASS1,NOS1,NOS2"
Glutamate Degradation III (via 4-aminobutyrate)	9.11E-01	2	1.00E+00	"ABAT,ALDH5A1,GAD1,SUCLG2"
Granzyme B Signaling	9.11E-01	2	1.00E+00	"ENDOG,GZMB,LMNB2,PARP1"
Glutaryl-CoA Degradation	9.65E-01	1.133893419	8.18E-01	"ACAA2,ACAT2,CDYL,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1"
Superpathway of Cholesterol Biosynthesis	9.65E-01	1.414213562	8.18E-01	"ACAA2,ACAT2,DHCR24,FDPS,HADHA,HADHB,HMGCR,HMGCS1,SC5D"
Huntington's Disease Signaling	9.92E-01	-0.185695338	6.51E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,BCL2L1,CACNA1B,CAPN2,CAPN3,CAPN5,CASP10,CASP2,CASP7,CREB3L3,DNAJC5,EGFR,EP300,GNA11,GNB5,GRM1,HDAC2,HDAC6,HDAC7,HSPA1L,HSPA5,HSPA8,HSPA9,IGF1R,MAP2K4,MAP2K7,MAP3K10,NAPA,NAPG,NSF,PDPK1,PIK3C2B,PIK3R3,PLCB1,PLCB3,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,PRKCE,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC6,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSME3,PSME4,RASA1,RPS27A,SDHA,SDHB,SGK1,SHC2,SP1,STX1B,TAF4,TBP,TCERG1,UBA52,VAMP3"
Xenobiotic Metabolism PXR Signaling Pathway	9.93E-01	4.428571429	6.71E-01	"ABCB1,ABCC2,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,CYP2B6,CYP3A5,CYP3A7,EP300,ESD,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS3ST4,MGST3,NDST1,NOS2,PPP1CA,PPP1CC,PRKAG1,PRKCE,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,UGT1A9 (includes others)"
Bupropion Degradation	1.01E+00	1.889822365	8.75E-01	"CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1"
Fatty Acid α-oxidation	1.01E+00	1.889822365	8.75E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,BCO2,TMLHE"
"Tryptophan Degradation X (Mammalian, via Tryptamine)"	1.01E+00	1.632993162	8.75E-01	"AKR1B10,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Xenobiotic Metabolism CAR Signaling Pathway	1.06E+00	5.091168825	6.76E-01	"ABCB1,ABCC1,ABCC2,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,Cyp2b13/Cyp2b9,CYP2B6,CYP3A5,CYP3A7,EGFR,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS3ST4,MAP2K1,MAP2K4,MAP2K7,MGST3,NDST1,NOS2,PPP2R1A,PRKCE,PTPA,RACK1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,UGT1A9 (includes others)"
Unfolded protein response	1.08E+00	-1.697749375	7.05E-01	"AMFR,CEBPZ,DNAJA2,DNAJB11,DNAJB12,DNAJB4,DNAJB9,DNAJC1,DNAJC11,DNAJC12,DNAJC14,DNAJC19,DNAJC3,DNAJC5,EDEM1,EIF2A,EIF2AK3,ERN1,ERO1B,HSPA1L,HSPA5,HSPA8,HSPA9,MAP2K7,MBTPS1,OS9,P4HB,SCAP,SREBF1,SYVN1,VCP"
Melatonin Degradation I	1.08E+00	2.672612419	7.78E-01	"B3GAT3,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,Sult1a1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,UGT1A9 (includes others)"
Dermatan Sulfate Biosynthesis	1.08E+00	2.357022604	7.50E-01	"B3GAT1,B3GAT3,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,CSGALNACT1,CSGALNACT2,HS3ST4,NDST1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,XYLT1"
Estrogen Biosynthesis	1.09E+00	2.713602101	8.00E-01	"AKR1B10,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,HSD17B10,HSD17B12,HSD17B4,HSD17B8"
Caveolar-mediated Endocytosis Signaling	1.10E+00		7.33E-01	"ACTC1,ACTG1,ARCN1,COPA,COPB1,COPB2,COPE,COPG2,COPZ1,EGFR,FLNA,FLNB,FLNC,FLOT1,FLOT2,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,PTPN1"
Acetone Degradation I (to Methylglyoxal)	1.12E+00	1.889822365	8.33E-01	"AKR1B10,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,DHRS7,PTGR1"
Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	1.14E+00	2.236067977	1.00E+00	"DBT,DLAT,DLD,PDHA1,PDHB"
"Phenylalanine Degradation IV (Mammalian, via Side Chain)"	1.14E+00	1.341640786	1.00E+00	"ACSF3,ALDH2,ALDH3A2,GOT2,SMOX"
NRF2-mediated Oxidative Stress Response	1.16E+00	0.39223227	6.70E-01	"ABCC1,ABCC2,ABCC4,ACTC1,ACTG1,CAT,CBR1,CCT7,CLPP,CYP2A6 (includes others),Cyp2b13/Cyp2b9,CYP2B6,CYP2J2,Cyp2j9,CYP2R1,CYP2U1,Cyp3a25 (includes others),CYP3A5,CYP3A7,DNAJA2,DNAJB11,DNAJB12,DNAJB4,DNAJB9,DNAJC1,DNAJC11,DNAJC12,DNAJC14,DNAJC19,DNAJC3,DNAJC5,EIF2AK3,EP300,EPHX1,FTH1,GCLC,GCLM,GPX2,GSK3B,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MAFK,MAP2K1,MAP2K4,MAP2K7,MGST3,MRAS,PIK3C2B,PIK3R3,PPIB,PRKCE,RALA,RASD2,RBX1,SCARB1,SOD2,SQSTM1,STIP1,UBE2E3,VCP"
Glycogen Degradation III	1.19E+00	2.828427125	8.89E-01	"AGL,GAA,MGAM,MTAP,PGM1,PGM2,PYGB,TYMP"
Superpathway of Melatonin Degradation	1.22E+00	2.323790008	7.89E-01	"B3GAT3,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,SMOX,Sult1a1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,UGT1A9 (includes others)"
Chondroitin Sulfate Biosynthesis (Late Stages)	1.36E+00	2.5	8.00E-01	"CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,CHST9,CSGALNACT1,CSGALNACT2,HS3ST4,NDST1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1"
Serotonin Degradation	1.36E+00	3	8.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,B3GAT3,CSGALNACT1,DHRS2,DHRS4,SMOX,Sult1a1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,UGT1A9 (includes others)"
Pentose Phosphate Pathway	1.37E+00	2.449489743	1.00E+00	"G6PD,PGD,PGLS,RPIA,TALDO1,TKTL2"
Noradrenaline and Adrenaline Degradation	1.38E+00	2.333333333	9.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4,SMOX"
Hepatic Fibrosis / Hepatic Stellate Cell Activation	1.44E+00		7.50E-01	"A2M,COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,ECE1,EGFR,FGFR1,IGF1R,LAMA1,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NFKB1,PDGFRB,SMAD4,TGFBR1"
RHOGDI Signaling	1.45E+00	0.365148372	7.08E-01	"ACTC1,ACTG1,ACTR2,ARHGAP1,ARHGAP35,ARHGAP6,ARHGDIA,ARHGEF1,ARHGEF17,ARHGEF4,ARPC1B,ARPC3,ARPC4,CDC42,CDH11,CDH23,DGKZ,EP300,EZR,GNA11,GNA12,GNAO1,GNAS,GNB5,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MRAS,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,PAK1,PIKFYVE,RAC1,RAC2,RDX,RHOBTB2,RHOT1,WASF1"
Oxidative Ethanol Degradation III	1.46E+00	2.236067977	8.57E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CYP2A6 (includes others),Cyp2b13/Cyp2b9,CYP2B6,CYP2J2,Cyp2j9,CYP2R1,CYP2U1"
