© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.brown
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.brown
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446106

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.brown
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Q9CPR1	RWDD4	0.419012373753407	0.419012373753407	0.00574620436780682
Q6R6I7	RXFP1	-0.596190286712478	-0.596190286712478	3.09676678892016E-5
ENST00000380314	RXFP2	-0.565199533985974	-0.565199533985974	9.62365960028846E-5
ENSDART00000138152	RXRA	-0.391010310308499	-0.391010310308499	0.0104551406426356
ENST00000594335	RYR1	-0.403891466248908	-0.403891466248908	0.00798773313305374
ENSDART00000172634	RYR3	-0.343604308782355	-0.343604308782355	0.0258852921175547
Q9D2C2	SAAL1	-0.451114190730488	-0.451114190730488	0.00271396300148517
A6QL88	SACM1L	0.774910365101726	0.774910365101726	1.70979624066474E-9
Q9JLC8	Sacs	0.369734051647435	0.369734051647435	0.0159557979829714
Q9NZJ4	SACS	0.338168522487406	0.338168522487406	0.0284932285972013
ENSDART00000181579	SALL3	-0.395174118231389	-0.395174118231389	0.00959459431197772
ENSDART00000154987	SAMD4A	-0.415666439618447	-0.415666439618447	0.00618852327743699
Q80XS6	SAMD4B	-0.467445278261695	-0.467445278261695	0.00180114430053293
Q9Y3Z3	SAMHD1	0.646685703227618	0.646685703227618	3.71144681976985E-6
Q8BGH2	SAMM50	0.816770042210409	0.816770042210409	4.23645880599717E-11
ENST00000523761	SARAF	-0.374021707158689	-0.374021707158689	0.0146841196900117
ENST00000579593	SARM1	-0.422670603057562	-0.422670603057562	0.00529422274812612
ENSDART00000003296	SARS1	0.653280213394997	0.653280213394997	2.73296337442145E-6
ENST00000455102	SARS2	0.528018252645725	0.528018252645725	3.25821998637099E-4
P59808	SASH1	-0.577997451961644	-0.577997451961644	6.10964225033443E-5
ENSDART00000149631	SBDS	-0.333278933017453	-0.333278933017453	0.031021576452495
ENSDART00000169475	SBF1	0.346959287043181	0.346959287043181	0.0243770686872721
P0C264	SBK3	-0.321631985449063	-0.321631985449063	0.0377963440094705
ENSDART00000160231	SBNO1	0.741569995105691	0.741569995105691	1.93026938406307E-8
ENST00000417268	SCAF8	0.347828321875232	0.347828321875232	0.023998569856334
ENSDART00000148694	SCAMP2	0.403379022766833	0.403379022766833	0.00807532458196742
Q9BY12	SCAPER	-0.462351283383065	-0.462351283383065	0.00205126529398484
Q8WTV0	SCARB1	0.408638570880662	0.408638570880662	0.00721445681224854
O35114	SCARB2	-0.313467779173676	-0.313467779173676	0.0432319298998972
ENSDART00000037065	SCCPDH	0.459398119489349	0.459398119489349	0.00220988632758835
Q8BRF7	SCFD1	0.386532772379273	0.386532772379273	0.0114533835918059
ENSDART00000081649	SCGN	-0.507980277944307	-0.507980277944307	5.94209865107453E-4
ENSDART00000167854	SCN5A	-0.532864602071107	-0.532864602071107	2.80156500049651E-4
ENSDART00000022761	SCN8A	-0.783692406411556	-0.783692406411556	8.42567532684175E-10
ENSDART00000013079	SCP2	0.362381641031599	0.362381641031599	0.0183531818705778
ENSDART00000074212	SCRIB	-0.32009426277081	-0.32009426277081	0.0387749934019689
ENSDART00000161314	SCRN2	0.800197215650627	0.800197215650627	2.03140453449817E-10
ENST00000290460	SCUBE1	0.463533630994306	0.463533630994306	0.00199063004076427
ENSDART00000145363	SCX	0.457637010618758	0.457637010618758	0.00230953926016606
O08992	SDCBP	-0.318956386837494	-0.318956386837494	0.0395124190126364
ENSDART00000015559	SDHA	0.399093479236688	0.399093479236688	0.00884078233802012
ENSDART00000062264	SDHB	0.560741485048843	0.560741485048843	1.12250011220052E-4
A5JYX5	SDR16C5	0.604141608502999	0.604141608502999	2.27100545259109E-5
Q05A13	Sdr16c6	-0.557460258994076	-0.557460258994076	1.25539653912015E-4
Q17QH8	SDR39U1	0.479213179718699	0.479213179718699	0.00132356213607983
ENSDART00000008013	SEC11A	0.344393291620723	0.344393291620723	0.0255238055237305
ENSDART00000191518	SEC13	0.509312183512719	0.509312183512719	5.71594643893096E-4
ENST00000587469	SEC14L5	-0.400016160596983	-0.400016160596983	0.00867091335705381
Q6NZC7	SEC23IP	-0.643266098262317	-0.643266098262317	4.33734150956337E-6
ENSDART00000146687	SEC61G	0.581599631507603	0.581599631507603	5.35770963953512E-5
Q99442	SEC62	-0.512911892904217	-0.512911892904217	5.14278222329704E-4
Q8VHE0	SEC63	-0.542860238353076	-0.542860238353076	2.03689930320518E-4
Q6A098	SECISBP2L	-0.398345584151458	-0.398345584151458	0.00898056275080268
Q9VMV6	SELENOT	0.309041830397949	0.309041830397949	0.0464343100359474
ENST00000195173	SEMA5B	-0.37549625327887	-0.37549625327887	0.0142671260950448
ENST00000586965	SEMA6B	-0.70342931393476	-0.70342931393476	2.04180555899629E-7
ENST00000341697	SEMA6C	-0.543348153731232	-0.543348153731232	2.00493687359087E-4
ENST00000355997	SEMA6D	-0.583776789269034	-0.583776789269034	4.94514054199573E-5
ENSDART00000168166	SENP6	-0.459973115663892	-0.459973115663892	0.00217818081872262
ENSDART00000004655	SEPHS2	0.518306885221836	0.518306885221836	4.37990974849653E-4
ENSDART00000179799	SEPTIN12	0.42799976474854	0.42799976474854	0.00469113394685574
Q8VHP7	Serpinb1b	0.606942195337633	0.606942195337633	2.0319482125972E-5
P50453	SERPINB9	0.570505051905594	0.570505051905594	7.98965107503569E-5
ENST00000367698	SERPINC1	0.575718681152592	0.575718681152592	6.63365530342344E-5
ENSDART00000102384	SESN2	-0.523616017322835	-0.523616017322835	3.72993827126865E-4
ENSDART00000190943	SET	-0.432458059535396	-0.432458059535396	0.004233457674032
ENSDART00000127259	SETD3	0.479423760129169	0.479423760129169	0.00131615385347276
ENSDART00000151803	SETD5	-0.426851058962117	-0.426851058962117	0.00481581400792039
ENSDART00000185237	SF3A1	0.84750140542956	0.84750140542956	1.45578721257034E-12
ENSDART00000171284	SF3A3	0.604987837342826	0.604987837342826	2.1961920351429E-5
ENSDART00000015873	SF3B2	0.771573759124348	0.771573759124348	2.21893988582496E-9
ENSDART00000191973	SF3B3	0.568697934167209	0.568697934167209	8.51547412424932E-5
ENSDART00000002244	SF3B5	0.715155055408856	0.715155055408856	1.02953237467098E-7
Q5VUG0	SFMBT2	0.401673071374263	0.401673071374263	0.00837290559749558
ENSDART00000056996	SFRP5	0.408610498383722	0.408610498383722	0.00721883253220709
ENSDART00000108935	SFT2D1	0.384204903232194	0.384204903232194	0.0120037570390049
ENSDART00000036649	SFXN2	0.329220407439108	0.329220407439108	0.0332583135260241
Q9D4B1	SGMS2	-0.308803176004387	-0.308803176004387	0.0466123012572557
ENSDART00000189333	SGPL1	0.575832329370377	0.575832329370377	6.6065826705734E-5
ENSDART00000020342	SGSM3	0.33203180390857	0.33203180390857	0.0316952725951394
Q80W98	SGTB	0.670739460073168	0.670739460073168	1.17149538262348E-6
Q9QZS8	SH2D3C	-0.666208345299169	-0.666208345299169	1.46735323556547E-6
Q5SQS7	SH2D4B	-0.367807576521688	-0.367807576521688	0.016556793905851
ENSDART00000091809	SHANK3	-0.387644442768205	-0.387644442768205	0.0111982465866913
ENSDART00000132605	SHC2	-0.594611798563862	-0.594611798563862	3.29020627573187E-5
ENSDART00000074737	SHMT1	-0.445490466346475	-0.445490466346475	0.0031112884953212
A2ALV5	SHOC1	0.310052913783568	0.310052913783568	0.045686326450484
ENSDART00000059882	SHOC2	0.385150732780444	0.385150732780444	0.0117774763504964
Q9NXL6	SIDT1	0.448347453847816	0.448347453847816	0.00290348783210064
ENST00000431081	SIDT2	-0.466614952971153	-0.466614952971153	0.00183997739774518
ENST00000248054	SIN3B	-0.515423568337676	-0.515423568337676	4.77394355593959E-4
ENST00000543615	SINHCAF	-0.474115297649096	-0.474115297649096	0.00151456883769831
ENSDART00000182443	SIPA1L1	-0.480003187152548	-0.480003187152548	0.00129595895765543
ENSDART00000040793	SIRT5	0.548133069997796	0.548133069997796	1.7146547683428E-4
Q9VH08	SIRT6	0.447827791382264	0.447827791382264	0.00294035279049252
ENSDART00000183732	SIRT7	-0.42174095447306	-0.42174095447306	0.00540605234554803
ENST00000303077	SIX2	-0.38067816002733	-0.38067816002733	0.0128804627319778
ENSDART00000188017	SKP1	0.698045849034736	0.698045849034736	2.76580424351529E-7
Q9VVT2	SLC13A2	0.314044120756251	0.314044120756251	0.0428284618331233
Q86YT5	SLC13A5	0.438677135516501	0.438677135516501	0.00366026351973965
Q91Y77	SLC16A10	-0.629984252423434	-0.629984252423434	7.80531266848204E-6
Q6ZSM3	SLC16A12	0.579455336480205	0.579455336480205	5.79445543627683E-5
Q8K1C7	SLC16A14	0.491456387453322	0.491456387453322	9.49326925461887E-4
O15374	SLC16A4	-0.508347289448212	-0.508347289448212	5.87899589134341E-4
Q63344	SLC16A7	0.446944500726212	0.446944500726212	0.00300395649674147
Q7RTY1	SLC16A9	0.515517684250912	0.515517684250912	4.76059592478896E-4
Q03567	SLC17A5	-0.338703121948994	-0.338703121948994	0.0282274582947663
Q9P2U7	SLC17A7	0.402624707517038	0.402624707517038	0.00820576281637521
ENSDART00000025466	SLC18A2	-0.543957950113354	-0.543957950113354	1.96562732629805E-4
ENSDART00000193643	SLC1A2	-0.454194920850587	-0.454194920850587	0.00251579620353202
ENSDART00000170453	SLC20A1	-0.475488069713958	-0.475488069713958	0.0014608715516455
ENSDART00000086044	SLC20A2	-0.48204767721544	-0.48204767721544	0.0012268807530127
A7MBE0	SLC22A1	0.332792451330007	0.332792451330007	0.0312829527438347
A6NK97	SLC22A20P	-0.330321228373597	-0.330321228373597	0.032638903334889
Q9WTN6	Slc22a21	0.55016334653586	0.55016334653586	1.60341019733547E-4
O76082	SLC22A5	0.450899807968066	0.450899807968066	0.00272824984109965
ENST00000348729	SLC23A1	0.487289952746343	0.487289952746343	0.00106446494725431
ENSDART00000174787	Slc23a4	0.462554523022918	0.462554523022918	0.00204072786850546
ENST00000331531	SLC25A10	-0.757955455987704	-0.757955455987704	6.15536092750558E-9
ENSDART00000051849	SLC25A11	0.454052549294047	0.454052549294047	0.00252466562507917
ENSDART00000171944	SLC25A12	0.370151292600543	0.370151292600543	0.0158280922679239
Q08DK7	SLC25A29	-0.349313470482161	-0.349313470482161	0.0233630770352817
ENSDART00000182085	SLC25A3	0.75304607553753	0.75304607553753	8.74943547285101E-9
ENSDART00000180597	SLC25A32	-0.46103055819839	-0.46103055819839	0.00212091826234248
Q58DS3	SLC25A35	-0.343193124062405	-0.343193124062405	0.0260753649036505
Q9VQ37	SLC25A36	-0.37058317376904	-0.37058317376904	0.0156968171496486
ENSDART00000083532	SLC25A38	-0.702217130194469	-0.702217130194469	2.18748452879981E-7
ENSDART00000181132	SLC25A42	-0.514451267510665	-0.514451267510665	4.91381341261393E-4
ENSDART00000052123	SLC25A44	0.523367325724292	0.523367325724292	3.75833176749681E-4
ENSDART00000140369	SLC25A5	0.652216845178749	0.652216845178749	2.87264559085127E-6
ENSDART00000193885	SLC26A11	-0.554417579074732	-0.554417579074732	1.39120326293339E-4
ENSDART00000189587	SLC28A2	-0.35206051901081	-0.35206051901081	0.0222246273073216
O54698	SLC29A1	-0.314618663066376	-0.314618663066376	0.0424293059265389
ENSDART00000083241	SLC29A4	-0.305462276509547	-0.305462276509547	0.0491624629068612
ENST00000674765	SLC2A1	0.322716761249743	0.322716761249743	0.0371181928308072
Q9FRL3	SLC2A8	0.343060921796806	0.343060921796806	0.026136722187055
ENSDART00000193561	SLC30A8	0.400227363914702	0.400227363914702	0.00863242704516956
ENSDART00000083453	SLC32A1	-0.439819701875059	-0.439819701875059	0.00356268258305556
ENSDART00000053527	SLC34A2	0.332689652833883	0.332689652833883	0.0313384161123244
ENSDART00000160794	SLC35B1	0.643868335997222	0.643868335997222	4.22050690511548E-6
ENSDART00000158350	SLC35B2	0.39758379994341	0.39758379994341	0.00912488584743167
Q922Q5	SLC35B3	0.461900542596326	0.461900542596326	0.00207480640421415
ENSDART00000183927	SLC35C1	0.435449830512332	0.435449830512332	0.003948623206742
ENST00000419313	SLC35E1P1	-0.405360143234643	-0.405360143234643	0.00774121131109023
Q8IY50	SLC35F3	-0.338452809631165	-0.338452809631165	0.0283516414465889
ENSDART00000026571	SLC38A7	-0.334874530258448	-0.334874530258448	0.0301769178520271
Q9NY26	SLC39A1	-0.330921573959671	-0.330921573959671	0.0323051247333277
ENSDART00000184425	SLC39A13	-0.366632906918309	-0.366632906918309	0.0169325507368425
Q8K4S3	SLC45A1	-0.585582544245433	-0.585582544245433	4.6251449323711E-5
Q96JT2	SLC45A3	-0.515362739326782	-0.515362739326782	4.78258824251199E-4
ENSDART00000074161	SLC4A2	0.450853789995513	0.450853789995513	0.00273132515714363
ENSDART00000062716	SLC52A3	0.311125367871667	0.311125367871667	0.0449036428876221
ENSDART00000080449	SLC5A1	0.442930367777068	0.442930367777068	0.00330845511940832
Q7T384	SLC5A12	0.498440435309267	0.498440435309267	7.81015159874447E-4
ENST00000330498	SLC5A2	-0.428632182648254	-0.428632182648254	0.00462369835022776
ENSDART00000134819	SLC5A6	-0.698578202927565	-0.698578202927565	2.6848194889452E-7
ENSDART00000165960	SLC5A7	-0.379759440099823	-0.379759440099823	0.0131175908152356
Q8N695	SLC5A8	-0.503643093184236	-0.503643093184236	6.73507678805882E-4
A8WHP3	SLC5A9	0.387210347627116	0.387210347627116	0.0112972911466714
ENSDART00000017551	SLC6A1	-0.372285580311	-0.372285580311	0.0151882857612695
Q8BG16	SLC6A15	-0.331268193558219	-0.331268193558219	0.0321136962585987
ENSDART00000167100	SLC6A18	-0.556825615146471	-0.556825615146471	1.28268890831645E-4
ENST00000566163	SLC6A2	-0.563517435488453	-0.563517435488453	1.02017528477059E-4
ENSDART00000152317	SLC6A4	-0.474929070724112	-0.474929070724112	0.00148253026806753
ENSDART00000180756	SLC6A5	0.443040332538898	0.443040332538898	0.003299766478107
ENST00000622186	SLC6A6	0.357420779013304	0.357420779013304	0.0201365081207635
ENSDART00000037922	SLC6A8	-0.732454173486719	-0.732454173486719	3.51624760752467E-8
ENSDART00000126135	SLC6A9	-0.45596899648157	-0.45596899648157	0.00240755184274901
ENSDART00000173264	SLC7A11	-0.440613463743349	-0.440613463743349	0.00349623805373172
ENSDART00000187743	SLC7A14	-0.490343117584431	-0.490343117584431	9.78951452800754E-4
ENSDART00000183195	SLC7A5	-0.622796592282893	-0.622796592282893	1.06065911465821E-5
Q92536	SLC7A6	-0.490545415593456	-0.490545415593456	9.73507814945658E-4
Q9UHI5	SLC7A8	-0.313667269522844	-0.313667269522844	0.0430919285410167
ENSDART00000162670	SLC8A1	-0.469562820066668	-0.469562820066668	0.00170536953483729
ENSDART00000164879	SLC8A2	0.427514479947976	0.427514479947976	0.00474345951865442
Q86UD5	SLC9B2	-0.320869451506363	-0.320869451506363	0.038279085190327
Q9H2Y9	SLCO5A1	-0.355417852017441	-0.355417852017441	0.0208966188870712
P24014	SLIT2	-0.322499268618103	-0.322499268618103	0.0372533544971872
ENSDART00000193755	SLIT3	-0.430853074372018	-0.430853074372018	0.00439352244924152
Q8IY92	SLX4	0.380631731885386	0.380631731885386	0.0128923580489877
ENSDART00000180186	SMAD1	-0.597736117148652	-0.597736117148652	2.91745090803563E-5
ENSDART00000170625	SMAD9	-0.550078120697613	-0.550078120697613	1.60794539219061E-4
Q5EA00	SMAP2	0.400232310897947	0.400232310897947	0.00863152734885244
ENSDART00000020725	SMARCA1	0.584998078689567	0.584998078689567	4.72658931861674E-5
ENST00000642508	SMARCA4	0.719199869493377	0.719199869493377	8.06550902298958E-8
ENSDART00000123972	SMARCA5	0.639537485164128	0.639537485164128	5.12953812976891E-6
ENST00000646723	SMARCB1	0.720479144667033	0.720479144667033	7.45973657662961E-8
ENSDART00000109259	SMARCC1	0.851281842237261	0.851281842237261	9.1412525632978E-13
ENSDART00000003422	SMARCD1	0.667574921156046	0.667574921156046	1.37156341394506E-6
ENSDART00000183015	SMC1A	0.530211808493827	0.530211808493827	3.04382770858728E-4
ENSDART00000193649	SMC2	0.628812359148669	0.628812359148669	8.20983079237694E-6
ENSDART00000159813	SMC3	0.639248151139133	0.639248151139133	5.19626310726873E-6
ENSDART00000130413	SMC4	0.740152293125183	0.740152293125183	2.1224053939135E-8
ENSDART00000179931	SMG1	0.46280316883307	0.46280316883307	0.00202790122313396
Q9UPR3	SMG5	-0.485289364681658	-0.485289364681658	0.00112403991041905
Q5PQS6	SMG9	-0.651705559005016	-0.651705559005016	2.94212412032341E-6
P97801	SMN1/SMN2	0.633695484067428	0.633695484067428	6.64197189194415E-6
Q9NWM0	SMOX	-0.581567604637256	-0.581567604637256	5.36400595437177E-5
P97355	SMS	0.710881061334069	0.710881061334069	1.32651342751971E-7
ENST00000619644	SMTN	-0.359547084419929	-0.359547084419929	0.019355103704117
ENSDART00000098346	SMU1	0.659962121787457	0.659962121787457	1.98906850446638E-6
Q9V853	SMURF2	0.348101094530527	0.348101094530527	0.0238807821595779
Q8IYR2	SMYD4	0.309717639349244	0.309717639349244	0.0459332674483373
ENST00000244050	SNAI1	-0.365262382426939	-0.365262382426939	0.0173800310279961
ENST00000521616	SNAP91	-0.451664984639042	-0.451664984639042	0.00267755807045566
O95295	SNAPIN	0.402605971310045	0.402605971310045	0.00820902567340272
ENSDART00000040405	SND1	0.823462604607856	0.823462604607856	2.15000637493998E-11
ENSDART00000190655	SNRNP200	0.661877569591142	0.661877569591142	1.81326934419117E-6
Q3ZBQ4	SNRNP25	-0.503043799694627	-0.503043799694627	6.85177722277594E-4
ENSDART00000038230	SNRNP40	0.565704518115062	0.565704518115062	9.45600704082913E-5
ENST00000598441	SNRNP70	-0.704151448923365	-0.704151448923365	1.95935571418814E-7
P57784	SNRPA1	0.736986865542762	0.736986865542762	2.61756324101773E-8
ENSDART00000017230	Snrpc	0.475307574548877	0.475307574548877	0.00146783408302528
ENSDART00000145246	SNRPD1	0.947462148408002	0.947462148408002	2.08588201992204E-21
ENSDART00000185895	SNRPD2	0.520926603658382	0.520926603658382	4.0474746121264E-4
ENSDART00000011663	SNRPN	0.943938398715815	0.943938398715815	7.3953062159854E-21
Q9UMY4	SNX12	0.385463412995397	0.385463412995397	0.0117034752971696
Q9CWK8	SNX2	0.413336457239224	0.413336457239224	0.0065136801966947
Q9H3E2	SNX25	0.306043567479768	0.306043567479768	0.0487108393962879
O14512	SOCS7	-0.620598489453784	-0.620598489453784	1.16317539377082E-5
ENSDART00000153069	SOD2	0.809801151673243	0.809801151673243	8.34289539003768E-11
Q9QX47	SON	0.519649777419608	0.519649777419608	4.20655883373119E-4
Q9BX66	SORBS1	-0.472884243420366	-0.472884243420366	0.00156420176896727
ENSDART00000075421	SORD	0.650277880684007	0.650277880684007	3.14441682580602E-6
ENST00000534286	SORL1	-0.335010133118886	-0.335010133118886	0.0301060189847066
P26675	SOS1	-0.367461827343558	-0.367461827343558	0.0166666545851868
ENST00000306087	SOX14	-0.406698898839401	-0.406698898839401	0.00752223708056846
ENSDART00000104493	SOX2	-0.716345743665508	-0.716345743665508	9.58565918469664E-8
ENSDART00000185161	SOX6	-0.564162516703769	-0.564162516703769	9.97643156290596E-5
ENST00000293894	SOX8	-0.311263101767757	-0.311263101767757	0.0448039167136353
ENSDART00000190590	SP8	-0.355195113933704	-0.355195113933704	0.0209826144806281
ENSDART00000188777	SPAG9	-0.343695914318768	-0.343695914318768	0.0258431041790923
P34714	SPARCL1	0.608692100063669	0.608692100063669	1.89450687377724E-5
ENSDART00000187192	SPATA20	0.548422157440857	0.548422157440857	1.69840021908844E-4
Q9VCA9	SPCS3	0.728721595958408	0.728721595958408	4.46400134532645E-8
ENST00000676737	SPECC1	-0.350098025986318	-0.350098025986318	0.0230330778642736
ENST00000442985	SPEN	-0.533676131099385	-0.533676131099385	2.73100367665683E-4
ENSDART00000192742	SPG7	0.676608973594461	0.676608973594461	8.70031591202844E-7
ENSDART00000183172	SPNS1	-0.690711228081022	-0.690711228081022	4.1387222177904E-7
Q9HCB6	SPON1	0.327652285047206	0.327652285047206	0.0341573411425599
ENSDART00000159457	SPOP	0.470621459355275	0.470621459355275	0.00165919882571182
ENSDART00000182877	SPRED1	-0.58907365429396	-0.58907365429396	4.05941428556041E-5
Q503V3	SPRING1	0.336142783897419	0.336142783897419	0.0295191824423759
Q9UBC9	SPRR3	-0.334706054748465	-0.334706054748465	0.0302651960776662
ENSDART00000158057	SPRTN	0.594892616133307	0.594892616133307	3.25500605612999E-5
Q6PJ21	SPSB3	-0.359962941757924	-0.359962941757924	0.0192052970124692
ENSDART00000102251	SPTAN1	0.749074652141869	0.749074652141869	1.15603246862421E-8
ENST00000615901	SPTBN1	-0.463047946072475	-0.463047946072475	0.00201534366924882
ENSDART00000152124	SQOR	0.775475641943341	0.775475641943341	1.63522023749613E-9
P24008	SRD5A1	0.475576301123989	0.475576301123989	0.00145747871983553
ENSDART00000092665	SREBF1	-0.502422657471022	-0.502422657471022	6.97463602454274E-4
ENST00000376957	SRM	0.4753813745373	0.4753813745373	0.00146498373189046
ENSDART00000155808	SRMS	0.350081782392967	0.350081782392967	0.0230398705511838
P16254	SRP14	0.719328094726453	0.719328094726453	8.0027893647695E-8
ENSDART00000051776	SRP19	0.685789649917275	0.685789649917275	5.38888088774809E-7
Q9UHB9	SRP68	0.678487118085086	0.678487118085086	7.89904913584712E-7
P33731	SRP72	0.485120275197462	0.485120275197462	0.00112920845748987
ENSDART00000042972	SRPK1	-0.71049264742688	-0.71049264742688	1.3571184909437E-7
ENSDART00000151314	SRPK3	-0.742997161130671	-0.742997161130671	1.75333063734539E-8
ENSDART00000086823	SRPRA	-0.507806956620152	-0.507806956620152	5.97210910983163E-4
