© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.darkgreen
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.darkgreen
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446111

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.darkgreen
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
CERK	kinase	0.641	3	 	 	-1.517	9.92E-05	1.54E-02	ADAM17,ADCY5,Akt,AKT1,AMPK,Ap1,BCL2,CASP1,CASP3,CASP8,CDC25A,CEBPB,ceramide,ceramide-1-phosphate,CERK,CHUK,CREB1,CYP19A1,E2f,EIF4EBP1,ELK1,ERBB2,ERBB3,ERF,FAS,FOXO1,GSK3B,HRAS,IGF1R,IKBKB,Jnk,JUN,LPL,LYN,MAP2K1,MAP2K1/2,MAP2K2,MAP2K5,MAP3K7,MAPK14,MAPK8,Mek,MYOD1,Nfat (family),NFATC1,NFATC4,NFE2L2,NFkB (complex),NOS3,Notch,NOTCH1,NUPR1,PI3K (complex),Pkc(s),PLCD1,Pld,PRKCA,PRKCB,PRKCQ,PRKCZ,PTK2,RAF1,RB1,RELA,SET,SGPP1,SHC1,SRC,SREBF1,STMN1,TIMP3,TRA2B	ABCG1,ABCG5,ACADL,ACADS,ACADVL,ACOX1,ACSBG1,ACTC1,ACTG1,ACTR3B,ADAM17,ADAP1,ADCY9,ADD1,ADH5,ADIPOR1,AGRN,AIFM1,ALDH1L1,ALDH5A1,ALG9,ALOX5,ANK3,AOX1,APEX1,APOD,ARF1,ATAD2,ATP5PD,ATP5PO,ATP6V1B1,ATP6V1F,ATR,B3GAT1,B3GAT3,B4GAT1,BAAT,BCL6,BECN1,BEST1,BTG2,CA10,CA2,CALM1 (includes others),CAP2,CAPN1,CAPN3,CARMIL1,CASP2,CASP7,CBR1,CBR3,CCKAR,CCT3,CCT7,CD109,CDC16,CDH11,CDK5RAP3,CDT1,Ces1b/Ces1c,CHD1,CHD4,CHD6,CHD7,CHDH,CHMP1B,CHMP2A,CHRD,CHST1,CHST11,CHST4,CLCN7,CLIP2,CLPP,CLPX,CNOT9,CNTN3,COL15A1,COL4A6,COMMD3-BMI1,COMP,COPS6,CORO1C,CPT2,CREG1,CROT,CRYAB,CS,CSAD,CSPG4,CSTF1,CTPS1,CTSC,CTSF,CTSL,CYLD,CYP2J2,CYP3A5,DAD1,DAGLA,DCTPP1,DDR2,DDX27,DDX46,DDX5,DEK,DGAT1,DHTKD1,DHX9,DIPK2A,DLD,DLST,DMD,DNAJB11,DNAJC11,DOCK9,DPH6,DROSHA,DSCC1,DUSP8,DUT,DYSF,ECHS1,EGLN1,EI24,EIF3G,EIF4G2,ELF2,ELMOD1,ELOVL7,ENPEP,EPHX1,ERN1,ESD,EXOSC8,FAIM2,FBLN5,FBXW11,FEN1,FGFR1,FKBP1A,FKBP6,FLNB,FLOT2,FSTL1,FZD8,GABARAPL1,GABBR1,GALNT1,GALNT10,GALNT11,GAPDH,GART,GATA4,GATD3A/GATD3B,GBA,GCSH,GFI1B,GLB1,GLUD1,GNA11,GNAS,GNPAT,GOT2,GPCPD1,GPR179,GPSM2,GPX1,GPX2,GPX4,GRIK2,GRIN1,GRN,GSPT1,GSTM4,Gstm6,GSTO1,GUCY1B1,H2AZ1,HADH,HADHA,HDAC2,HDAC6,HEXB,HIP1,HK1,HNRNPAB,HNRNPL,HSD17B4,HSPA9,HSPD1,HSPG2,HTR7,HTT,HYOU1,IDE,IDH1,IDH3A,IDH3B,IGF1R,IGF2R,IGSF9B,IP6K2,IRF2BP2,ITPKB,JAG2,KANK2,KATNB1,KCNK6,KDM2A,KDM5A,KIF18A,KIF3A,KIF3B,KIRREL1,KNTC1,KRT1,KYAT1,L1CAM,LAMB2,LAMC1,LARS2,LGMN,LIPA,LIPE,LMAN2L,LMF2,LMNB2,LPIN1,LRAT,LRP6,M6PR,MAP1LC3A,MAP2K4,MAP2K7,MAP4,MAPK10,MAPK14,MCM8,MCTP1,MELK,MEN1,MGAT4B,MGST3,MIDN,MIOX,MKNK2,MLXIP,MRC2,MRPL12,MRPL45,MRPL58,MRPS12,MRPS22,MRPS7,MSH6,MYH7,MYL9,MYO18A,NAA40,NAGLU,NARS1,NASP,NBN,NCAPD2,NCF2,NCKAP1,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFAF4,NDUFB9,NDUFS1,NDUFS2,NDUFS7,NDUFV1,NEFH,NEO1,NEURL1B,NLRP3,NME1,NOCT,NPTX1,NR1D1,NR5A2,NRCAM,NRG1,NUCB2,NUDT21,NUP210,OGA,OPA1,OSGEPL1,OXCT1,P4HA1,PAK1,PARP1,PBK,PBRM1,PC,PCDH1,PCOLCE,PCOLCE2,PCYT1B,PDCD4,PDHB,PDIA4,PDPK1,PECR,PGAM2,PGD,PLA2G3,PLCB1,PLCXD2,PLD1,PLXDC2,PLXNA2,PMPCB,PNP,POLD3,POLE2,POLH,POLR2A,POLR2D,POLR3B,POLR3E,PPCS,PPIB,PPWD1,PRC1,PRDM16,PRDX4,PREP,PRKCE,PRKN,PRMT1,PSMA1,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMC1,PSMC3,PSMD1,PSMD14,PSMD3,PSMD4,PSMD7,PSMD8,PTCH1,PTP4A3,PTPRJ,PUS7,RAB17,RABGGTB,RACGAP1,RAD50,RAN,RASAL2,RDH11,RET,RETSAT,RGN,RHBDF2,RIPOR2,RNF19B,RNF41,ROBO1,ROBO2,RPS6KA5,RRM2,RTCB,RTN4IP1,RUSC2,RUVBL1,RYR3,SACS,SC5D,SCARB1,SCO2,SDCBP,SEC23A,SELENBP1,SESN2,SF3B3,SH3GLB1,SHPK,Sik1,SIK3,SLC11A2,SLC16A10,SLC16A7,SLC20A1,SLC22A5,SLC25A12,SLC25A5,SLC32A1,SLC35B1,SLC6A1,SLC6A15,SLC6A6,SLC6A8,SLC7A5,SLC7A8,SLC8A2,SLC9A1,SLCO4A1,SMAD1,SMAD4,SMC1A,SMC4,SMN1/SMN2,SMPD1,SMS,SMTN,SNAP91,SNRNP70,Snrpc,SNRPD1,SNRPN,SORL1,SPARCL1,SPG7,SPINK5,SPRR1A,SPRTN,SQOR,SRD5A1,SRP14,SRP19,SRP54,Srrm1,SSRP1,SSTR4,STAM,STAT5B,STIP1,STK17B,STMN2,STT3A,SULT1E1,SULT2B1,SYN1,SYNE2,TALDO1,TARBP2,TBL1Y,TDG,TFAP2A,TGFBI,THOP1,TIAM1,TMED2,TOLLIP,TOM1,TOMM40,TPI1,TRIB3,TRIP13,TRPA1,TSC2,TSPAN1,TTN,TUBA4A,TUBB4A,TUSC3,TYMS,UAP1,UBA2,UBASH3B,UBE2K,UBR2,UBR7,UGDH,UNG,UQCRFS1,UQCRQ,USF2,USO1,USP33,USP8,VPS45,WASHC5,WIF1,WNT11,WNT5B,WTAP,XKR4,XPO1,XPO5,XRCC5,XRCC6,YBX1,ZNF296,ZNF680,ZNF704,ZSWIM6,ZW10	502 (72)	70	 	 	 	 	 	 	 	 	 	
GDF2	growth factor	 	2	 	 	0.000	1.00E-04	3.40E-02	ACVRL1,Akt,BMPR1A,CASP9,GDF2,MAPK8,MMP9,SMAD1,SMAD2	A2M,ABCA1,ABCB1,ABCG2,Acan,ADD1,ALG9,APOD,ATP5F1A,BAAT,BCL6,BECN1,BMP2,BRCA1,BTG2,CARMIL1,CAT,CCNA2,CCND2,CDH11,CDK1,CKS1B,CLCN7,COL2A1,COL4A1,COL9A1,COPS6,CPD,CPT1A,CRYAB,CYP27A1,DDAH1,DGAT1,DNMT1,EN1,ENTPD6,EPHB1,ERAP1,ETS1,FASN,FGFR3,FLT1,FTH1,FURIN,GALNT10,GALNT11,GLI2,GSS,GSTK1,GZMB,HDAC6,HGSNAT,HIF1A,HMGCR,HMGCS1,HSPG2,IGF1R,ITGB1,JAG1,JAG2,KIF1A,KIRREL1,L1CAM,LAMB2,LHCGR,LIN28B,LMF2,MFN2,MGAT4B,MTHFR,MTTP,MUC4,NBN,NCAM1,NCAN,NDUFB8,NDUFV1,Nedd4,NOTCH1,NPC1,NRCAM,NRF1,NRG1,PCDH1,PCK1,PCNA,PLA2G4A,PRDM16,PTCH1,PTPRF,RAD50,RAD51,RRM2,SCARB1,SDHB,SESN2,SGK1,SLC10A1,SLC22A5,SLC2A1,SLC6A15,SLC6A6,SLC7A5,SLC8A1,SMAD1,SMAD4,SMURF2,SNAI1,SOX2,SOX6,SOX9,SPARCL1,SREBF1,STT3A,STT3B,TAGLN,TBP,TBX5,TJP1,TMX3,TUSC3,TYMS,UQCRC2,WNT4,WTAP,XPR1,XRCC5,XRCC6	128 (9)	9	 	BMPER	 	COL1A1,MSX2,SPP1	PEPCK,SREBF1	 	 	 	 	
GADD45GIP1	other	 	2	Activated	 	3.348	1.04E-04	1.51E-02	CCNB1,CDK2,Cyclin E,GADD45GIP1,NFE2L2,RB1	ABCC1,ACE,ACO2,ACSS2,ACTC1,ACTG1,Actn3,AKR1B10,AKR1C1/AKR1C2,AOX1,ARF1,ATP5F1A,ATP6V1F,AURKB,BECN1,BRCA1,CASP7,CAT,CBR1,CCNA2,CCNB2,CCT3,CCT7,CDK1,CDX1,CHEK1,CKM,CLPP,CPT1A,CREG1,CS,DAD1,DLAT,DLST,DNAJA3,DNAJB11,DNAJC11,DNMT1,EI24,EIF2AK3,EIF3G,EIF4G2,EPHX1,ESD,EZR,FASN,FLT1,FTH1,G6PD,GCLC,GCLM,GLS,GLUD1,GNA11,GPR179,GPX2,GPX4,GSPT1,GSS,GSTM4,GSTM5,Gstm6,GSTO1,HIF1A,HPCA,HSF1,HSPA9,HSPD1,IDE,IDH1,IDH3B,IVL,L1CAM,LIG1,LRAT,M6PR,MAP1LC3A,MAP2K7,MAPK10,MCM2,MCM3,MCM5,MCM6,MCM7,MDH1,MFN2,MGST3,MRPL12,MRPL58,MYH4,MYH7,MYL1,NARS1,NCF2,NCKAP1,NDUFA10,NDUFA13,NDUFA5,NDUFA9,NDUFB8,NDUFS2,NDUFS7,NDUFV1,NFKB1,NME1,NOCT,NRF1,NUCB2,OGA,OGT,OPA1,PARP1,PDIA4,PGAM2,PLIN2,PMPCB,PPIB,PREP,PSMA1,PSMA4,PSMA5,PSMA6,PSMA7,PSMB6,PSMC1,PSMC3,PSMD1,PSMD14,PSMD3,PSMD4,PSMD7,PTCH1,PTPN1,Ptprd,RAN,RBBP7,RRM1,RRM2,RRS1,RUVBL1,RYR1,SCARB1,SDHB,SEC23A,SLC10A1,SLC2A1,SLC35B1,SLC6A9,SLC7A11,SLC7A8,SQSTM1,SREBF1,STIP1,SULT1E1,TALDO1,TBXAS1,TMED2,TPI1,TYMS,UBE2K,UGDH,UQCRFS1,UQCRQ,USO1,VCP	165 (6)	6	 	GSKJ4,KDM5A	 	 	CLPP,LONP1,NFE2L2	 	 	 	 	
L-cysteine	chemical - endogenous mammalian	 	2	 	 	-0.641	1.05E-04	4.13E-02	ACO1,ADCY,Akt,CAT,IRS1,L-cysteine,LIPE,MAPK8,NMDA Receptor,PTEN,REN,RPS6KB1,SLC2A4	A2M,ABCA1,ABCB1,ACAA2,ACADL,ACADM,ACE,ACO2,ACSS2,ADD1,AKAP1,ALDH1A3,ALG3,ALG9,ANGPT1,AP2A1,APOD,ARHGDIA,ASPH,AURKB,BAAT,BCL6,BRCA1,BTG2,CAD,CAT,CCNA2,CCNB2,CCND2,CCNE1,CDC20,CDK1,CDK9,CDKN1B,CDO1,CHD1,CKS1B,CLCA1,COPS6,CPD,CPT1A,CRYM,CS,CST6,CSTF3,CYP27A1,CYP2J2,DGAT1,DHCR24,DLAT,DLD,DNMT1,DNPH1,ECI2,EIF1AX,EN1,ERAP1,ETS1,ETS2,FDPS,FGF20,FGFR1,FGFR3,FLT1,GALK1,GALNT10,GALNT11,GART,GCAT,GCLC,GGT1,GLI2,GMDS,GPR179,GSPT1,GSS,GSTK1,GTPBP2,GTPBP6,HADH,HADHA,HDAC6,HEXB,HGFAC,HGSNAT,HIF1A,HMGCR,HMGCS1,HSPG2,IDH3A,IDH3B,IDH3G,JAG1,KAT2A,KIF3A,KIF3B,KIRREL1,L1CAM,LAMB2,LEPROT,LHCGR,LMF2,LRAT,MDH1,MFN2,MGAT4B,MRC1,MRPL12,MTHFR,MTTP,MYH11,MYH7,MYO6,NAIP,NBN,NCAM1,NCOA2,NDUFB8,NDUFS3,NDUFV1,Nedd4,NFKB1,NME1,NOTCH1,NPC1,NR5A2,NRF1,OGT,PA2G4,PAPOLA,PARP1,PC,PCDH1,PCK1,PCNA,PDGFRB,PDHA1,PDHB,PDPK1,PDX1,PGK1,PGM1,PLA2G4A,PLIN2,POLD2,PRDM16,PTCH1,PXN,RAB30,RAD50,RAD51,RPS6KB2,RRM1,RRM2,SCARB2,SDHB,SEC23A,SEPHS2,SESN2,SGK1,SLC10A1,SLC20A1,SLC22A5,SLC25A1,SLC2A3,SLC6A15,SLC7A5,SLC7A8,SLC8A1,SMARCA4,SMOX,SMURF2,SOD2,SORD,SOX2,SQOR,STAT5A,STAT5B,STOM,STT3A,STT3B,STX5,SUCLG1,SUCLG2,SYNCRIP,TAGLN,TBP,TJP1,TMX3,TOM1,TRAPPC3,TUSC3,TYMS,UQCRC2,WNT4,WTAP,XRCC5	197 (13)	13	ATM,CBS/CBSL	GSKJ4	 	glutathione,PLIN1,RPS6KB1	LIPE	 	 	 	 	
BACH1	transcription regulator	 	2	Activated	 	5.875	1.06E-04	8.10E-03	BACH1,NFE2L2,SPIC	ABCB7,ABCC1,ACE,ACSS2,ACTG1,AIFM3,AKR1B10,AKR1C1/AKR1C2,AOX1,ARF1,ATP5F1B,ATP5PO,BRCA1,CALM1 (includes others),CAT,CBR1,CCT3,CCT7,CLPP,CPT1A,CREG1,CS,DAD1,DNAJB11,EIF2AK3,EIF3G,EIF4G2,EPHX1,ESD,FASN,FTH1,G6PD,GAPDH,GCLC,GCLM,GLS,GLUD1,GNA11,GPX2,GPX4,GSPT1,GSS,GSTM4,GSTM5,Gstm6,GSTO1,HPCA,HSF1,HSPA9,IDE,IDH1,L1CAM,M6PR,MAP1LC3A,MAPK10,MGST3,NARS1,NCF2,NCKAP1,NDUFA9,NDUFS7,NFKB1,NOCT,NUCB2,OGT,OPA1,PDIA4,PDK1,PGD,PHB,PLIN2,PPIB,PREP,PSMA1,PSMA4,PSMA5,PSMA6,PSMA7,PSMB6,PSMC1,PSMC3,PSMD1,PSMD14,PSMD3,PSMD4,PSMD7,PTCH1,PTPN1,Ptprd,RAN,RBBP7,RRS1,RUVBL1,RYR3,SCARB1,SEC23A,SLC10A1,SLC2A1,SLC35B1,SLC6A9,SLC7A11,SLC7A8,SOD2,SQSTM1,SREBF1,STIP1,SULT1E1,TALDO1,TBXAS1,TMED2,TPI1,UBE2K,UGDH,USO1,VCP	115 (3)	3	tert-butyl-hydroquinone	 	 	 	CEBPB,NFE2L2,PPARG	 	 	 	 	
BX-795	chemical drug	 	2	 	 	-0.228	1.06E-04	4.21E-02	Akt,BX-795,GSK3B,Ifn,IKBKE,IRF3,MTOR,PDPK1,PRKCD,RPS6KB1,ZC3H12A	A2M,ABCA1,ACACA,ACADL,ACADM,ADD1,AFMID,AHNAK,AKR1B1,ALDH2,ALDOC,ALG9,ALOX5,APPL1,ARG2,ARHGAP32,ATP5F1A,ATP5PB,AVIL,BCOR,BECN1,BMP2,BRCA1,BTG2,CCNA2,CCND2,CDH11,CDK1,CHD1,CHKA,CKM,CMIP,COPS6,CPD,CPT1A,CS,CTCF,DCTN1,DHCR24,DLST,DMD,EIF1AX,EIF3A,EPRS1,ERAP1,ETFA,ETS2,FAM107B,FASN,FDPS,FEM1B,FGFR3,FLNB,FPGS,FTH1,GALNT10,GALNT11,GATA4,GLI2,GSS,GSTK1,GSTM5,HGSNAT,HMGCR,HSPG2,IDH3A,IGF1R,IQSEC2,ISLR2,ITGA4,IVL,KCND2,KIF3A,KIF3B,KIRREL1,KSR1,L1CAM,LAMB2,LHCGR,LMF2,MAP4,MDH1,MDH2,MFN2,MGAT4B,MYH11,NAV2,NBN,NCAM1,NDUFB8,NDUFV1,Nedd4,NEK7,NEURL1B,NOCT,NOTCH1,NPC1,NR4A1,NRF1,NSF,NUP210,ODC1,OSR2,PCDH1,PCK1,PDCD4,PDE7A,PDHA1,PDIA4,PDX1,PGK1,PGM1,PGM2,PIKFYVE,PLA2G4A,PNP,POLR3C,PPIB,PPP1R3D,PRDM16,PRKAR2B,PRX,PSPH,PTCH1,PTPN6,PTPRF,PTPRJ,RAD50,RAD51,RAP1GDS1,RPL12,RPS6KB2,RRM2,SCARB1,SDHB,SEC22B,SGK1,SH3GLB1,SIK3,SLC22A1,SLC22A5,SLC2A3,SLC6A15,SLC7A5,SLC8A1,SLC8A2,SMURF2,SNAI1,SND1,SNRNP25,SOD2,SOX2,SREBF1,STT3A,STT3B,SUCLG2,SYN1,TJP1,TK1,TMCC1,TMX3,TP63,TPI1,TPPP,TUBB4A,TUSC3,TXNL1,TYMS,UGGT1,UQCRC2,USP8,WTAP,ZNF608	173 (11)	10	 	 	 	 	MTOR,RPS6KB1	 	 	 	 	
LATS1	kinase	0.714	2	 	 	1.344	1.06E-04	1.41E-02	CDK2,FOXL2,LATS1,RPTOR,YAP1	ACADL,ACADM,ACTG1,ALDH1A3,ALPL,AURKB,BMP2,BRCA1,CCNA2,CCND2,CCNE1,CDC20,CDKN1B,CHEK1,Chil3/Chil4,CYP24A1,DDAH1,DHCR24,DICER1,DOCK9,ENDOU,FDPS,FLNA,FSHR,GCDH,GPI,GSTK1,HIF1A,HMGCR,HMGCS1,HRH2,IGSF9B,IRF8,ITGB2,MCM3,MYH7,MYL9,NLRP3,NR5A1,NR5A2,NRCAM,OSR2,P4HA1,PCK1,PCNA,RANBP1,RRM1,RRM2,SC5D,SLC2A1,SNAI1,SOD2,SORBS1,SOX9,SPTLC3,SQSTM1,SREBF1,SULT1E1,TAGLN,TGFBR1,TK1,TP63,TPI1,TYMS,UGP2,VCL,WWTR1	67 (5)	5	Cyclin B,PTPN14,SAV1,STK3,UBE2I,WWTR1	HSP90AB1,NUAK1,RANBP1,ZNF367	 	RPTOR,STAR	MUC1,SNAI1,SPP1,TAZ	 	 	 	 	
NCOR-LXR-Oxysterol-RXR-9 cis RA	complex	 	2	 	 	-0.905	1.09E-04	3.19E-02	alitretinoin,N-cor,NCOR-LXR-Oxysterol-RXR-9 cis RA,NCOR2,NFkB (complex),Nr1h,NR1H2,NR1H3,oxysterol,Rxr,RXRA,RXRB,RXRG	ABCA1,ABCB1,ABCG1,ABCG4,ABCG5,ACAA2,ACACA,ACADL,ACADM,ACE,AKR1C1/AKR1C2,ALDH1A3,APOD,ARG2,ARNT2,ARNTL,ATP1A3,BAAT,BMP2,CASP7,CAT,CBR3,CCKAR,CCNB2,CCND2,CD109,CDKN1B,CDX1,Chil3/Chil4,CLIP2,CLOCK,COL2A1,CPT2,CRYAB,CTCF,CYLD,CYP24A1,CYP2B6,DAD1,ECE1,EHF,ELOVL7,ERAP1,ETS1,FASN,FBP1,FDPS,FECH,FLT1,FSTL1,FTH1,G6PD,GAD1,GK,GNAS,GNPAT,GPX1,GRIN1,GSTM5,HIP1,HMGCS1,HNF4A,HPGDS,HSD17B4,HSPA9,ITGB1,ITPKB,JAG1,KDM2A,LHCGR,MFN2,MID1IP1,MRC1,MSH2,MTTP,MYLK,NAMPT,NAV2,NFKB1,NLRP3,NOTCH1,NPC1L1,ODC1,PC,PLA2G15,PLD1,PLIN2,PRDM16,PRKCQ,PTCH1,PXN,RET,RGN,RNF19B,SCARB1,SCP2,SLC10A1,SLC11A2,SLC16A10,SLC2A1,SLC6A8,SLC7A5,SLC8A1,SLIT2,SMAD1,SMAD4,SNAI1,SOD2,SORBS1,SREBF1,STAT5A,TDO2,TFAP2A,TGFBR1,TK1,TRIB3,TSHR,UBE4B,VLDLR,WNT5B,XRCC5,XRCC6	122 (13)	13	 	 	 	ABCA1,APOC2,ARG2,CYP7A1,SREBF1	FDFT1,NFkB (complex)	 	 	 	 	
STK3	kinase	0.751	2	 	 	0.440	1.10E-04	3.90E-02	AKT1,Jnk,LATS1,LATS2,MAPK8,NKX2-1,RAF1,RHOA,SAV1,STK3,YAP1	A2M,ABCA1,Acan,ACTG1,AKR1B10,AKR1C1/AKR1C2,ALDH1A3,ALPL,APOD,ATP6V1B1,BAAT,BCL6,BECN1,BMP2,BRCA1,CA2,CAT,CCND2,CDC20,CDKN1B,Ces1b/Ces1c,Chil3/Chil4,CHRNA7,COL4A1,CRYAB,CSTF1,CTSL,CYP24A1,CYP27A1,DDAH1,DGAT1,DICER1,DNMT1,DOCK9,DPP4,ENDOU,EP300,EZR,FASN,FBXW11,FLNA,FSHR,FSTL1,FTH1,GCLC,GCLM,GCSH,GOT2,GRN,GSS,GSTM5,HDAC6,HIF1A,HMGCR,HMGCS1,HNF4A,HNRNPAB,HNRNPL,HSPA5,HSPD1,IGSF9B,ITGA4,ITGB2,MCM3,MCM8,MDH1,MRC2,MSH2,MTHFR,MTTP,MYH10,MYH11,MYL1,MYL9,Nedd4,NFKB1,NOTCH1,NR4A1,NR5A1,NRCAM,P4HA1,PC,PCK1,PCOLCE,PDGFRB,PDHA1,PLA2G4A,PLD1,PNP,PRDM13,PRKG1,PRKN,PTCH1,RAD51,RAN,RANBP1,RPS6KA5,RRM1,RTCB,SELENBP1,SESN2,SIRT6,SLC10A1,SLC16A7,SLC2A1,SNAI1,SNRPD1,SOD2,SORBS1,SOX2,SREBF1,SRP14,SULT1E1,TAGLN,TBP,TGFBR1,TIAM1,TK1,TOMM40,TSHR,TUBA4A,TYMS,UGP2,UNC5B,VCL,VCP,WNT4,WWTR1,ZNF680	129 (11)	11	arsenite,KDM8	CASP3	 	LATS1,LATS2	SPP1,WWTR1	 	 	 	 	
KAT2A	enzyme	-0.469	2	Inhibited	 	-2.297	1.13E-04	3.02E-02	Akt,KAT2A,MTOR,PPARGC1A,Rar,Rxr	ABCG2,ACADVL,ACAT1,ACOX1,ACSL6,ADD1,AK1,AKR1B1,ALG9,ANK3,APOD,ARNTL,ASPN,ATP5F1A,ATP5F1B,ATP5PB,ATP5PD,ATP5PO,AVIL,BCL6,BDH1,BMP2,BRCA1,BTG2,CAT,CCND2,CCNE1,CDK1,CDKN1B,CHEK1,CHKA,COL2A1,COL6A2,COMP,COPS6,CPD,CPT1A,CTCF,CTSC,CYP2A6 (includes others),CYP2B6,CYP3A5,DCTN1,DGAT1,DLAT,DMD,DNAJB9,DSCAM,E2F2,EDEM1,EGLN1,EIF3A,ENDOG,EPRS1,ERAP1,ETFA,FASN,FGFR3,FH,GABARAPL1,GALNT10,GALNT11,GCLC,GK,GLI2,GOT2,GPX1,GSS,GSTK1,GSTM5,GUCY2F,H2AZ1,HDAC2,HGSNAT,HIF1A,HSPA5,HSPD1,HSPG2,IDH3A,IGF1R,IGLON5,IQSEC2,IRF8,ISLR2,ITGB1,ITIH3,KCND2,KIRREL1,KYAT1,L1CAM,LAMA4,LAMB2,LHCGR,LIPA,LMF2,LPIN1,MAP3K1,MAPK14,MCM3,MCM5,MDH1,MFN2,MGAT4B,MRPS31,MYH7,NBN,NCAM1,NDUFB5,NDUFB8,NDUFS1,NDUFV1,NDUFV2,Nedd4,NEFH,NEURL1B,NFKB1,NOTCH1,NPC1,NPC1L1,NR2E3,NR4A1,NR5A1,NR5A2,NRF1,ODC1,OXCT1,PCDH1,PCK1,PDHA1,PDIA5,PDX1,PHYH,PLA2G4A,PLIN2,PPIB,PPID,PRDM16,PRDX3,PRKAR2B,PRX,Ptprd,PTPRF,RAD50,RAD51,RANBP1,RAP1GDS1,RECQL,RPL12,RRM2,SCARB1,SCO2,SDHB,SEC22B,SESN2,SGK1,Sik1,SIRT5,SLC10A1,SLC22A5,SLC2A1,SLC6A15,SLC7A5,SLC8A1,SLC8A2,SMURF2,SNAI1,SND1,SOD2,SPARCL1,SQSTM1,SRSF1,STAT5B,STT3A,STT3B,SVEP1,THOP1,TK1,TMCC1,TMX3,TPPP,TRIB3,TUSC3,TXNL1,TYMS,UBE2S,UGGT1,UQCRC2,UQCRFS1,WDR77,WTAP,XPC,XPO1,YAP1,YBX1	194 (6)	6	BRD4	 	 	CASP3,E2F1,GABARAPL1,RANBP1,YBX1	MTOR,NR1H3	 	 	 	 	
GRB14	other	 	2	Activated	 	3.375	1.14E-04	1.93E-02	Akt,GRB14,IRS1,NFE2L2,NR1H3,PTPN1	A2M,ABCA1,ABCC1,ABCG1,ABCG5,ACE,ACOX1,ACSS2,ACTG1,ADD1,AKR1B10,AKR1C1/AKR1C2,ALG9,AOX1,AP2A1,APOD,ARF1,ARG2,BCL6,BMP2,BRCA1,BTG2,CBR1,CCND2,CCT3,CCT7,CDK1,CDKN1B,CLPP,COPS6,CPD,CREG1,CS,DAD1,DNAJB11,EDEM1,EIF2AK3,EIF3G,EIF4G2,EPHX1,ERAP1,ESD,FBP1,FDPS,FTH1,G6PD,GALNT10,GALNT11,GCLC,GCLM,GLI2,GLS,GLUD1,GNA11,GPX1,GPX2,GPX4,GSPT1,GSS,GSTK1,GSTM4,Gstm6,GSTO1,HGSNAT,HIF1A,HPCA,HSF1,HSPA9,HSPG2,IDE,IDH1,IGF1R,IGFALS,KIRREL1,LAMB2,LHCGR,LMF2,M6PR,MAP1LC3A,MAPK10,MFN2,MGAT4B,MGST3,MID1IP1,NARS1,NBN,NCF2,NCKAP1,NDUFB8,NDUFV1,Nedd4,NOCT,NOTCH1,NPC1,NR5A2,NRF1,NUCB2,OGT,PCDH1,PCK1,PCNA,PDIA4,PDX1,PGD,PLA2G4A,PLIN2,PPIB,PREP,PSMA1,PSMA4,PSMA5,PSMA6,PSMA7,PSMB6,PSMC1,PSMC3,PSMD1,PSMD14,PSMD3,PSMD4,PSMD7,PTCH1,PTPN1,Ptprd,PTPRF,RAD50,RAD51,RAN,RBBP7,RRM2,RRS1,RUVBL1,RYR3,SDHB,SEC23A,SGK1,SLC10A1,SLC16A10,SLC22A5,SLC2A1,SLC35B1,SLC6A15,SLC6A9,SLC7A11,SLC7A5,SLC7A8,SLC8A1,SMURF2,SOX2,SQSTM1,STIP1,STT3A,STT3B,SULT1E1,TAGLN,TALDO1,TBXAS1,TJP1,TMED2,TMX3,TPI1,TSHR,TUSC3,TYMS,UBE2K,UGDH,UQCRC2,USO1,VCP,WTAP	170 (6)	5	 	 	 	NR1H3	NFE2L2	 	 	 	 	
