© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->GS.pco2
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	GS.pco2
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446105

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->GS.pco2
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Liver Hyperplasia/Hyperproliferation	liver carcinoma	Liver carcinoma	6.31E-02	 	-0.657	 	-0.873	DNA2,VRK2,SUPT3H,PBLD,HEXB,TERF2,RPS24,ANPEP,CD22,ALDOA,CLCA1,SMARCA4,ZDHHC3,SIN3B,ANKK1,TBX20,SLC4A1AP,SORL1,YOD1,CORO2B,CDC6,SCRIB,ABCC2,ATP1A3,NOVA1,SMC2,SUMF1,PELI2,RANBP10,TUBA4A,OPCML,NUDT6,SUPT5H,ZMYND8,RECQL,TSPEAR,PTX4,TDRD12,CCN1,DEPDC1,GPX1,DOCK4,MGME1,GOLGA4,ACBD3,COG2,NLRP10,DCHS1,RFC2,DCC,HNRNPAB,ENO1,POLR3B,SHOC2,B4GALT4,TTC17,NASP,REPS1,GUCY2D,FUBP1,CACNA1A,EEF2K,NPLOC4,NDUFS1,PARP1,NCAM1,DAXX,WDR47,CHDH,KMT2D,PLCZ1,TFR2,THOC5,GCC2,TMEM151B,RPL7A,SAMD4A,RREB1,RRM2,ACTG1,CAT,FBXO9,DOCK9,ATP5F1B,TMTC1,COL4A1,BDH1,CDK8,COG6,MYO1H,MGAM,PXDN,SLIT2,PDIA4,TMIGD1,RASSF1,NCL,AMT,CCND1,CEP192,ECI2,PRKAB2,FGF6,PHTF2,HOXC4,RAB14,TMEM62,TUSC3,NXF1,LSM5,DNM1L,ACTR5,XRCC6,FGF20,MSH6,RECQL5,KIF18A,KIF5B,IVNS1ABP,NRBP2,VAMP1,TBC1D2B,CSNK2B,SRSF7,VPS45,PKHD1L1,MYO1F,RIMS2,ACAD9,MSI2,CAP2,DYSF,RPSA,TUBB4A,SNRPN,RGS1,RPN1,PTPRD,UBR3,ACLY,CLEC4F,DDX27,GUCY2C,ZNF366,TKTL2,PLK1,SHISA9,CTNND2,ADA,POU2F1,RUFY3,DPEP2,GUCY1B1,PTPA,LAMC1,LMX1B,GLB1,NBEA,RPTN,CNTNAP2,AOX1,PHF8,WIF1,AGXT2,CEP290,PGM1,RAD54L,DIS3L2,MCM10,KANK1,PDXDC1,GABBR2,CTSC,CKS1B,ETS1,TECPR1,ZNF91,GRM6,COLGALT2,CCNB3,KIF3C,NCAPD2,HDLBP,SF3A1,SERPINC1,PKD1L2,MRC1,SLC5A12,ADAMTSL4,HDAC2,APBA1,INPP5F,DHX8,TBX5,MOCS1,PDE1B,FAT2,MMP17,ABCC1,CLCN2,KPNB1,ZNFX1,HAL,CD109,PARD3B,IDH1,UBE2Q2,NRDC,PAICS,NOP56,KCNH1,ABCC9,XKR4,AP3D1,MED14,GORASP2,TSC2,SLC5A7,DDO,ANKRD17,SLC7A5,MCTP1,TAPT1,NEMF,FLNA,KAT5,PMS1,RORA,ENTPD6,BRAF,UBA2,TDRD9,CNDP2,SRMS,DNAH6,ATIC,MCM3,LRP3,MSH2,RET,CDK10,CAMK2D,API5,BPNT1,CTCF,C1GALT1,NUP37,UBE3C,LMNB2,CHST14,HMGCS1,GHITM,RAPGEF4,ERC2,CDC20,FAM98B,CA13,IPO7,SLC20A2,TENM2,COG3,SMYD4,PRKCSH,RASA1,GXYLT1,CHRNA9,GDAP2,FCN1,LAMC3,TMC7,PCDHB6,MMAB,GDI2,CCNB2,SLC5A3,ADCY1,OTOF,TUBA1A,PNLIP,DNMBP,GLRA1,ATP5F1A,LRP1,SLCO5A1,DNAH17,HMCN1,CADPS,TGFBRAP1,SHOC1,RTCB,PIWIL1,RCHY1,NCKIPSD,TBL1Y,TCTN3,PSMC2,GRIK1,SLC8A2,FOXP2,DNAH5,CS,AIFM1,MCM4,NDST1,ISY1-RAB43,MCM7,NUFIP1,PBRM1,TNRC6C,POLD1,NOM1,GRID1,NPY5R,TGFBI,SFRP5,INTS14,GUCY2F,TPI1,GALK1,HSPA8,ACSM3,ARID5B,RAB10,SUGCT,NPR2,IGHMBP2,POLD3,GTF3C1,TENM3,PRX,TMBIM4,DHTKD1,RAD51C,NME1,ALDH4A1,SND1,UNC5C,RMND5B,SLC7A11,CECR2,TFG,PRPF40A,GABRA6,APEX1,AURKB,FGFR1,CCAR1,DNAJC13,RASAL2,FTCD,TMPRSS6,EEF1A2,MTMR3,GYS2,PFAS,TBC1D16,SCN5A,RGN,ZNF71,ANGPT1,NF1,RPGR,ROBO2,SLC36A3,EGFR,SLC7A10,HLF,B3GALT1,GRIK2,MELK,AIFM3,COL5A1,COL9A1,H3C11,ADARB1,NUDT18,VCP,GPR84,XPNPEP3,GLUL,DLD,TBP,RBBP5,AP4E1,INTS5,VPS52,ABAT,DLG5,RPL12,UNC79,SDR39U1,EDRF1,ADH5,ALDH2,UPF2,CASP2,CYP2A6 (includes others),LIPA,ZNF676,KIF26B,GABRR2,ANK1,ELAC1,EPS15L1,ADARB2,PLOD3,IVL,GIGYF1,HDAC7,NAALAD2,KIAA0319L,IDE,ILF2,HGSNAT,NDUFA10,VCL,LGMN,CNGB3,KIF21A,TM9SF1,TPP2,SNX2,KIRREL2,MAGEE1,OCRL,SARDH,ME3,HERC1,KCND2,GRIN2D,LRP6,ZNF536,GRIA4,MDH1,CORIN,LSAMP,CNTN3,HERC2,MUC4,DLG1,KCNN2,RTN1,DNAH9,ACO2,SLC25A36,RRM1,GRHPR,GRID2,AGRN,EIF3H,DMXL1,HSPG2,SLC5A9,MED12,RASEF,NDUFB9,PPIL1,NAPA,ORC6,CHAT,LOXL3,SEPHS2,ITGA2B,SNRNP200,RXFP2,DSCAM,PCNT,SLC26A11,PRTG,MCM6,LAMA4,NDUFV2,NR5A1,ITGA8,R3HDM1,RAD50,NOTCH1,RACK1,GPATCH1,FTMT,TMEM41A,TNNI3K,PAK1,ROBO1,IDH3G,SLC22A6,KNTC1,NALCN,RPS2,ZNF729,SLC22A1,CA10,HSD17B4,ARL13B,GARNL3,CACNA1G,PLCG1,CCNA2,CDK1,HIRA,NPC1,INTS7,TYMS,ARIH1,UTP20,MRAS,CHD1,PLD1,DNM1,CPAMD8,CSGALNACT1,PLG,PATJ,GLUD1,GUSB,SEC23A,DICER1,HTR7,TRPA1,RDM1,KIAA1109,SYF2,FLNC,DOP1A,MALRD1,GPX2,ATRX,MYOT,ENOX1,FAT1,STRN,CYP27A1,KIRREL1,SLC36A1,GSAP,MTR,SVEP1,OPLAH,THOC3,XPO7,EXOC8,XPNPEP1,NDUFB8,NLK,TRIM33,ANK3,UPF3A,VPS13A,POLE,SLC35B2,NCAN,TANC2,WDFY3,SLC5A8,P4HB,WDR7,DAB2IP,FAM98A,KYAT1,SPARCL1,UBOX5,TOP2B,VBP1,POLR2B,TIE1,MRTFA,NLGN1,GRIA2,CNOT4,PGK1,FBP1,ANO7,SRM,GCN1,ESYT2,CLK2,MPP7,HTR1A,GLDC,NTN1,PRDM15,PDHA1,RPS3,PAX7,SCMH1,DNAJA2,RNGTT,RAB3GAP1,ILF3,DTNB,TEFM,SECISBP2L,COL2A1,ALAD,COTL1,DHX9,NR1I2,ERCC6	598	
Cardiac Enlargement	hypertrophy	Hypertrophy of heart septum	6.35E-02	 	 	 	 	GATA4,MYL9	2	
Cardiac Enlargement	hypertrophy	Hypertrophy of ventricular wall	6.35E-02	 	 	 	 	GATA4,MYL9	2	
Congenital Heart Anomaly	hypoplasia of right heart	Hypoplasia of right heart	6.35E-02	 	 	 	 	TBX20,HAND2	2	
Cardiac Inflammation	inflammation	Inflammation of myocardium	6.35E-02	 	 	 	 	RASSF1,IRAK4	2	
Liver Hyperplasia/Hyperproliferation	hepatosplenic T-cell lymphoma	Refractory hepatosplenic T-cell lymphoma	6.35E-02	 	 	 	 	RRM2,RRM1	2	
Liver Hyperplasia/Hyperproliferation	hepatosplenic T-cell lymphoma	Relapsed hepatosplenic T-cell lymphoma	6.35E-02	 	 	 	 	RRM2,RRM1	2	
Renal Dysplasia, Renal Hypoplasia	renal hypodysplasia/aplasia type 1	Renal hypodysplasia/aplasia type 1	6.35E-02	 	 	 	 	RET,ITGA8	2	
Cardiac Dilation, Cardiac Enlargement	dilated cardiomyopathy	Severe dilated cardiomyopathy	6.35E-02	 	 	 	 	PTPN11,AIFM1	2	
Liver Hyperplasia/Hyperproliferation	liver tumor	Metastatic liver tumor	6.74E-02	 	 	 	 	TUBB4A,RRM2,FGFR1,EGFR,TUBA1A,BRAF,RRM1,TYMS,RET,TUBA4A,SULT1E1,TOP2B	12	
Congenital Heart Anomaly	familial atrial septal defect	Familial atrial septal defect	7.23E-02	 	 	 	 	TBX20,TBX5,GATA4,ACTC1	4	
Liver Hyperplasia/Hyperproliferation	cancer	Liver cancer	7.26E-02	 	-0.151	 	-0.291	DNA2,VRK2,SUPT3H,PBLD,HEXB,TERF2,RPS24,ANPEP,CD22,ALDOA,CLCA1,SMARCA4,ZDHHC3,SIN3B,ANKK1,TBX20,SLC4A1AP,SORL1,YOD1,CORO2B,CDC6,SCRIB,ABCC2,ATP1A3,NOVA1,SMC2,SUMF1,PELI2,SOD2,RANBP10,TUBA4A,OPCML,NUDT6,SUPT5H,ZMYND8,RECQL,TSPEAR,PTX4,TDRD12,CCN1,DEPDC1,GPX1,DOCK4,MGME1,GOLGA4,ACBD3,COG2,NLRP10,DCHS1,RFC2,DCC,HNRNPAB,ENO1,POLR3B,SHOC2,B4GALT4,TTC17,NASP,REPS1,GUCY2D,FUBP1,CACNA1A,EEF2K,NPLOC4,NDUFS1,PARP1,NCAM1,DAXX,WDR47,CHDH,KMT2D,PLCZ1,TFR2,THOC5,GCC2,TMEM151B,RPL7A,SAMD4A,RREB1,RRM2,ACTG1,CAT,FBXO9,DOCK9,ATP5F1B,TMTC1,COL4A1,BDH1,CDK8,COG6,MYO1H,MGAM,PXDN,SLIT2,PDIA4,TMIGD1,RASSF1,NCL,AMT,CCND1,CEP192,ECI2,PRKAB2,FGF6,PHTF2,HOXC4,RAB14,TMEM62,TUSC3,NXF1,LSM5,DNM1L,ACTR5,XRCC6,FGF20,MSH6,RECQL5,KIF18A,KIF5B,IVNS1ABP,NRBP2,VAMP1,TBC1D2B,CSNK2B,SRSF7,VPS45,PKHD1L1,MYO1F,RIMS2,ACAD9,MSI2,CAP2,DYSF,RPSA,TUBB4A,SNRPN,RGS1,RPN1,PTPRD,UBR3,ACLY,CLEC4F,DDX27,GUCY2C,ZNF366,TKTL2,PLK1,SHISA9,CTNND2,ADA,POU2F1,RUFY3,DPEP2,GUCY1B1,PTPA,LAMC1,LMX1B,GLB1,NBEA,RPTN,CNTNAP2,AOX1,PHF8,WIF1,AGXT2,CEP290,PGM1,RAD54L,DIS3L2,MCM10,KANK1,PDXDC1,GABBR2,CTSC,CKS1B,ETS1,TECPR1,ZNF91,GRM6,COLGALT2,CCNB3,KIF3C,NCAPD2,HDLBP,SF3A1,SERPINC1,PKD1L2,MRC1,SLC5A12,ADAMTSL4,HDAC2,APBA1,INPP5F,DHX8,TBX5,MOCS1,PDE1B,FAT2,ABCC1,MMP17,CLCN2,KPNB1,ZNFX1,HAL,CD109,PARD3B,RPS4X,IDH1,UBE2Q2,NRDC,PAICS,NOP56,KCNH1,ABCC9,XKR4,AP3D1,MED14,GORASP2,TSC2,SLC5A7,DDO,ANKRD17,SLC7A5,MCTP1,TAPT1,NEMF,FLNA,KAT5,PMS1,RORA,ENTPD6,BRAF,UBA2,TDRD9,CNDP2,SRMS,DNAH6,ATIC,MCM3,LRP3,MSH2,RET,CDK10,CAMK2D,API5,BPNT1,CTCF,C1GALT1,NUP37,UBE3C,LMNB2,CHST14,HMGCS1,GHITM,RAPGEF4,ERC2,CDC20,FAM98B,CA13,IPO7,SLC20A2,TENM2,COG3,SMYD4,PRKCSH,RASA1,GXYLT1,CHRNA9,GDAP2,FCN1,LAMC3,TMC7,PCDHB6,MMAB,GDI2,CCNB2,SLC5A3,ADCY1,OTOF,TUBA1A,PNLIP,DNMBP,GLRA1,ATP5F1A,LRP1,SLCO5A1,DNAH17,HMCN1,SCP2,CADPS,TGFBRAP1,SHOC1,RTCB,PIWIL1,RCHY1,NCKIPSD,TBL1Y,TCTN3,BCL6,PSMC2,GRIK1,SLC8A2,FOXP2,DNAH5,CS,AIFM1,MCM4,NDST1,ISY1-RAB43,MCM7,NUFIP1,PBRM1,TNRC6C,POLD1,NOM1,GRID1,NPY5R,TGFBI,SFRP5,INTS14,GUCY2F,TPI1,GALK1,HSPA8,ACSM3,ARID5B,RAB10,SUGCT,NPR2,IGHMBP2,POLD3,GTF3C1,TENM3,PRX,TMBIM4,DHTKD1,RAD51C,NME1,ALDH4A1,SND1,UNC5C,RMND5B,SLC7A11,CECR2,TFG,PRPF40A,GABRA6,APEX1,AURKB,FGFR1,CCAR1,INO80,DNAJC13,RASAL2,FTCD,TMPRSS6,EEF1A2,MTMR3,GYS2,PFAS,TBC1D16,SCN5A,RGN,ZNF71,ANGPT1,NF1,RPGR,ROBO2,SLC36A3,EGFR,SLC7A10,HLF,B3GALT1,GRIK2,MELK,AIFM3,COL5A1,COL9A1,H3C11,ALPL,ADARB1,NUDT18,VCP,GPR84,XPNPEP3,GLUL,DLD,TBP,RBBP5,AP4E1,INTS5,VPS52,ABAT,DLG5,RPL12,UNC79,SDR39U1,EDRF1,ADH5,ALDH2,UPF2,CASP2,CYP2A6 (includes others),LIPA,ZNF676,KIF26B,GABRR2,ANK1,ELAC1,EPS15L1,ADARB2,PLOD3,IVL,GIGYF1,HDAC7,NAALAD2,KIAA0319L,IDE,ILF2,HGSNAT,NDUFA10,VCL,LGMN,CNGB3,KIF21A,TM9SF1,TPP2,NR5A2,SNX2,KIRREL2,MAGEE1,OCRL,SARDH,ME3,HERC1,KCND2,GRIN2D,LRP6,ZNF536,GRIA4,MDH1,CORIN,LSAMP,HERC2,CNTN3,MUC4,DLG1,KCNN2,RTN1,DNAH9,ACO2,SLC25A36,RRM1,GRHPR,GRID2,AGRN,EIF3H,DMXL1,HSPG2,SLC5A9,MED12,RASEF,NDUFB9,PPIL1,NAPA,ORC6,CHAT,LOXL3,SEPHS2,ITGA2B,SNRNP200,RXFP2,DSCAM,PCNT,SLC26A11,PRTG,MCM6,LAMA4,NDUFV2,NR5A1,ITGA8,R3HDM1,RAD50,NOTCH1,RACK1,GPATCH1,FTMT,TMEM41A,TNNI3K,PAK1,ROBO1,IDH3G,SLC22A6,KNTC1,NALCN,PLIN2,RPS2,ZNF729,SLC22A1,CA10,HSD17B4,ARL13B,GARNL3,CACNA1G,PLCG1,CCNA2,CDK1,HIRA,NPC1,INTS7,TYMS,ARIH1,UTP20,MRAS,CHD1,PLD1,DNM1,CPAMD8,CSGALNACT1,PLG,PATJ,GLUD1,GUSB,SEC23A,DICER1,HTR7,TRPA1,RDM1,KIAA1109,SYF2,FLNC,DOP1A,MALRD1,GPX2,ATRX,MYOT,ENOX1,FAT1,STRN,CYP27A1,KIRREL1,SLC36A1,GSAP,MTR,SVEP1,OPLAH,THOC3,XPO7,EXOC8,XPNPEP1,NDUFB8,NLK,SLC35C1,TRIM33,ANK3,UPF3A,VPS13A,POLE,SLC35B2,NCAN,TANC2,WDFY3,SLC5A8,P4HB,WDR7,DAB2IP,FAM98A,KYAT1,SPARCL1,UBOX5,PRDX3,TOP2B,VBP1,POLR2B,TIE1,MRTFA,NLGN1,GRIA2,CNOT4,PGK1,FBP1,ANO7,SRM,GCN1,ESYT2,CLK2,MPP7,HTR1A,GLDC,NTN1,PRDM15,PDHA1,RPS3,PAX7,SCMH1,DNAJA2,RNGTT,RAB3GAP1,ILF3,DTNB,TEFM,SECISBP2L,COL2A1,ALAD,COTL1,DHX9,NR1I2,ERCC6	608	
Cardiac Dilation, Cardiac Enlargement	primary dilated cardiomyopathy	Primary dilated cardiomyopathy	7.42E-02	 	 	 	 	SLC25A1,VCL,CRYAB,TBX5,ACTC1,SUCLG1,SOS1,SOD2,SCN5A,TPI1,TBX20,ABCC9,VDAC2,GATA4,PGK1,FLNC,LAMA4	17	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Metastatic liver cholangiocarcinoma	7.75E-02	 	 	 	 	TUBB4A,RRM2,FGFR1,EGFR,TUBA1A,RRM1,BRAF,TYMS,TUBA4A	9	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Progressive liver metastasis	8.03E-02	 	 	 	 	FGFR1,BRAF,TYMS,RET,TOP2B	5	
Cardiac Arrythmia, Tachycardia	ventricular tachycardia	Ventricular tachycardia	8.92E-02	 	 	 	 	ACHE,SCN5A,ABCC9,CALM1 (includes others),VCL,RAPGEF4,PTPN11,KCNH7,TBX5,LAMA4,SOS1	11	
Glutathione Depletion In Liver, Liver Fibrosis	production	Production of reactive oxygen species in liver	1.06E-01	 	 	 	 	CAT,SMPD1,LRP1	3	
Liver Hyperplasia/Hyperproliferation	liver tumor	Liver tumor	1.10E-01	 	-0.696	 	-0.894	DNA2,VRK2,SUPT3H,EVA1C,PBLD,HEXB,TERF2,RPS24,ANPEP,CD22,ALDOA,CLCA1,SMARCA4,ZDHHC3,SIN3B,ANKK1,TBX20,SLC4A1AP,SORL1,YOD1,CORO2B,BRD9,CDC6,SCRIB,ABCC2,CPN2,ATP1A3,NOVA1,SULT1E1,SMC2,SUMF1,ANO10,PELI2,CSRNP2,SOD2,ZNF714,RANBP10,TUBA4A,OPCML,NUDT6,SUPT5H,ZMYND8,RECQL,TSPEAR,PTX4,TDRD12,CCN1,DEPDC1,GPX1,DOCK4,MGME1,GOLGA4,ACBD3,COG2,NLRP10,DCHS1,RFC2,DCC,HNRNPAB,ENO1,POLR3B,UBE2R2,SHOC2,B4GALT4,TTC17,NASP,RPL17-C18orf32,REPS1,GUCY2D,FUBP1,CACNA1A,EEF2K,NPLOC4,NDUFS1,PARP1,NCAM1,DAXX,WDR47,CHDH,KMT2D,PLCZ1,TFR2,THOC5,GCC2,TMEM151B,RPL7A,SAMD4A,RREB1,RRM2,ACTG1,CAT,FBXO9,DOCK9,ATP5F1B,TMTC1,COL4A1,BDH1,CDK8,COG6,MYO1H,MGAM,ACP7,RPLP0,PXDN,SLIT2,PDIA4,TMIGD1,RASSF1,NCL,AMT,CCND1,CEP192,XPC,ECI2,RPS15,PRKAB2,FGF6,PHTF2,HOXC4,RAB14,DENND4A,TMEM62,TUSC3,NXF1,A2M,LSM5,DNM1L,ACTR5,XRCC6,FGF20,MSH6,RPS15A,RECQL5,KIF18A,KIF5B,IVNS1ABP,NRBP2,SMS,VAMP1,TBC1D2B,CSNK2B,SRSF7,VPS45,PKHD1L1,MYO1F,RIMS2,FANCM,MSI2,ACAD9,CAP2,DYSF,RPSA,TUBB4A,SNRPN,RGS1,RPN1,PTPRD,UBR3,ACLY,CLEC4F,DDX27,GUCY2C,ZNF366,TKTL2,PLK1,SHISA9,CTNND2,TOMM40,ADA,POU2F1,RUFY3,DPEP2,GUCY1B1,PTPA,LAMC1,LMX1B,GLB1,NBEA,RPTN,CNTNAP2,AOX1,PHF8,WIF1,AGXT2,CEP290,PGM1,RAD54L,DIS3L2,MCM10,CHRNA7,RCC2,KANK1,PDXDC1,GABBR2,CTSC,CKS1B,ETS1,TECPR1,ZNF91,GRM6,COLGALT2,CCNB3,KIF3C,NCAPD2,HDLBP,SF3A1,SERPINC1,NOTCH2,PKD1L2,MRC1,SLC5A12,ADAMTSL4,PSPC1,HDAC2,AMY2B,APBA1,INPP5F,DHX8,TBX5,MOCS1,PDE1B,FAT2,PUS7,ABCC1,MMP17,CLCN2,ACIN1,KPNB1,ZNFX1,ZNF99,HAL,CD109,PARD3B,RPS4X,IDH1,NDUFB5,UBE2Q2,NRDC,COG4,PAICS,NOP56,KCNH1,SUCLG1,ABCC9,XKR4,AP3D1,MED14,GORASP2,TSC2,SLC5A7,DDO,ANKRD17,SLC7A5,MCTP1,TAPT1,NEMF,FLNA,ALLC,KAT5,PMS1,RORA,ENTPD6,CHERP,BRAF,UBA2,TDRD9,CNDP2,SRMS,DNAH6,ATIC,MCM3,LRP3,MSH2,RET,CDK10,CAMK2D,API5,BPNT1,CTCF,C1GALT1,NUP37,UBE3C,LMNB2,CHST14,HMGCS1,GHITM,RAPGEF4,ERC2,RIMS1,STK25,CDC20,FAM98B,CA13,IPO7,SLC20A2,TENM2,COG3,SMYD4,PRKCSH,RASA1,GXYLT1,CHRNA9,GDAP2,FCN1,LAMC3,TMC7,PCDHB6,MMAB,GDI2,GALNT2,CCNB2,SLC5A3,ADCY1,OTOF,TUBA1A,PNLIP,DNMBP,GLRA1,ATP5F1A,LRP1,SLCO5A1,DNAH17,HMCN1,SCP2,CADPS,TGFBRAP1,SHOC1,RTCB,PIWIL1,RCHY1,NCKIPSD,TBL1Y,VPS26C,TCTN3,BCL6,PSMC2,GRIK1,SLC8A2,FOXP2,DNAH5,CS,AIFM1,MCM4,NDST1,ISY1-RAB43,MCM7,NUFIP1,PBRM1,TNRC6C,POLD1,NOM1,GRID1,NPY5R,RBBP7,TGFBI,SFRP5,RPL5,INTS14,GUCY2F,TPI1,GALK1,HSPA8,CCDC15,ACSM3,CEPT1,ARID5B,RAB10,SUGCT,NPR2,IGHMBP2,POLD3,GTF3C1,TENM3,TAF2,PRX,TMBIM4,DHTKD1,RAD51C,NME1,ALDH4A1,SND1,UNC5C,RMND5B,SLC7A11,CECR2,TFG,SLC35B3,PRPF40A,GABRA6,APEX1,AURKB,FGFR1,CCAR1,INO80,DNAJC13,RASAL2,FTCD,TMPRSS6,EEF1A2,MTMR3,GYS2,PFAS,TBC1D16,SCN5A,DCPS,RGN,ZNF71,ANGPT1,NF1,RPGR,ROBO2,SLC36A3,EGFR,SLC7A10,HLF,B3GALT1,GRIK2,MELK,AIFM3,COL5A1,COL9A1,H3C11,ALPL,RPL7,ADARB1,NUDT18,VCP,GPR84,XPNPEP3,DYM,GLUL,DLD,TBP,RBBP5,AP4E1,TIGD1,INTS5,VPS52,ABAT,DLG5,RPL12,UNC79,SDR39U1,EDRF1,ADH5,RPIA,ALDH2,UPF2,CASP2,CYP2A6 (includes others),LIPA,ZNF676,KIF26B,GABRR2,ANK1,ELAC1,EPS15L1,ADARB2,PLOD3,IVL,GIGYF1,HDAC7,NAALAD2,KIAA0319L,AMY2A,IDE,ILF2,PTDSS2,HGSNAT,ZMAT1,NDUFA10,VCL,LGMN,CNGB3,EDEM2,KIF21A,TM9SF1,TPP2,NR5A2,SNX2,KIRREL2,MAGEE1,OCRL,SARDH,ME3,HERC1,KCND2,GRIN2D,LRP6,ZNF536,GOLGA2,GRIA4,MDH1,CORIN,LSAMP,HERC2,CNTN3,MUC4,DLG1,MYT1,KCNN2,IFT88,RTN1,DNAH9,ACO2,SLC25A36,RRM1,GRHPR,GRID2,AGRN,EIF3H,COPB1,GALNT10,DMXL1,HSPG2,SLC5A9,MED12,RASEF,NDUFB9,PPIL1,NAPA,ORC6,CHAT,LOXL3,SEPHS2,ITGA2B,SNRNP200,RXFP2,DSCAM,PCNT,PTPN11,CNRIP1,SLC26A11,PRTG,MCM6,LAMA4,NDUFV2,NR5A1,ITGA8,SF3B3,R3HDM1,RAD50,NOTCH1,RACK1,GPATCH1,FTMT,TMEM41A,TNNI3K,PAK1,ROBO1,IDH3G,SLC22A6,KNTC1,NALCN,PLIN2,RPS2,USP10,ZNF729,SLC22A1,CA10,HSD17B4,ARL13B,CNGA3,GARNL3,CACNA1G,PLCG1,CCNA2,RAD51,CDK1,HIRA,FBH1,NPC1,INTS7,TYMS,ARIH1,RPL32,UTP20,MRAS,CHD1,PLD1,DNM1,CPAMD8,CSGALNACT1,PLG,PATJ,RBM46,GLUD1,GUSB,SEC23A,WDR59,DICER1,HTR7,TRPA1,RDM1,KIAA1109,SYF2,FLNC,DOP1A,MALRD1,GPX2,ATRX,MYOT,ENOX1,FAT1,STRN,CYP27A1,KIRREL1,SLC36A1,NNT,SLC25A38,RPS6,GSAP,MTR,SVEP1,OPLAH,THOC3,XPO7,EXOC8,XPNPEP1,ODC1,NDUFB8,NLK,SLC35C1,TRIM33,SPEN,ANK3,UPF3A,VPS13A,POLE,SLC35B2,NCAN,TANC2,WDFY3,SLC5A8,P4HB,NLGN4Y,WDR7,TRAPPC3,PLSCR1,DAB2IP,FAM98A,ACTC1,KYAT1,SPARCL1,UBOX5,PRDX3,TOP2B,VBP1,POLR2B,TIE1,PPM1E,MRTFA,NLGN1,GRIA2,CNOT4,NPHS1,PGK1,FBP1,ANO7,SRM,GCN1,ESYT2,CLK2,MPP7,HTR1A,GLDC,NTN1,RPL21,ANKS1A,PRDM15,PDHA1,RPS3,PAX7,SCMH1,DNAJA2,RNGTT,RAB3GAP1,ILF3,DTNB,TEFM,SECISBP2L,COL2A1,ALAD,TBRG1,COTL1,DHX9,NR1I2,ERCC6	688	
Liver Hyperplasia/Hyperproliferation	liver cancer	Metastatic liver cancer	1.10E-01	 	 	 	 	TUBB4A,RRM2,FGFR1,EGFR,TUBA1A,BRAF,RRM1,TYMS,RET,TUBA4A,TOP2B	11	
Congenital Heart Anomaly	failure of heart looping	Failure of heart looping	1.11E-01	 	-1.134	 	-1.708	ISL1,FGFR1,TBX20,TBX5,TBX3,MIB1,HIRA	7	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	metastatic hepatocellular carcinoma	Metastatic hepatocellular carcinoma	1.11E-01	 	 	 	 	RRM2,FGFR1,RRM1,BRAF,TYMS,RET,TOP2B	7	
Renal Hypoplasia	renal agenesis or hypodysplasia	Renal agenesis or hypodysplasia	1.11E-01	 	 	 	 	FGF20,RET,LAMC1,GRIP1,WNT4,ITGA8,FGFRL1	7	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	advanced hepatocellular carcinoma	BCLC stage C advanced hepatocellular carcinoma	1.16E-01	 	 	 	 	FGFR1,BRAF,TYMS,RET	4	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	metastatic hepatocellular carcinoma	Child-Pugh class A metastatic hepatocellular carcinoma	1.16E-01	 	 	 	 	FGFR1,BRAF,TYMS,RET	4	
Congenital Heart Anomaly	congenital hypoplasia of heart	Congenital hypoplasia of heart	1.16E-01	 	 	 	 	TBX20,NOTCH1,SLC22A6,HAND2	4	
Cardiac Dilation, Cardiac Enlargement	dilated cardiomyopathy 1A	Dilated cardiomyopathy 1A	1.16E-01	 	 	 	 	SCN5A,ABCC9,ACTC1,HAND2	4	
