© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.lightcyan1
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.lightcyan1
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446108

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.lightcyan1
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities	congenital neurological disorder	Congenital neurological disorder	1.06E-02	Decreased	-2.305	bias	-0.588	HEXB,LAMC3,NUP133,ALG2,POLA1,SMARCA4,FRK,TWSG1,ACADM,OTOF,CHMP1A,GRN,ITPR1,TBCK,SCP2,IFT27,ATP1A3,PIGO,PTPN23,GBA,TCTN3,SOD2,PUS1,ATP7A,SMARCA1,CEP19,CBS/CBSL,SETD2,AIFM1,UBA1,PTCH1,ATAD3A,POLD1,IFT172,CDH23,POLR3B,ARL6,UBR1,EP300,SLC6A2,PPP3CA,ERAL1,NRXN1,PHYH,TBX1,PARP1,CECR2,PAX6,CLUH,TUBB2B,KARS1,KAT2A,MED23,SPG7,DYNC2H1,POMT2,SH2D3C,FGFR1,PARD3,IPO11,SPRED1,TRAPPC9,SCN5A,ACTG1,CAD,DCPS,ANGPT1,PTPRS,EGFR,COL4A1,ERCC2,SMARCD1,SCN8A,SMPD1,SYNGAP1,GMPPA,ARF1,PYCR1,CHD4,EPG5,CCND1,PRMT7,ADARB1,CNTNAP1,VCP,CLP1,NCLN,GLUL,DLD,COASY,LAMA5,GNPAT,DNM1L,PIK3CA,PGRMC2,B9D2,ARL3,NSUN2,SMS,LIPA,SEMA6B,CSNK2B,TMTC3,TUBB4A,SUFU,FUCA1,CCDC88C,IARS1,DAG1,MPV17,SLC35A3,VCL,PPT1,LAMC1,HADHA,FIG4,SNX2,GLB1,SYT2,PRUNE1,SMARCB1,ATP2C1,MYH11,CNTNAP2,LRP6,RAPGEF2,ABCA7,CCND2,SCUBE2,MICALL2,NAV2,CNOT2,KDM6A,KIF3B,GABBR2,HSPG2,OPA1,L1CAM,SPTAN1,EXOSC8,SLC25A1,FAT3,PPIL1,SERPINC1,SLC12A2,DNAJC19,DSCAM,FANCI,SLC6A8,ITGB1,ECE1,ZBTB24,KCNJ12,YBX1,CC2D2A,CDH11,TOGARAM1,LRP4,PDGFRB,NOTCH1,PAK1,BBS4,THOC6,WDR37,PUS7,HADHB,SLC22A1,HSD17B4,SLC17A5,CCDC47,RAD51,SLC25A12,KAT6B,HK1,COG4,LRP2,SARS1,ADCY6,MRAS,KCNH1,FAM126A,TMLHE,POMGNT1,PDHX,SUCLG1,LARS2,EBF3,NDUFAF5,GUSB,DICER1,FLT1,RXRA,TP53RK,TAF6,PTPRF,PCDH15,UBE2A,IARS2,FAT1,BACE1,CYP27A1,ARSA,RPS6,DYNC1H1,MTR,FLNA,LRPPRC,ALDH18A1,UBA2,MSH2,PDHB,VLDLR,SLC10A1,HECTD1,MTHFR,SMARCC1,ERGIC1,NOS1,CTSF,MKS1,FKBP8,PSAP,ZFHX4,LHCGR,ARSB,BRCA1,CLPP,CLCN7,GLDC,SMG9,GBE1,MED17,FSHR,F5,PDHA1,SON,PIGT,RAB3GAP1,COL2A1,VARS1,WAC,SUCLG2,UNC80	243	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	acute leukemia	Relapsed acute leukemia	1.09E-02	 	 	 	 	ABCB1,FGFR1,POLA1,POLD1,CD22,TUBA1C,RRM2,POLE3,ACTG1,FLT1,RXRA,TUBA3C/TUBA3D,PDGFRB,EGFR,PPIA,PPP3CA,TUBB4A,RRM1,CSK,CCND1,PSMD1,POLE2,TUBA4A,IDH1,DDR2,LYN	26	
Nutritional Disease, Organismal Injury and Abnormalities	wasting	Wasting	1.09E-02	 	-0.234	bias	0.782	ABCB1,NUFIP1,PITPNA,GPX1,TUBA1C,TWSG1,CTSF,PARL,BACE1,PTGS1,TUBA3C/TUBA3D,ERCC2,RPS6,EGFR,BUB3,FSHR,TUBB4A,ALPL,ZMPSTE24,ARIH2,EIF2A,PTRH2,TUBA4A,XPC,ERN1,EIF2AK3	26	
Cell Death and Survival	apoptosis	Apoptosis of lymphoma cell lines	1.10E-02	 	-1.072	 	-0.705	Cdc42,MRAS,CNN2,NDUFAF4,IRF8,PIK3CA,CAT,ARHGDIA,ITPR1,CASP2,MAPK3,FBXL2,NFKB1,CASP10,NOTCH1,EZR,TIAM1,FUBP1,PRDM1,EZH2,UBA2,SGK1,EBF1,SMAD1,A4GALT,ERN1,EIF2AK3,RAC1,CHEK1,LYN	30	
DNA Replication, Recombination, and Repair	degradation	Degradation of DNA	1.19E-02	 	1.166	 	1.111	ABCB1,PPP1CC,KRT8,FEN1,THOC1,PPT1,GPX1,PRDX6,GRN,PIK3CA,ANGPT1,XRN2,CASP2,CAPN2,NFKB1,CASP10,HSD17B10,PAK1,PPIA,TIAM1,MAP1LC3A,PPIB,ACIN1,GZMB,SOD2,CECR2,PARP1,REXO4,NLRP3,ENDOG,VPS13A,AIFM1,RAD51,APEX1,DHX9,RAC1	36	
Embryonic Development, Hair and Skin Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of epidermis	1.20E-02	 	 	 	 	LGR4,KRT17,COL7A1,PTCH1,LAMC1,SLC27A4,SMARCA4,LAMA5,PTCH2,GRHL1,ETS2,ALDH3A2,IFT172,DICER1,FGF20,OVOL1,ITGB1,ATP2C1,CTSL,FERMT1,YBX1,CDH11,LGR5,KSR1,SOX21,LRP4,TP63,EGFR,NOTCH1,SVEP1,IVL,PLOD3,PRDM1,ZMPSTE24,ATP7A,CD109,CCND1,RUNX3,STS	39	
Cell Morphology, Digestive System Development and Function, Gastrointestinal Disease, Hematological System Development and Function, Hepatic System Development and Function, Hepatic System Disease, Immunological Disease, Inflammatory Response, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of Kupffer cells	1.21E-02	 	 	 	 	LIPA,MANBA,NAGLU,PRKAG1,MAN2B1,CTBS	6	
Connective Tissue Development and Function, Connective Tissue Disorders, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders, Skeletal and Muscular System Development and Function, Tissue Morphology	abnormal morphology	Abnormal morphology of intervertebral disc	1.21E-02	 	 	 	 	FGFR3,PAX1,COL2A1,CLEC3B,NKX3-2,TWSG1	6	
Cell-To-Cell Signaling and Interaction, Reproductive System Development and Function	adhesion	Adhesion of gonadal cell lines	1.21E-02	 	-0.811	 	-0.927	ITGB1,COL2A1,ITGB2,EPHB1,LGR5,ITGA7	6	
Cellular Development, Hematological System Development and Function, Lymphoid Tissue Structure and Development	maturation	Maturation of bone marrow-derived dendritic cells	1.21E-02	Increased	2.404	 	2.100	NPY2R,HSPD1,NPY5R,ITGB2,PRDM1,LYN	6	
Lipid Metabolism, Small Molecule Biochemistry, Vitamin and Mineral Metabolism	metabolism	Metabolism of retinol	1.21E-02	 	 	 	 	RDH16,RDH12,LRAT,RDH11,RETSAT,SDR16C5	6	
Cancer, Cell Morphology, Organismal Injury and Abnormalities, Tissue Morphology, Tumor Morphology	morphology	Morphology of tumor cells	1.21E-02	 	 	 	 	FGFR3,KSR1,EZH2,EGFR,PTPRE,PTPRA	6	
Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	myopathy	Myopathy of anterior tibial muscle	1.21E-02	 	0.537	 	0.537	DNM1L,HDAC2,YAP1,KAT2A,DGKZ,EIF2AK3	6	
Cancer, Hereditary Disorder, Organismal Injury and Abnormalities, Renal and Urological Disease	papillary renal cell carcinoma type 1	Papillary renal cell carcinoma type 1	1.21E-02	 	 	 	 	SDHB,EGFR,SF3B1,PIK3CA,SF3B2,MSH2	6	
Cell Cycle, Connective Tissue Development and Function	ploidy	Ploidy of fibroblast cell lines	1.21E-02	 	-1.777	 	-1.300	NEK7,CDC20,CKS1B,AURKB,PRMT1,RECQL	6	
Cardiovascular System Development and Function, Cellular Development, Cellular Growth and Proliferation, Organ Development, Organismal Development, Skeletal and Muscular System Development and Function, Tissue Development	proliferation	Proliferation of HAoSMC cells	1.21E-02	 	0.896	 	0.589	NOTCH1,CCND1,PAK1,LRP6,YAP1,RAC1	6	
Connective Tissue Development and Function, Organ Morphology, Skeletal and Muscular System Development and Function, Tissue Morphology	quantity	Quantity of myofibroblasts	1.21E-02	 	-1.342	 	-1.562	FGFR3,FGFR1,NR4A1,TGFBR1,CDH11,COL5A1	6	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	hairy cell leukemia variant	Symptomatic stage hairy cell leukemia variant	1.21E-02	 	 	 	 	RRM2,POLE3,RRM1,POLA1,POLE2,CD22	6	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of glucosylceramide	1.21E-02	 	0.640	bias	-0.078	ABCB1,ABCB10,SGPL1,ABCA3,ABCC1,GBA	6	
Auditory Disease, Hereditary Disorder, Neurological Disease, Ophthalmic Disease, Organismal Injury and Abnormalities	Usher syndrome type 1	Usher syndrome type 1	1.21E-02	 	 	 	 	ESPN,USH1C,PSAP,PCDH15,CDH23,USH1G	6	
Cancer, Organismal Injury and Abnormalities	connective tissue tumor	Connective tissue tumor	1.23E-02	 	-0.369	 	0.045	ERI3,COL7A1,PIPOX,ZMIZ2,FDPS,DPP6,SMARCA4,FRK,BTBD8,SDHB,ATR,SCARB2,ZNF717,TAGLN,ITPR1,LRP1,RLIM,DNAH17,SCP2,NFASC,TGFBRAP1,AP3B2,ABCG5,OSBPL9,DNAH5,ATP7A,LLGL2,PARP3,RANBP10,TUBA4A,SETD2,KCNC2,TPO,LYN,CCN1,MCM7,PTCH1,ASB12,TSFM,RHOC,DCTN1,PTCH2,CNN2,GSTT1,GALK1,DGKZ,UNK,FGFR3,CDK7,TPMT,DLST,CACNA1A,NRXN1,GSE1,PARP1,SLC7A11,CECR2,NCAM1,GART,FNTB,U2AF1/U2AF1L5,AURKB,NCOA2,DYNC2H1,FGFR1,SCNN1G,PARD3,TECR,YAP1,LRP1B,GYS2,CYP3A7-CYP3A51P,TRAPPC9,RRM2,MYO1C,SCN5A,CCDC103,CAT,ANGPT1,BCOR,KIRREL3,EXOC7,FAM47C,RPGR,ROBO2,EGFR,COL4A1,ERCC2,DROSHA,MELK,COL6A2,NPRL3,COL5A1,REST,ALPL,EZH2,CCND1,YLPM1,CEP192,CSPG4,BUD23,CIB1,LUC7L,OSGEPL1,SEMA6D,METTL1,TBC1D4,CSMD3,LAMA5,UNC79,PIK3CA,TIGD6,MSH6,E2F2,NAE1,NRBP2,TUBA3C/TUBA3D,NSFL1C,BTF3,ANK1,PKHD1L1,ADARB2,HAGH,GIGYF1,NDUFV1,PCDHA13,C17orf97,KIAA0319L,TUBB4A,BLK,POSTN,SNRPN,SUFU,AGMO,NDUFS3,RPN1,FAT4,PTPRD,COL11A2,TTN,CHEK1,TOMM40,WNT9A,KRT8,TPP2,ATP6V1B1,DHRS4,NBEA,RPTN,SMARCB1,MYL1,ATP2C1,CNTNAP2,FERMT1,WIF1,RPL19,USP32,CTDNEP1,TP63,MUC4,CCND2,NAV2,TIAM1,CORO1C,CHRNA7,NLGN2,EML6,PDXDC1,ISYNA1,RRM1,HSPG2,ACCS,CCNB3,CACNA1B,ZBTB7C,SERPINC1,PCNA,FLI1,PCNT,CCNE1,ECE1,QKI,KCNJ12,LAMA4,CDH11,ARMC2,TOGARAM1,PTGS1,CTBS,EIF4G1,ASPSCR1,LRP4,PDGFRB,ASPN,NOTCH1,PUM1,NAIP,ZNF324,SLC22A1,SPATA20,SALL3,HSD17B4,CCNA2,LIN37,RAD51,IDH1,NDUFB5,DDR2,DNAJC7,NRDC,AGBL1,BAP1,HIRA,COG4,LATS1,ZSCAN23,KCNH1,PLD1,TUBA1C,CPAMD8,LPIN1,DICER1,TRPA1,CTSL,FLT1,CORO7/CORO7-PAM16,RXRA,PCDH15,FAT1,ECPAS,RPS6,MTR,FLNA,LRPPRC,GSTM3,LIN28B,KHDRBS1,CHERP,VMO1,UBXN11,TWF2,ABCA3,FMNL2,ATIC,MCM3,MSH2,ABCB1,THBS3,FAM20C,PCDH1,STOML2,KYAT1,ACE,SMARCC1,NBAS,ETFDH,COL12A1,PLIN4,DLGAP4,XRCC5,POPDC2,NPHS1,PGK1,INO80D,UBE3C,LMNB2,CLK2,BRCA1,CLPP,NFKB1,CTTN,GLDC,SDHA,MAGED1,MYH10,SSC5D,SMC4,CCT8,EIF3D,NOS2,SYNE1,KIDINS220,PHACTR1,ADAP1,TSPAN31,COL2A1,DHX9,WAC	288	
Embryonic Development, Organismal Development	development	Development of blastocyst	1.25E-02	 	1.664	bias	0.946	CTR9,THOC1,TBP,SF3B1,THOC2,LAMC1,YAP1,SMARCA4,SMARCA5,ETS2,PSMC4,SMARCB1,RRM2,PRICKLE2,BYSL,LRP6,TGFBR1,LHCGR,CAPN2,BRCA1,PSMC3,NOP2,NASP,DAD1,RPL13,Cops2,SMAD1,THOC5,TXNRD3,RAC1,ACTL6A,CHEK1	32	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	bladder carcinoma	Bladder carcinoma	1.27E-02	 	 	 	 	COL7A1,SLC6A9,LAMC3,ZMIZ2,FUT5,PCDHB6,SLIT3,SMARCA4,TMTC2,PLEKHH1,OTOF,SDHB,ENPEP,PANK4,NAALADL1,CLPX,MAPKBP1,ATR,DNAH17,NUP155,CADPS,SEC13,SRD5A1,ARHGEF25,ATP1A3,PIGO,PRDM1,SMC2,TIMM44,ISLR2,DNAH5,ATP7A,HNRNPUL1,SGK1,SORBS1,BIRC6,ZNF671,TUBA4A,DECR1,SETD2,MCM4,MTAP,ATPAF2,SUPT5H,UBA1,ACHE,PDSS2,SRSF3,CCN1,MCM7,PTCH1,XPNPEP2,RBBP7,NEURL4,CLIP1,SLC5A1,ARID5B,GNMT,DGKZ,CELF4,GRIK3,SUGCT,LAMB2,MBD1,FGFR3,SRSF1,ATP11B,PRX,NASP,EP300,SLC6A2,DNAH8,CACNA1A,TM9SF2,DAP3,SND1,PARP1,CECR2,MYO5A,CLUH,MYO6,LEO1,KIF21B,U2AF1/U2AF1L5,MED23,TFR2,SPG7,ERN1,MTTP,SH2D3C,FGFR1,NUP188,SCNN1G,DNAJC13,PARD3,TECR,TRPC5,PNLIPRP3,IRF2BP1,SPRED1,DHDH,TBC1D16,RRM2,FHDC1,MIPEP,TBX3,PTPRS,ORC3,PDX1,EMC1,FAM47C,RPGR,ROBO2,EGFR,ERCC2,SMARCD1,GRIK2,DIPK2A,ITIH3,RACGAP1,COL6A2,NSF,CDK8,COG6,ALPL,EZH2,PXDN,PDIA4,ANKIB1,MYO7B,HNRNPH1,CCND1,NPEPPS,PRMT7,CEP192,CACNA2D1,CSPG4,THUMPD1,PRCP,UBA52,TBP,ACADS,HMCN2,INTS5,DLG5,LAMA5,GNPAT,NIPSNAP1,DNM1L,RIMBP2,PIK3CA,FGF20,USH1C,KIF18A,EIF4A3,CASP2,IVNS1ABP,CYP2A6 (includes others),TUBA3C/TUBA3D,PLXNA2,NSFL1C,GLOD4,ANK1,PKHD1L1,MYO1F,TPR,MCM8,COQ5,KIAA0319L,CDC7,FOXRED2,TUBB4A,NDEL1,SNRPN,FAT4,PTPRD,CSAD,ITSN2,SYMPK,CAND1,TMEM145,TTN,ADA,RUFY3,SF3B1,C2orf16,EDEM2,LAMC1,MAP3K10,ITGB2,NR5A2,PRDM13,TTBK1,NBEA,RPTN,PRUNE1,TRPM2,TRMT13,CNTNAP2,GRIN2D,UGP2,RBM8A,TGFBR1,ZNF443,CLEC3B,CDT1,ACAP3,GRIA4,SRP19,TP63,RAD54L,MUC4,MYT1,APOD,EZR,TIAM1,DNAH9,MYL9,EXOC3,KDM6A,CYC1,RRM1,MCCC2,GRHPR,HSPG2,PAF1,ZNF91,PSMB10,LIAS,SPTAN1,CBFB,MTIF2,ASH1L,CDK17,CACNA1B,HDLBP,NUP93,FLI1,PKD1L2,FGFRL1,SNRNP200,RXFP2,FBLN5,ADAMTS6,CHST4,KCNJ12,ANKRD12,SEC63,PGLS,GOLGA3,INF2,LAMA4,NDUFV2,TOGARAM1,PTGS1,EIF4G1,SF3B3,PDGFRB,KCNC4,MEGF6,INPP5F,NOTCH1,PAK1,VPS35,MFSD6,KAZN,PUM1,ABCC1,HADHB,PDZD2,ZNF99,NAIP,NEFH,SLC22A1,SALL3,ARHGEF1,CSK,GARNL3,BICDL1,RAB27A,IDH1,EIF2AK3,AADAT,NRDC,AGBL1,BAP1,COG4,LRP2,LATS1,SF3B2,ITGAV,ADCY6,ESPL1,NOX5,ADAMTS16,TUBA1C,ZNF341,NDUFAF5,TRPA1,FLT1,RXRA,BRD8,PTPRF,PDE3A,MPND,PCDH15,MYOT,IARS2,CSNK1G1,FAT1,IVD,CYP27A1,KIRREL1,KSR1,UNC13A,DYNC1H1,VWA7,LRPPRC,XPO7,GATB,EPS8L2,P4HA1,LRRN2,ANGPTL6,SUOX,EMSY,BBOX1,COPE,VEZF1,OTX1,COQ6,PCDH1,HECTD1,MRPS7,UTP14C,HSPD1,ZNF680,ATAD2,ACE,PPM1E,CDK19,GRIK4,NOS1,STEAP3,NPHS1,PGK1,ZFHX4,COPS4,UBE3C,MAN2B1,ECE2,CLK2,CLIP2,MAPK3,BRCA1,FBXL7,IDH3B,GBE1,PPP1CA,ANK2,MAGED1,MYH10,KCNT1,MED24,F5,SLC20A2,XPR1,SMC4,BCKDHA,NOS2,GPN2,SQOR,POLR1A,PHACTR1,DDI2,SYNE1,CDC16,KIDINS220,BCCIP,ILF3,PCOLCE2,ALAD,DHX9	383	
Energy Production, Lipid Metabolism, Small Molecule Biochemistry	beta-oxidation	Beta-oxidation of fatty acid	1.27E-02	 	1.757	 	1.567	FGFR1,ACADL,ACAA2,ACOX3,HSD17B10,ACADVL,ACADS,LRPPRC,CPT1A,HADH,YAP1,HADHA,HADHB,ACADM,ACOX1,HSD17B4,UCHL3,CPT2,DECR1,SCP2,ECI2,ECHS1,ACBD5,MTTP	24	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	inborn error of amino acid metabolism	Inborn error of amino acid metabolism	1.31E-02	 	 	 	 	SLC6A9,DLD,ETFA,GLRX5,SUCLG1,ETFDH,DNAJC19,OCRL,SARDH,SLC6A8,PCCA,ASL,MAN2B1,IVD,SUGCT,AHCY,HSD17B10,GLDC,ABCD4,CUBN,ETFB,ALDH6A1,SLC6A2,UROC1,SUOX,ALDH4A1,GCSH,GCDH,BCKDHA,MYO5A,MCCC2,ALDH5A1,RAB27A,MED23,CBS/CBSL,PCCB,MCCC1,SUCLG2	38	
Ophthalmic Disease, Organismal Injury and Abnormalities	lens disorder	Lens disorder	1.31E-02	 	-1.134	bias	-0.353	STOM,SLC25A1,ACOX3,SLC16A12,FAM126A,YAP1,GPX1,GNPAT,PRDX6,AGK,GARS1,SLC25A11,ETHE1,SDHB,COL12A1,OCRL,ACOX1,CAT,DNMBP,TGFBR1,ADAMTSL4,IARS2,BCOR,P3H2,VSX2,EGFR,RDH11,BUB3,CLPB,SORD,PAX6,EPG5,HSD17B4,COPB1,ASPH,SLC25A12,MAB21L2,ECI2	38	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	mantle cell lymphoma	Mantle cell lymphoma	1.31E-02	 	 	 	 	ADA,SAMHD1,SLC17A7,POLA1,POLD1,SMARCA4,TUBA1C,SMARCB1,RRM2,POLE3,PIK3CA,STEAP3,HIP1,ITPR1,FAT1,BCOR,CNTNAP5,TUBA3C/TUBA3D,NFKB1,MUC4,NOTCH1,CCND2,PPIA,PPP3CA,TUBB4A,RRM1,SALL3,FAT4,SYNE1,CCND1,HNRNPH1,BIRC6,PSMD1,POLE2,TUBA4A,SETD2,NSD2,SHISA9	38	
Nucleic Acid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of purine nucleotide	1.31E-02	 	 	 	 	ADA,GMPR2,SAMHD1,FAM20C,ATP5PB,NOCT,CTNS,COASY,SLC27A4,ATP6V1B1,GMDS,DNPH1,ATP2B2,ATP5PO,CLPX,ATP5F1A,MDH2,RAN,ATP5F1C,ATP5F1B,MDH1,AK1,RAB23,ADSL,PGD,IDH3B,DLST,IDH3G,EFL1,RORA,NDUFS1,IDH3A,MCCC2,ATP7A,OPA1,ATP5PD,NMRK2,VCP,OLA1,PDE9A,OGA	41	
Infectious Diseases, Organismal Injury and Abnormalities	infection	Infection of cells	1.33E-02	Increased	6.784	bias	3.116	NDUFA10,HIBCH,ERI3,LAMC3,NUP133,SF3B1,ANPEP,RPTN,PSMA7,PSMA2,ATP5F1A,NUP155,PSMA1,NDUFS7,KIF17,UAP1,CHRNA7,CLOCK,DHX33,ATP6V0C,GABBR2,EIF2A,MRPL44,A4GALT,COPB1,WDTC1,PAF1,SPTAN1,SAMHD1,ACTR2,FPGS,ZBED5,SRPK3,SLC20A1,KIF3C,PSMA3,RHOC,NMT1,RAB6A,SF3A1,DCTN1,TBK1,B4GALT1,PKD1L2,ATP5PO,COG2,CLIP1,PRPF8,ITGB1,TPPP,YBX1,UQCRFS1,R3HDM1,CROCC,PAK1,EP300,DLST,SAMM50,SLC46A1,TM9SF2,PTPRJ,POU6F1,AMDHD2,PARP1,RPL18,SLC9A3,ARHGAP32,PLAAT4,AP2A1,KARS1,KAT2A,SPG7,IDH1,APEX1,RAC1,DYNC2H1,HTATSF1,COG4,RPL10A,RAB1B,FBH1,NPC1,SF3B2,THOC2,INTS7,RGP1,TECR,PSMD6,MANBA,CCT2,DDX23,ARPC1B,PSMC4,RAB7A,IRF8,XKR4,CAD,MED14,CTSL,RXRA,NUP85,ARHGAP23,VPS41,RUSC2,DDOST,ATP5F1B,TATDN1,TMTC1,DDO,RPS6,UMPS,EGFR,INTS6,DYNC1H1,ARPC3,LRPPRC,SMPD1,RNF41,NUP160,NSF,COL5A1,SPEN,RAB3D,KHDRBS1,TMED2,ARF1,ZMPSTE24,HNRNPH1,PSMC5,STT3A,VCP,SMN1/SMN2,PSMB6,SPCS3,SLC10A1,RBM17,HMCN2,MRPS12,COASY,STIP1,ETS2,RPL12,TMEM181,NXF1,PSMD4,ETHE1,PPP2R5E,SSR1,PGRMC2,DLGAP4,HIP1,ABTB1,RBM5,COPZ1,PSMA5,BRCA1,NFKB1,CTTN,PSMC3,COPB2,TOMM70,SFT2D1,UTP6,PLOD3,MYO1F,MED17,PPIB,GANAB,XPR1,BLK,COG3,GCSH,POLR2H,USP39,COG5,COPA,ITSN2,AP2M1,DAG1,DHX9,SUCLG2,ARCN1	182	
Connective Tissue Development and Function, Skeletal and Muscular System Development and Function, Tissue Development, Tissue Morphology	morphology	Morphology of epiphyseal growth plate	1.33E-02	 	 	 	 	FGFR3,NFKB1,FAM20C,SCUBE2,CSGALNACT1,TWSG1,FGFRL1,ALPL,EBF1,PAX8,COL2A1,HSPG2,ARID5B,COL11A2,CLEC3B,PITX1,ARSB,DDR2	18	
Neurological Disease, Organismal Injury and Abnormalities	motor dysfunction or movement disorder	Motor dysfunction or movement disorder	1.34E-02	 	-1.395	 	0.629	SLC6A9,HEXB,FDPS,SLIT3,ELF2,NDUFA5,TWSG1,ITGA7,ACADM,OTOF,GRN,SDHB,CSE1L,GRM4,SCARB2,NDUFA7,GLRA1,ATP5F1A,ITPR1,LRP1,CORO2B,NFASC,SCP2,GRIN3A,SRD5A1,PRKN,ZNF239,NDUFS7,ATP1A3,GBA,UQCRC2,SOD2,GRIK1,GNB5,SGK1,BTBD9,YIF1B,TUBA4A,DECR1,AIFM1,ATCAY,KCNC2,ACHE,GNAO1,NPC2,RAB6A,NR1D1,TPI1,PSMC1,FRMD4B,DGKZ,ADGRD1,AHCY,AK1,FGFR3,BRSK1,PRSS48,PRX,FUBP1,SLC6A2,WWTR1,ATAD1,DHTKD1,PPP3CA,CACNA1A,NME1,NRXN1,PHYH,NDUFS1,TBX1,PARP1,NCAM1,MYO5A,UQCRQ,PAX6,MYO6,DDX1,NPTX2,SLC12A5,TUBB2B,PTPRE,PLAAT4,GLRB,ATP5PD,FTH1,DNAJC13,Cdc42,EEF1A2,LRP1B,ATP2B2,SCN5A,BRSK2,DCPS,RGN,SOX2,ATP5F1B,GRIK2,SCN8A,ITIH3,SMPD1,ALDH6A1,SLC6A5,DAD1,KCNIP4,PPP1R9A,SYNGAP1,ETNPPL,GZMB,ARF1,EPG5,MEIS1,CACNA2D1,CNTNAP1,XPC,SMN1/SMN2,PSMB6,SLC17A7,TBP,NDUFAF4,CAPZB,A2M,ETHE1,GRIA3,UNC79,FGF20,HIP1,ALDH2,PARL,ARL3,CASP2,IVNS1ABP,PLXNA2,TUBA3C/TUBA3D,SGTB,SEMA6B,NDUFAF7,PPIA,CAMKV,NDUFV1,ATXN3,TUBB4A,RDH12,NDUFS3,PTPRD,CPE,FUCA1,GAPDH,CCDC88C,SLC12A1,RTN4IP1,NDUFA10,AP1S1,IGFALS,LGMN,PPT1,ATP5PB,GLB1,SYT2,NBEA,DGKB,IMPA1,KCND2,GRIN2D,TGFBR1,GRIA4,ATP5F1C,MDH1,RAPGEF2,LGR5,LSAMP,RAD54L,SCUBE2,APOD,EZR,CHRNA7,COX15,CYC1,GAL3ST1,GABBR2,SLC16A9,GRID2,OPA1,RPL15,AIG1,L1CAM,SPTAN1,STOM,PDE4A,NAPA,PITPNA,CACNA1B,PCNA,SLC12A2,FGFRL1,FKBP4,DNAJC19,NR2E3,ATP5PO,QKI,PDE4D,KCNJ12,RAN,LAMA4,UQCRFS1,CDH11,NDUFV2,PTGS1,EIF4G1,LRP4,AMY2B,PAK1,VPS35,NR4A1,ROBO1,KAZN,PUM1,CASQ1,HADHB,IDH3A,ARIH2,HSD17B4,ARHGEF1,ARHGAP32,RPS4X,RAD51,NDUFB5,CDR1,NPC1,SARS1,IP6K2,TRIB3,TUFM,TUBA1C,PRDX6,EBF3,NDUFAF5,DICER1,PRICKLE2,VPS41,ATPAF1,BACE1,DDX42,PMPCA,ELOVL7,ARSA,DYNC1H1,EFL1,P4HA1,RORA,ANK3,KHDRBS1,DIXDC1,BBOX1,ZMPSTE24,COPE,VPS13A,ALDH5A1,TUBA1B,ALDOC,SUN2,ABCB1,THBS3,FAM20C,VLDLR,SPARCL1,NDUFA13,NOS1,CTSF,GRIA2,PGK1,Sacs,PSAP,CANX,INO80D,SRM,LMNB2,M6PR,SLC4A2,NFKB1,HTR1A,GHITM,GRIA1,ETFB,TOMM70,SDHA,HADH,RPL13,CA13,NOS2,PDPK1,NLRP3,SYNE1,PHACTR1,CERK,PTRH2,ILF3,RUNX3,TENM4	298	
