Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Mitochondrial L-carnitine Shuttle Pathway	1.34E+00	-0.816496581	8.75E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,CPT1A,CPT2,SLC27A4"
The Visual Cycle	1.34E+00	-1.341640786	8.75E-01	"AKR1B10,DHRS4,DHRS7,LRAT,RDH11,RDH12,RDH13"
"Tryptophan Degradation X (Mammalian, via Tryptamine)"	1.34E+00	-1.632993162	8.75E-01	"AKR1B10,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
γ-glutamyl Cycle	1.34E+00	-1.889822365	8.75E-01	"ANPEP,CHAC1,GCLC,GCLM,GGT1,GSS,OPLAH"
Dopamine Degradation	1.35E+00	-1.666666667	8.18E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1C4"
Gluconeogenesis I	1.35E+00	-3	8.18E-01	"ALDOC,FBP1,GAPDH,GPI,MDH1,MDH2,ME3,PGAM2,PGK1"
Glutaryl-CoA Degradation	1.35E+00	-1.133893419	8.18E-01	"ACAA2,ACAT1,GCDH,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1"
Superpathway of Cholesterol Biosynthesis	1.35E+00	-0.707106781	8.18E-01	"ACAA2,ACAT1,DHCR24,FDPS,HADHA,HADHB,HMGCR,HMGCS1,SC5D"
Oxidative Ethanol Degradation III	1.39E+00	-2.449489743	7.86E-01	"ACSS2,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CYP2A6 (includes others),CYP2B6,CYP2J2,Cyp2j9,CYP2U1"
"Phenylalanine Degradation IV (Mammalian, via Side Chain)"	1.41E+00	-1.341640786	1.00E+00	"ACSF3,ALDH2,ALDH3A2,GOT2,SMOX"
Purine Ribonucleosides Degradation to Ribose-1-phosphate	1.41E+00	-1	1.00E+00	"ADA,ADA2,ADARB2,PGM2,PNP"
TCA Cycle II (Eukaryotic)	1.43E+00	-3.605551275	7.65E-01	"ACO2,CS,DHTKD1,DLD,DLST,FH,IDH3A,IDH3B,IDH3G,MDH1,MDH2,SDHB,SUCLG1"
FXR/RXR Activation	1.45E+00		7.20E-01	"ABCG5,APOD,BAAT,CYP27A1,FASN,FBP1,HNF4A,ITIH4,MAP2K4,MAPK10,MTTP,NR5A2,SCARB1,SLC10A1,SLC22A7,SLC4A2,SREBF1,VLDLR"
Chondroitin Sulfate Biosynthesis (Late Stages)	1.49E+00	-2.840187787	7.50E-01	"CHST1,CHST11,CHST15,CHST4,CHST7,CHST9,CSGALNACT1,CSGALNACT2,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
LXR/RXR Activation	1.49E+00	-1.889822365	7.50E-01	"ABCA1,ABCG1,ABCG4,ABCG5,ACACA,APOD,ARG2,ECHS1,FASN,HADH,HMGCR,ITIH4,NFKB1,SREBF1,TLR3"
Ethanol Degradation IV	1.58E+00	-2.828427125	8.89E-01	"ACSS2,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CAT,GPX7"
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	1.58E+00	-2.121320344	8.89E-01	"AK1,DUT,NME1,NME7,PCK1,RRM1,RRM2,TYMS"
Pentose Phosphate Pathway	1.69E+00	-2.449489743	1.00E+00	"G6PD,PGD,PGLS,RPIA,TALDO1,TKTL2"
Tumoricidal Function of Hepatic Natural Killer Cells	1.69E+00		1.00E+00	"AIFM1,CASP7,ENDOG,GZMB,M6PR,SERPINB9"
Chondroitin Sulfate Biosynthesis	1.71E+00	-2.828427125	7.50E-01	"B3GAT1,B3GAT3,B4GALT7,CHST1,CHST11,CHST15,CHST4,CHST7,CHST9,CSGALNACT1,CSGALNACT2,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
Aryl Hydrocarbon Receptor Signaling	1.77E+00	-1.732050808	6.80E-01	"ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,ATR,CCNA2,CCND2,CCNE1,CDKN1B,CHEK1,Cyp3a25 (includes others),CYP3A5,CYP3A7,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MCM7,MGST3,NCOA2,NFKB1,POLA1,SMARCA4"
Ethanol Degradation II	1.82E+00	-3	9.00E-01	"ACSS2,ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4"
Noradrenaline and Adrenaline Degradation	1.82E+00	-2.333333333	9.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4,SMOX"
GADD45 Signaling	1.84E+00	0.727606875	7.73E-01	"ACVR1,ACVR2B,ATR,BRCA1,CCND2,CCNE1,CDK1,MAP2K4,MAP2K7,MAP3K4,MAPK10,MAPK14,NFKB1,NFYA,PCNA,SMAD4,TGFBR1"
Hepatic Fibrosis / Hepatic Stellate Cell Activation	1.94E+00		7.22E-01	"A2M,COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,ECE1,FGFR1,FLT1,IGF1R,LAMA1,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYO18A,MYO1H,NFKB1,PDGFRB,SMAD4,TGFBR1"
Leukotriene Biosynthesis	1.98E+00	0.816496581	1.00E+00	"ALOX5,DPEP1,DPEP2,DPEP3,GGT1,GSTM4,MGST3"
Serotonin Degradation	2.00E+00	-3	8.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,B3GAT3,B4GAT1,CSGALNACT1,DHRS2,DHRS4,LARGE1,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1C4"
Isoleucine Degradation I	2.06E+00	-1.889822365	9.09E-01	"ACAA2,ACAD8,ACAT1,DLD,ECHDC3,ECHS1,HADHA,HADHB,HSD17B10,HSD17B4"
Melatonin Degradation I	2.20E+00	-2.323790008	8.33E-01	"B3GAT3,B4GAT1,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,LARGE1,POR,SULT1A3/SULT1A4,SULT1B1,SULT1C4"
Bupropion Degradation	2.26E+00	-1.414213562	1.00E+00	"CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,POR"
Acetone Degradation I (to Methylglyoxal)	2.31E+00	-1.414213562	9.17E-01	"AKR1B10,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,DHRS7,POR,PTGR1"
Retinoate Biosynthesis I	2.31E+00	-1.666666667	9.17E-01	"AKR1B1,AKR1B10,AKR1C1/AKR1C2,ALDH1A3,DHRS4,RDH11,RDH12,RDH13,RDH16,SDR16C5,SDR9C7"
Superpathway of Melatonin Degradation	2.41E+00	-2	8.42E-01	"B3GAT3,B4GAT1,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,LARGE1,POR,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1C4"
Nicotine Degradation II	2.45E+00	-2.672612419	8.75E-01	"AOX1,Aox2,B3GAT3,B4GAT1,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,LARGE1,POR"
Nicotine Degradation III	2.45E+00	-2.672612419	8.75E-01	"AOX1,Aox2,B3GAT3,B4GAT1,CSGALNACT1,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,LARGE1,POR"
Xenobiotic Metabolism PXR Signaling Pathway	2.48E+00	-5.091168825	6.85E-01	"ABCB1,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST1,CHST11,CHST15,CHST4,CHST7,CYP2B6,CYP3A5,CYP3A7,DNAJC7,EP300,ESD,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS2ST1,HS3ST4,MGST3,PPP1CA,PPP1CC,PPP1R3D,PRKAG1,PRKAR2B,PRKCE,PRKCQ,SMOX,SNW1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
BAG2 Signaling Pathway	2.52E+00	0.301511345	7.33E-01	"ATXN3,CHRNA7,HSPA5,HSPA8,HSPA9,MAPK14,NFKB1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,PSME4"
Glutathione Redox Reactions I	2.54E+00	-2.333333333	1.00E+00	"GPX1,GPX2,GPX4,GPX6,GPX7,GSTK1,GSTT1,MGST3,PRDX6"
Xenobiotic Metabolism AHR Signaling Pathway	2.62E+00	-3.544745039	7.93E-01	"ABCG2,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MGST3,NCOA2,NFKB1"
Retinol Biosynthesis	2.92E+00	-0.832050294	8.89E-01	"AKR1B10,BCO1,CEL,CES4A,DAGLB,DHRS4,DHRS7,ESD,LIPE,LRAT,PNLIP,PNLIPRP1,PNLIPRP2,RDH11,RDH12,RDH13"
Oxidative Phosphorylation	3.02E+00	-5.196152423	7.94E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,SDHB,UQCRC2,UQCRFS1,UQCRQ"
Mitochondrial Dysfunction	3.04E+00		7.29E-01	"ACO2,AIFM1,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,BACE1,CAT,CPT1A,FURIN,GPX4,GPX7,HSD17B10,MAP2K4,MAPK10,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,PDHA1,PRDX3,PRKN,SDHB,SOD2,UQCRC2,UQCRFS1,UQCRQ,VDAC2"
Glutathione-mediated Detoxification	3.11E+00	-2.529822128	1.00E+00	"ANPEP,GGH,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HPGDS,MGST3"
Protein Ubiquitination Pathway	3.33E+00		6.67E-01	"AMFR,ANAPC1,BAP1,BIRC6,BRCA1,CDC20,CRYAB,DNAJB11,DNAJB12,DNAJB9,DNAJC11,DNAJC14,DNAJC21,DNAJC25,DNAJC7,DNAJC9,FBXW7,HSPA12A,HSPA12B,HSPA5,HSPA8,HSPA9,HSPD1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,SACS,SKP1,SMO,SMURF2,SUGT1,THOP1,TRAP1,UBA1,UBE2A,UBE2E3,UBE2G1,UBE2H,UBE2I,UBE2J1,UBE2K,UBE2M,UBE2Q2,UBE2R2,UBE2S,UBE2V1,UBE2Z,UBE3A,UBE4B,UBR1,UBR2,UCHL3,UCHL5,USO1,USP10,USP19,USP24,USP32,USP33,USP39,USP43,USP47,USP5,USP54,USP7,USP8,USP9X,USP9Y"
Fatty Acid β-oxidation I	3.85E+00	-2.840187787	9.44E-01	"ACAA2,ACADM,ACSBG1,ACSBG2,ACSF2,ACSL6,ECHDC3,ECHS1,ECI2,HADH,HADHA,HADHB,HSD17B10,HSD17B4,IVD,SCP2,SLC27A4"
Estrogen Biosynthesis	4.24E+00	-1.941450687	1.00E+00	"AKR1B10,AKR1C1/AKR1C2,CYP2A6 (includes others),CYP2B6,CYP2J2,CYP2U1,CYP3A5,CYP3A7,CYP4B1,HSD17B10,HSD17B12,HSD17B2,HSD17B4,HSD17B8,POR"
Sirtuin Signaling Pathway	4.46E+00	1.192079121	7.13E-01	"ABCA1,ACADL,ACSS2,APEX1,ARG2,ARNTL,ATG101,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,BECN1,CLOCK,CPT1A,G6PD,GABARAPL1,GLS,GLUD1,GOT2,HIF1A,HSF1,KAT2A,MAP1LC3A,NAMPT,NBN,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,PARP1,PCK1,PDHA1,PDK1,PGAM2,PGK1,POLR1A,POLR1C,PPID,SDHB,SF3A1,SIRT5,SIRT6,SIRT7,SLC25A5,SLC2A1,SMARCA5,SOD2,SREBF1,STK11,TIMM44,TIMM9,TOMM40,TOMM70,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,UQCRC2,UQCRFS1,VDAC2,XPC,XRCC5,XRCC6"
FAT10 Signaling Pathway	4.81E+00	0.816496581	8.79E-01	"HTT,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,PSME4,SQSTM1,UBA1,UBE2Z"
LPS/IL-1 Mediated Inhibition of RXR Function	6.52E+00	2.064741605	7.97E-01	"ABCA1,ABCB1,ABCG1,ABCG5,ACOX1,ACOX3,ACSBG1,ACSBG2,ACSF2,ACSL6,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAT,CHST1,CHST11,CHST15,CHST4,CHST7,CPT1A,CPT2,CYP2A6 (includes others),CYP2B6,CYP2J2,Cyp2j9,CYP2U1,CYP3A5,CYP3A7,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HMGCS1,HS2ST1,HS3ST4,MAP2K4,MAP2K7,MAP3K1,MGST3,NR5A2,PAPSS2,SCARB1,SLC10A1,SLC27A4,SMOX,SREBF1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1,XPO1"
