© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.green
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.green
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446110

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.green
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
MYC	transcription regulator	 	1	Inhibited	 	-5.544	2.25E-04	4.60E-03	MYC	ABCC1,ABCF1,ABCG4,ADARB1,ADD1,AFMID,AKAP1,ALDH18A1,ALDOA,ANGPT1,ANKRD17,ANXA4,APEX1,ATP13A2,AURKB,AXIN1,BOP1,BUB1B,CANX,CAPN2,CCNA2,CCNE1,CCT3,CDK1,CIAO2A,CNTNAP2,COL15A1,COL2A1,COL4A1,COL5A1,COMMD3-BMI1,CPT1A,CRYAB,CSDE1,CTSD,CYFIP2,CYP3A7-CYP3A51P,DNMT1,DROSHA,E2F2,EBF1,EEF2,EIF3D,EIF4A1,ENO1,ERAP1,FBLN2,FGFR1,FLNA,GAPDH,GATA2,GATA4,GCSH,GDI2,GGT1,GLUD1,GOT2,GPT,H2AZ1,HADHA,HADHB,HSP90AA1,HSPD1,IPO7,IRAG2,ITGB1,ITPR1,KAT2A,LDHB,LHX5,LIN28B,MAP4,MCM5,MCM6,MCM7,METAP1,MGST3,MRPL12,MSH2,MTHFR,MYH7,MYL9,NAT10,NCAM1,NCL,NME1,NOP56,NOP58,NUDT21,ODC1,PAICS,PAK1,PARP1,PDHA1,PDK1,PFAS,PGK1,PLK1,POLDIP3,PPAT,PPP2CA,PRDX3,PRDX4,PREP,PRMT1,PUS7,PYCR1,RANBP1,RARS1,RPL10A,RPL11,RPL12,RPL13,RPL15,RPL18,RPL18A,RPL19,RPL23,Rpl23a,RPL24,RPL27,RPL28,RPL3,RPL30,RPL35,RPL35A,RPL38,RPL39,RPL4,RPL7,RPL7A,RPL8,RPL9,RPLP0,RPS11,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,Rps3a1,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,RRM2,SIRT1,SLC16A3,SLC25A21,SLC25A5,SLC7A5,SMOX,SMS,SNRPD1,SNRPD2,SNRPN,SOD2,SPRR3,SUCLA2,TGM1,TIAM1,TLN1,TPI1,TRAP1,TRIP12,TSPO,TYMS,UBA2,UBE2I,UQCRQ,USP54,VDAC2,WRN,YBX1,YBX3,YTHDC1	183 (1)	1	2-deoxyglucose,5-fluorouracil,acetaldehyde,azoxymethane,BCKDHA,beta-estradiol,BRD4,camptothecin,CARM1,CD 437,CD22,CD3,CDK9,Collagen type IV,CSNK2B,CYTOR,enalapril,enzastaurin,EPAS1,EPO,gentamicin C,GNL2,HDAC2,HNRNPA1,HNRNPC,IGF1R,INSR,IRF1,JUP,Lh,MKNK,MTOR,p70 S6k,PCGEM1,PDPK1,PIM2,pirinixic acid,PTGES3,PTTG1,puromycin aminonucleoside,RABL6,SENP1,sirolimus,TCR,TRRAP,VCP,ZMIZ1	benzyl isothiocyanate,butyric acid,Ciap,COPS5,costunolide,CSNK1A1,CTDSP1,CUL4B,DETA-NONOate,dimethyl sulfoxide,entinostat,FBXL14,FBXW7,GLIPR1,Gsk3,GSK3A,HDAC1,HOXA4,HUWE1,IFNB1,imatinib,letrozole,lithium,lovastatin,mibolerone,mir-146,NCOR2,nicotine,nitrofurantoin,PF-4800567,PPP2R2B,PRKN,PTCSC3,PUF60,RASSF7,RB1CC1,RND3,RORC,RPL23A,RUNX1,RUNX3,SGI 1776,SIRT6,SIRT7,SMARCB1,STK11,STUB1,TRIM28,USP10,vorinostat,ZBTB16	 	AIMP2,APEX1,BMI1,BOP1,BUB1,BUB1B,CCN4,CCNE2,CDK11B,CDK4/6,cinnabarinic acid,CLIC4,DDX3X,DLX3,E2F2,FARP1,GDP,glycine,HAMP,L-glutamic acid,MAPKAPK5,MDM2,mir-9,miR-9-5p (and other miRNAs w/seed CUUUGGU),MSX2,MTBP,NME1,NPM1,PEG3,RCC1,RFFL,RPL23,SOX9,SPN,SRSF2,TEAD1,TFDP1,TWIST1,WRN,YAP1	APOC3,COL5A1,ELANE,FOS,GADD45A,mir-30,MYBPH,MYCN,NR1H3,ROCK1,S100A6,SP100,SREBF1,THY1,TRIP12	 	 	 	 	
2,4-dinitrophenol	chemical toxicant	 	2	 	 	-1.106	2.33E-04	5.00E-04	2,4-dinitrophenol,AMPK,ciprofloxacin,IRS1,MAPK8,MTOR,PRKCE	ABCB6,ACADL,ACO2,ADARB1,AKR1B1,ALDH2,AP2A1,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP6V1A,ATP6V1D,ATP6V1E1,ATP6V1H,AVIL,B4GALT1,BAAT,CCN1,CCNA2,CHRNA6,CLTC,CS,CTCF,CTSD,DAG1,DCTN1,DMD,DNMT1,EGFR,EIF3A,ETFA,ETS1,FDPS,GBA,GLUD1,GSTM5,GUSB,HMGCS1,HSP90AB1,HSPD1,IDH3A,IRF8,IVL,KCND2,LDHB,LHCGR,LONP1,MDH1,MDH2,MFGE8,MFN2,MMP2,MTHFR,MTTP,MYOF,NCAM1,NOS2,ODC1,PAX3,PCNA,PDHB,PFKP,PGP,PLD2,PPIB,PRDM16,PRX,PSAP,PTCH1,PYGB,RPL10A,RPL12,RPL23,RPL32,RPL7A,RPS11,RPS18,RPS6,SIRT1,SLC16A3,SLC6A8,SLC8A2,SND1,SOD2,SPRED1,STX12,TAGLN,TBP,TEX264,TK1,TUFM,TXNL1,UBTD1,UQCRC2,UTRN,WNT4,YBX1,ZAP70	99 (7)	7	 	 	 	IRS1,MTOR	 	 	 	 	 	
UBE2L6	enzyme	 	2	 	 	-1.183	2.47E-04	9.00E-04	HDAC2,PRKN,UBE2L6	APEX1,CCND1,CCNE1,CDT1,COL2A1,COMMD3-BMI1,DCLRE1C,EGFR,FUBP1,GABARAPL1,GATA4,INPP5F,LHCGR,MCM10,MCM3,MCM5,MCM7,MYO1F,NASP,NDUFB8,NDUFS3,NDUFV2,NOS2,PAX3,PAX8,PDHA1,PRDX6,RAD54L,RBBP7,SLC11A2,SLC12A5,SLC35D1,TAGLN,TP63,UQCRC2	35 (3)	2	CD3,dimethyl sulfoxide	IRGM	 	PRKN	HDAC2	 	 	 	 	
ESRRG	ligand-dependent nuclear receptor	 	1	Activated	 	2.236	2.50E-04	7.00E-04	ESRRG	ACO2,ALDOC,DLAT,DLD,DLST,ENO1,FH,GAPDH,HADH,IDH3A,KCNH2,KCNQ1,MDH1,MDH2,PDHA1,PDHB,SDHB,SUCLG1,SUCLG2,TPI1	20 (1)	1	ARNT,Perm1	metribolone,SIRT1,TP53	 	CDKN1A,PKM	 	 	 	 	 	
SNX27	other	-0.178	2	 	 	-1.089	2.68E-04	4.00E-04	EIF4EBP1,MTOR,p70 S6k,SNX27	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCND1,CCNE1,CLPP,CLPX,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EEF2,EGFR,EIF3A,ETFA,FDPS,GRIN2C,GSTM5,HSP90AB1,HSPD1,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,NOS2,PCNA,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	54 (4)	4	 	 	 	MTOR,p70 S6k,PPARG	 	 	 	 	 	
DEPDC5	other	0.151	2	 	 	0.674	2.69E-04	1.00E-03	DEPDC5,EIF4EBP1,MTOR,p70 S6k,RPS6KB1	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCND1,CCNE1,CLPP,CLPX,CLTC,CS,CTCF,DAG1,DCTN1,DHCR24,DMD,EEF2,EGFR,EIF3A,ETFA,FDPS,GSTM5,HSP90AB1,HSPD1,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,MYH11,NCAM1,NOS2,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,RPS6KB2,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	55 (5)	4	 	 	 	 	MTOR,p70 S6k	 	 	 	 	
MAP4K4	kinase	 	1	Activated	 	3.781	2.79E-04	5.00E-04	MAP4K4	ACAA2,ACADS,ACADVL,ACLY,ACO2,AGL,ALDH4A1,ALG9,CYC1,DHODH,DLAT,DLD,DLST,FAR1,GCDH,GLUL,GRHPR,HADH,HADHA,HADHB,IMPDH1,IVD,LDHB,MPI,NDUFA5,NDUFS1,OGDH,PDHX,PGM1,PHYH,PIGO,PTDSS2,PTS,PXMP2,RPS6KB2,SUCLG1,UQCRFS1	37 (1)	1	ERK,IRF1	GNE-495,miR-30c-5p (and other miRNAs w/seed GUAAACA)	 	 	BCAT2,MLXIPL,MTOR,NDUFV1,PEPCK,PPARG,SREBF1	 	 	 	 	
sodium tungstate	chemical drug	 	1	Activated	 	2.333	3.58E-04	1.10E-03	sodium tungstate	ACO2,AK1,HSPA8,MAP2K1,PDHA1,PDHB,SOD2,TPI1,TUBA1A	9 (1)	1	 	 	 	ERK,INSR,testosterone	Gsk3,GSK3B,SOD2	 	 	 	 	
FOXF2	transcription regulator	 	2	Inhibited	 	-2.828	3.58E-04	3.00E-04	FOXF2,Rb	ARX,CCNA2,CCND1,CCNE1,CDC6,CDK1,CDT1,MCM3,MCM4,MCM5,MCM7,MYH11,PCNA,POLD1,SOD2,TAGLN,TPO,TYMS	18 (2)	2	 	DNMT3A	 	CCNE1,CDK6,Collagen type IV	CDKN1A,Rb	 	 	 	 	
ENTPD5	enzyme	-0.141	2	 	 	0.429	3.88E-04	6.00E-04	ENTPD5,MTOR	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCNE1,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EGFR,EIF3A,ETFA,FDPS,GPT,GSTM5,HSP90AB1,IRF8,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,PCNA,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	49 (2)	2	1,2-dithiol-3-thione	uranyl nitrate	 	 	MTOR	 	 	 	 	
E platinum	chemical reagent	 	2	 	 	0.566	3.91E-04	7.00E-04	E platinum,MTOR,p70 S6k	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCND1,CCNE1,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EEF2,EGFR,EIF3A,ETFA,FDPS,GSTM5,HSP90AB1,IRF8,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,PCNA,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	50 (3)	2	 	 	 	 	MTOR,p70 S6k	 	 	 	 	
Rag	group	 	2	 	 	0.000	3.91E-04	7.00E-04	MTOR,MTORC1,Rag	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCNE1,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EGFR,EIF3A,ETFA,GSTM5,HSP90AB1,IRF8,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,NFE2L1,NOS2,ODC1,PCNA,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	50 (3)	2	 	 	 	MTOR	 	 	 	 	 	
Hoxb3os	transcription regulator	 	2	 	 	0.700	3.94E-04	6.00E-04	EIF4EBP1,Hoxb3os,MTOR	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCNE1,CLPP,CLPX,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EGFR,EIF3A,ETFA,FDPS,GSTM5,HSP90AB1,HSPD1,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,NOS2,PCNA,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	51 (3)	2	 	 	 	 	MTOR	 	 	 	 	
IRGM	enzyme	 	2	 	 	-0.140	3.94E-04	8.00E-04	IRGM,MTOR,ULK1	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CASP7,CCNE1,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EGFR,EIF3A,ETFA,FDPS,GSTM5,HSP90AB1,IRF8,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,PCNA,PFKP,PGP,PLCG1,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TUBB4A,TXNL1,UQCRC2,UTRN,ZAP70	51 (3)	3	 	SIRT1,TRIM24	 	 	MTOR,UBE2L6,XAF1	 	 	 	 	
mir-378	microRNA	 	2	 	 	0.140	3.94E-04	7.00E-04	mir-378,MTOR,ULK1	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CASP7,CCNE1,CLTC,CS,CTCF,DAG1,DCTN1,DMD,EGFR,EIF3A,ETFA,FDPS,GSTM5,HSP90AB1,IRF8,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,NCAM1,PCNA,PDPK1,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,SLC16A3,SLC8A2,SND1,STX12,TK1,TUBB4A,TXNL1,UQCRC2,UTRN,ZAP70	51 (3)	3	camptothecin,pioglitazone	TP53	 	ULK1	MTOR,PDPK1	 	 	 	 	
MHY1485	chemical reagent	 	2	 	 	-0.277	3.95E-04	1.10E-03	MHY1485,MTOR,p70 S6k,RPS6KB1	ACADL,ACLY,AKR1B1,ATP5PB,AVIL,CCND1,CCNE1,CLTC,CS,CTCF,DAG1,DCTN1,DHCR24,DMD,EEF2,EGFR,EIF3A,ETFA,FDPS,GSTM5,HSP90AB1,IRF8,KCND2,LDHB,LHCGR,MDH1,MDH2,MFN2,MYH11,NCAM1,PFKP,PGP,PLD2,PPIB,PRX,PYGB,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,RPS6KB2,SLC16A3,SLC8A2,SND1,STX12,TK1,TXNL1,UQCRC2,UTRN,ZAP70	52 (4)	3	 	 	 	MTOR,p70 S6k	 	 	 	 	 	
PI-103	chemical drug	 	2	Activated	 	3.082	4.04E-04	8.20E-03	Akt,AKT1,BAK1,BAX,CASP3,CASP9,EIF4EBP1,GSK3B,HSF1,IRS1,Jnk,Mek,MTOR,MTORC1,p70 S6k,PI-103,PI3K (complex),PIK3CA,PIK3CB,PIK3CD,PIK3CG,RPS6KB1	Abcb1b,ACADL,Acan,ACLY,ADARB1,ADD1,AKR1B1,ALG9,ANPEP,AP2A1,ATAD2,ATP5F1A,ATP5PB,ATP6V1E1,AVIL,BUB1B,CAPN2,CASP2,CCNA2,CCND1,CCNE1,CCT2,CCT3,CCT4,CCT5,CCT6A,CCT7,CCT8,CDH11,CELSR1,CHD4,CKM,CLPP,CLPX,CLTC,COL4A1,COPS6,CPT1A,CRYAB,CS,CTCF,CTNND2,DAG1,DCTN1,DDR2,DHCR24,DIAPH1,DLL1,DMD,DNAJB9,DNMT3A,DSCC1,EDEM1,EEF2,EIF3A,ENO1,ERAP1,ETFA,ETS1,FDPS,FGFR1,FKBP4,FSTL1,GALNT10,GATA2,GATA4,GCSH,GNPTAB,GOT2,HDAC2,HERC4,HK1,HSP90AA1,HSPD1,HSPG2,IFT27,IFT88,ITGA2B,IVL,KCNA5,KCND2,KIF3A,KIF3B,KIRREL1,KNTC1,LAMA4,LAMB2,LDHB,LHCGR,MAN2A2,MAP4,MCM2,MCM3,MCM4,MCM6,MCM7,MDH1,MDH2,MFN2,MLH1,MSH2,MYH10,MYH6,MYH7,MYL1,NASP,NCAM1,NDUFB8,NFE2L1,NOP58,NOTCH2,ODC1,OSBPL8,PAX8,PDIA4,PDK1,PFKP,PGK1,PGP,PIWIL1,PLAAT4,PLD2,PLSCR1,PPAT,PPIB,PRKAR1A,PRX,PSEN1,PTPRF,PTPRS,PUS7,PYGB,RANBP1,RPL12,RPL32,RPS11,RPS18,RPS6,RPS6KB2,RRAD,RRM2,SACS,SDHB,SH3GLB1,SIRT1,SIRT6,SLC16A3,SLC22A5,SLC5A3,SLC7A5,SLC8A2,SMC1A,SMURF2,SND1,SOAT1,SPTAN1,SRP14,STAG2,STIM1,STIP1,STT3A,STT3B,STX12,TAGLN,TBP,TCP1,TGM1,TK1,TRAF3IP1,TSC2,TUSC3,TXNL1,TYMS,UNC5B,UQCRC2,VCP,ZAP70	177 (22)	22	 	 	 	GSK3B,IRS1	HSF1,IFNB1,MTOR,p70 S6k	 	 	 	 	
CA9	enzyme	 	1	 	 	1.387	4.18E-04	1.00E-03	CA9	Acan,ALDOA,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PD,ATP5PO,COL2A1,CYC1,ENO1,PGK1,UQCRC2	13 (1)	1	ARNT,DETA-NONOate,WSB1	acetazolamide	 	glycine,L-alanine,L-isoleucine,L-serine,L-valine	 	 	 	 	 	
DDX5	enzyme	0.112	1	Inhibited	 	-3.317	4.57E-04	3.60E-03	DDX5	ATP5F1C,ATP5PB,ATP5PD,CCND1,FH,IDH3A,MDH1,NDUFA5,NDUFB5,SDHB,UQCRQ	11 (1)	1	spermine nitric oxide complex	GABA	 	CDKN1A	TP53	 	 	 	 	
PTF1A	transcription regulator	0.377	2	 	 	0.209	4.69E-04	5.00E-04	DLL1,PTF1A	ABAT,CEL,CELA1,CTRB2,GAD1,GATA2,GBX1,GRIK1,GRIK2,GRIK3,IPCEF1,ISL1,KIRREL2,LHX5,LMX1B,MYH11,NPHS1,PAX8,PRDM13,SLC32A1,SLC6A5,TAGLN,UNCX	23 (2)	2	 	 	 	ELANE	 	 	 	 	 	
CDK14	kinase	0.071	2	Inhibited	 	-2.982	4.71E-04	4.00E-04	ACTB,CDK14,Rb	ACTG1,ARX,AURKB,CCNA2,CCNE1,CDC6,CDK1,CDT1,CIT,MCM3,MCM4,MCM5,MCM7,PCNA,POLD1,RACGAP1,SOD2,TPO,TYMS	19 (3)	2	 	CDKN1A,MXD1	 	 	Rb	 	 	 	 	
Keratin 16	group	 	2	Inhibited	 	-3.500	5.04E-04	8.00E-04	Keratin 16,Rb	ARX,CCNA2,CCND1,CCNE1,CDC6,CDK1,CDT1,MCM3,MCM4,MCM5,MCM7,PCNA,POLD1,SOD2,TPO,TYMS	16 (2)	2	 	 	 	 	Rb	 	 	 	 	
OLA1	enzyme	-0.349	2	Inhibited	 	-3.500	5.04E-04	8.00E-04	OLA1,Rb	ARX,CCNA2,CCND1,CCNE1,CDC6,CDK1,CDT1,MCM3,MCM4,MCM5,MCM7,PCNA,POLD1,SOD2,TPO,TYMS	16 (2)	2	lith-O-Asp	 	 	CCNE1	CDKN1A,Rb	 	 	 	 	
benzyl isothiocyanate	chemical - endogenous non-mammalian	 	2	 	 	-1.364	5.46E-04	3.86E-02	Akt,BAK1,BAX,BCL2,BCL2L1,benzyl isothiocyanate,CASP3,FOXO1,FOXO3,JINK1/2,Jnk,MAPK8,MIF,MTOR,NFE2L2,NFkB (complex),P38 MAPK,PDPK1,PI3K (family),PLAU,PRKCD,STAT3,UCHL5,USP9X	ABCC2,ACADL,ACLY,ACTG1,ADAMTS9,ADARB1,ADD1,AIFM1,AKR1B1,ALAS1,ALDOA,ALG9,ALPL,ANK1,APEX1,ARHGAP32,ATP5F1A,ATP5F1B,ATP5PB,ATP6AP2,ATP6V1D,AVIL,BAAT,BRIP1,CAMK2D,CAPN2,CBR1,CBR3,CCKAR,CCN1,CCNA2,CCND1,CCT3,CCT7,Cdc42,CDC6,CDK1,CELA1,CENPF,CHAT,CHEK1,CHST10,CKM,CLCA2,CLIP2,CLPP,CLPTM1L,CLTC,COL4A1,COPG2,COPS5,COPS6,CPT1A,CTCF,CTTN,CYLD,DAG1,DAPK1,DAXX,DCTN1,DEPDC1,DLAT,DLL1,DMD,DNAJB9,DNM1L,DNMT3A,DYNC1I1,EBF1,EDEM1,EGFR,EIF2AK3,EIF3A,EIF3C,ELOVL7,ENDOG,EPHX1,ERAP1,ESD,ETFA,FLNA,GABARAPL1,GABRR2,GAD1,GALNT10,GEMIN2,GLUD1,GNA11,GNAS,GNPTAB,GOLGA2,GPX1,GPX2,GPX4,GSTM4,GSTM5,Gstm6,GSTO1,HK1,HMGCS1,HSP90AA1,HSP90AB1,HSPG2,HTR1A,IARS1,IDE,IDH1,IMPDH1,INO80,IRF8,IRX1,ISL1,ITGB1,ITPR1,KCNA5,KCND2,KDELR3,KDM2A,KIF11,KIF18A,KIRREL1,LAMB2,LDHB,LRP2,MAGEL2,MAN2A2,MCM5,MDH1,MDH2,MEN1,MFN2,MGST3,MMP2,MOGS,MRPL45,MRPS12,MRPS7,MSH2,MTHFR,MYH11,MYH7,NCAM1,NDUFA7,NDUFA8,NDUFA9,NDUFAF2,NDUFAF4,NDUFB8,NOS2,NOTCH2,NPHS1,NR1D1,ODC1,OGT,OPA1,OSR2,PAFAH1B1,PAK1,PARP1,PAX3,PAX7,PDIA4,PDK1,PFKP,PGD,PGK1,PGP,PLD1,PLD2,PLIN2,PPIB,PPP1R3D,PRC1,PRDM16,PRDX3,PREP,PRX,PSIP1,PSMA1,PSMA4,PSMA5,PSMA6,PSMC3,PSMD1,PSMD3,PSMD4,PTCH1,PTPRF,PTPRS,PXN,PYGB,RAB5A,RACK1,RAN,RARS1,RBBP7,RET,RHOC,RNF19B,RORA,RPL12,RPL18,RPL23,RPL32,RPLP0,RPS11,RPS18,RPS6,RRM2,SAR1A,SDHB,SEC23A,SFMBT2,SIRT1,SLC11A2,SLC16A3,SLC22A1,SLC22A5,SLC28A2,SLC6A2,SLC6A4,SLC7A11,SLC8A2,SLC9B2,SLIT2,SMURF2,SND1,STIP1,STT3A,STT3B,STX12,SULT1E1,TAGLN,TBP,TBRG1,TIE1,TK1,TMED2,TOPBP1,TP63,TPI1,TPO,TRIB3,TUSC3,TXNL1,TYMS,UBASH3B,UBE2K,UGDH,UPF3A,UQCRC2,USO1,VCP,WARS1,WAS,XRCC6,YBX1,ZAP70,ZBTB4,ZNF71	260 (24)	24	 	 	 	 	BIRC5,FOS,MTOR,MYC,PDPK1	 	 	 	 	
TSC1	other	 	2	 	 	-0.512	5.46E-04	2.27E-02	Akt,AKT1,CRTC2,EIF4EBP1,ERK,ERK1/2,FOXO1,FOXO3,Gsk3,GSK3B,HSP90AA1,JINK1/2,MTOR,MTORC1,P38 MAPK,PI3K (complex),RAC1,RHEB,RPS6KB1,RPTOR,STAT1,STAT3,STAT5a/b,TFEB,TSC1,TSC2	Abcb1b,ACADL,ADD1,AKR1B1,ALG9,ALPL,ANK1,APEX1,ARG2,ARHGAP35,ARSB,ATP1A3,ATP5F1A,ATP5F1B,ATP5PB,ATP6AP2,ATP6V1A,ATP6V1E1,ATP6V1H,AVIL,BACE1,BRIP1,CACNA1D,CAMK2D,CAPN2,CASP2,CAT,CCNA2,CCNC,CDC6,CDH11,CDK1,CENPF,CHAT,CHEK1,CLCA2,CLPP,CLPX,CLTC,COL4A1,COPG2,COPS6,CPT1A,CRYAB,CS,CTNND2,CTNS,CTSD,CTSF,CYLD,DAG1,DAPK1,DCTN1,DEPDC1,DHCR24,DIAPH1,DMD,DNM1L,DNMT1,DYNC1I1,EBF1,EIF2AK3,EIF3A,ELOVL7,ERAP1,ETFA,ETS1,FLNA,FSTL1,FURIN,GAA,GABARAPL1,GABRR2,GAD1,GALNS,GALNT10,GBA,GBE1,GCDH,GCSH,GHITM,GLB1,GLUL,GNPTAB,GNS,GOLGA2,GOT2,GPT,GPX1,GPX2,GRK3,GUSB,HK1,HMGCS1,HSP90AB1,HSPD1,HSPG2,IARS1,IDH3A,IFT27,IFT88,INO80,IRAG2,IRX1,ISL1,ITGAV,IVL,KCNA5,KCND2,KCNH2,KDELR3,KIF11,KIF18A,KIF3A,KIF3B,KIRREL1,LAMB2,LBR,LDHB,LRP2,MAGEL2,MAN2A2,MAP2K1,MAP2K6,MAP4,MCM5,MDH2,MEN1,METTL14,MRPL45,MRPS12,MRPS7,MSH2,MTTP,MUC4,MYH10,MYL1,NCAM1,NDUFA7,NDUFA8,NDUFA9,NDUFAF2,NDUFAF4,NDUFB8,NETO2,NKD1,NKX2-2,NME1,NOTCH2,NPHS1,ODC1,PAK1,PARP1,PAX3,PDK1,PDPK1,PFKP,PGK1,PGP,PHACTR1,PIWIL1,PLD2,PLK1,PPIB,PRC1,PRDM16,PRDX3,PRKAR1A,PRKCE,PRX,PSAP,PSIP1,PSMA1,PSMC3,PSMD1,PTPN11,PTPRF,PTPRS,PYGB,RAB5A,RAD51,RET,RHOC,RORA,RPL12,RPL32,RPS11,RPS18,RPS6,RPS6KB2,RRM2,SDHB,SFMBT2,SH3GLB1,SIRT1,SLC16A3,SLC22A5,SLC28A2,SLC6A2,SLC6A4,SLC7A5,SLC8A2,SLC9B2,SMARCA4,SMURF2,SND1,SOAT1,SOD2,SOS1,SPRED1,SPTBN1,SRP14,STIP1,STT3A,STT3B,STX12,SUMF1,TAGLN,TBP,TIE1,TK1,TPI1,TRAF3IP1,TRIB3,TSC2,TUBA1A,TUBB4A,TUSC3,TXNL1,TYMS,UBASH3B,UBE2W,UGP2,UNC5B,UPF3A,UTRN,VCP,VPS35,VPS8,WARS1,WAS,WNT4,YBX1,ZAP70	244 (26)	26	sirolimus	beta-estradiol,CDK6,FOS	 	Gsk3,IRS1,MLXIPL,SREBF1	AGA,CDKN2A,ERK,GSK3B,MTOR,NME1,NPM1,TP53	 	 	 	 	
