© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Mod
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401803

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
SREBF1	transcription regulator	-0.188	2	Activated	 	2.502	1.05E-04	9.00E-04	HNF4α dimer,NR5A2,PPARG,SREBF1	ACAA2,ACADS,ALDOC,AQP7,ATP6V1D,CAT,CPA1,CSRP1,CTH,CTSL,CYP27A1,FBP1,GATA2,GLB1,HADHA,MDH1,MIOX,MRC1,NDUFS2,NPEPPS,PEPD,PNLIP,RPSA,SLC22A5,SMPD1,TRIB3,VNN1	27 (4)	4	ACSL3,FABP1,FANCD2,GW7647,HNRNPA1,INSR,IRS1,LG100268,metribolone,mevalonic acid,mir-122,MLXIPL,NR1H2,p70 S6k,PNPLA2,PPARD,RICTOR,RPTOR,SOST,ST8SIA1,SYK	22(S)-hydroxycholesterol,25-hydroxycholesterol,clofibrate,eicosapentenoic acid,FBXW7,Fe2+,INSIG2,MAP4K4,mevastatin,N-cor,NR1I2,NR1I3,pioglitazone,pirinixic acid,polyunsaturated fatty acids,PPARA,sirolimus,SP600125	 	DBI,GPNMB,IDH1,Ins1,PICK1,PTGDS,RBP1,RETREG1,VEGFA	HNF4α dimer,mir-1,UCP1	 	 	 	 	
ULK1	kinase	 	3	Activated	 	2.681	1.07E-04	2.78E-02	Akt,AMBRA1,AMPK,AR,BECN1,CCND1,CDC37,CHUK,ERBB2,ERK,ERK1/2,GSK3B,IKBKB,JUN,LEF1,MAP2K1/2,MAP3K7,Mapk,MAPK8,MYC,NFkB (complex),P38 MAPK,RAF1,RB1,RB1CC1,RELA,SMAD4,STAT3,TAB2,TP53,ULK1	ABAT,ACAA2,ACADS,ADH5,AHI1,AKR1B1,ALDH4A1,ALDOC,AMOTL2,ANGPT1,ARG2,ARHGEF4,ASL,ATP1A3,ATP6V0B,ATP6V1B1,ATP6V1D,B4GAT1,BAAT,CACNA1A,CACNA1G,CAT,CCNG1,CCT3,CDC16,Ces1b/Ces1c,CHAT,CHEK1,CLCA2,CLPP,COL7A1,COMMD3-BMI1,COPB1,COPS6,CSRP1,CYP24A1,CYP27A1,CYP3A7-CYP3A51P,ECH1,EIF3D,ETFA,FGFR1,GALNT10,GAPDH,GATA2,GCSH,GLB1,GOT2,HDAC6,HDLBP,IDH3G,KCNMA1,KDELR3,KIF3B,L1CAM,LGMN,MCM8,MDH1,MGST3,MUC2,NAGLU,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NDUFS7,NMRK2,NOP2,NOP56,NPEPPS,PAICS,PBX1,PGD,PMPCB,POLR3A,POLR3E,POMT2,PRDX4,PRDX6,QDPR,RET,RFC2,ROBO1,RORA,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL35,RPL7A,RPL8,RPS2,RPS26,Rps3a1,RPS7,RPSA,SARDH,SLC22A5,SLC25A5,SMS,SNRNP70,SOD2,STEAP3,STIP1,STT3A,SULT1E1,THOP1,TRAF3IP1,TUBA1B,TUBB4A,TWF2,UQCRC2,VDAC2,VNN1,VPS29,ZNF71	117 (31)	28	clofibrate,sirolimus,Z36	amino acids,L-threonine,PDPK1,PNPLA2,Raf,RIPK1,RPTOR,TMIGD2	 	 	 	 	 	 	 	
S-nitrosoglutathione	chemical toxicant	 	2	Activated	 	3.094	1.07E-04	2.15E-02	26s Proteasome,Akt,AKT1,CFTR,ERK,ERK1/2,GSK3B,GSR,HIF1A,HRAS,IDO1,IRS1,MAPK1,MAPK14,MAPK3,MAPK8,NFkB (complex),NFYA,ODC1,P38 MAPK,PI3K (complex),Pkg,PPARG,S-nitrosoglutathione,TP53	ABAT,ACAA2,ADAM10,ADH5,AKR1B1,ALDH4A1,ALDOC,AMOTL2,ANGPT1,ANPEP,AOX1,AP2A1,AQP7,ARG2,ARHGEF4,ASL,ATP1A3,ATP5F1B,ATP6V1D,ATP6V1E1,BAAT,CAMK2D,CAT,CCN1,CDC16,Ces1b/Ces1c,CHAT,CHEK1,CHST11,CLCA2,CLPP,COL7A1,COMMD3-BMI1,COPB1,COPS6,CSNK2B,CSRP1,CTSL,CYP24A1,CYP27A1,Cyp3a25 (includes others),ECH1,ERGIC1,ETFA,GALNT10,GAPDH,GATA2,GCSH,GLB1,GOT2,GSTM4,GUSB,HADHA,HDAC6,HDLBP,HGSNAT,HSD17B4,HSPA1L,IDH3G,KCNMA1,KDELR3,KIF3B,LRP6,MAP2K4,MCM3,MGST3,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NME1,NOTCH2,PEPD,POLR3E,PRDX6,PSMC2,QDPR,ROBO1,RPL12,RPS26,RPSA,SCP2,SLC22A5,SLC6A9,STEAP3,STIP1,STT3A,TRAF3IP1,TSPO,TUBB4A,UQCRC2,VNN1,XPO1,ZNF71	94 (25)	24	 	 	 	HIF1A,MAPK8,PPARG	GSR,IRS1,IRS2,NQO1	 	 	 	 	
TOPBP1	other	0.192	3	 	 	0.078	1.07E-04	1.39E-02	ABCB1,Akt,AKT1,AR,ATR,BECN1,BHLHE40,CCND1,CCNE1,CDK2,CDKN1A,CDKN1B,CDX2,CEBPB,CHEK1,CHEK2,CREB1,DNMT3A,E2F1,EGFR,EIF2AK2,EIF2AK3,EP300,ERBB2,ERK1/2,FOXO1,GLI1,GSK3B,H2AX,HIF1A,HNF4A,IGF1R,IL6,IRS1,JUN,MAPK1,MAPK8,MAPK9,Mek,MTOR,MYC,MYOD1,NBN,NCOA1,NFKBIA,NOTCH1,NR3C1,PDX1,PI3K (complex),PKM,POU5F1,PPARG,PRKAA1,PRKCE,RAD51,RBL2,SF3B1,SIRT1,SMARCA4,SMC1A,SOX2,TOPBP1,TP53,TP73,TSC2,wortmannin,WT1	ABAT,ACAA2,ACADS,ADA2,ADAM10,ADH5,AHI1,AKR1B1,ALDH2,ALDH4A1,ALDOC,AMOTL2,AMY2B,ANGPT1,ANPEP,AP2A1,AQP7,ARHGAP35,ARHGEF4,ASL,ATP1A3,ATP6V1A,ATP6V1E1,B4GAT1,BAAT,BBOX1,BCAN,BCCIP,CACNA1A,CADPS,CALML4,CAMK2D,CAT,CCNG1,CCT3,CCT4,CCT5,CCT6A,CDC16,CDHR2,CDKN1B,Ces1b/Ces1c,CHRNA6,CKM,CLCA2,CLPP,COG2,COL7A1,COPB1,COPS6,COPS8,CPA1,CPEB1,CSNK2B,CSRP1,CTSC,CYP24A1,CYP3A7-CYP3A51P,DNMT1,ECH1,ECHS1,EIF2A,EIF3D,ERGIC1,ETFA,FBP1,FGFR1,GABBR1,GALNT10,GAPDH,GATA2,GLB1,GRIK2,GRK3,GRK6,GSTM4,GUCY2C,HADHA,HDAC6,HDLBP,HSD17B4,HSPA1L,HYI,IDE,IDH3G,ISLR2,KCNMA1,KIF3B,LRP6,MAP2K4,MEN1,MGST3,MRC1,MUC2,NAGLU,NDUFA7,NDUFB8,NDUFB9,NDUFS1,NELFCD,NME1,NMRK2,NOL4L,NOP2,NOP56,NOTCH2,NPC2,NPEPPS,PAICS,PBX1,PEPD,PES1,PGD,PGLS,PMPCB,PNLIP,POLR3A,POLR3E,POMT2,PRDX4,PRDX6,PUF60,QDPR,RBM8A,RFC2,RIMS2,ROBO1,RPL10A,RPL12,RPL18,RPL3,RPL32,RPL35,RPL7A,RPS26,Rps3a1,RTN4RL1,SARDH,Slc22a21,SLC22A5,SND1,SNRNP70,SOD2,STEAP3,STIP1,STT3A,SUPT5H,SYT2,THOP1,TMEM8B,TRAF3IP1,TRIB3,TSPAN5,TSPO,TUBA1B,TUBA3C/TUBA3D,TWF2,UQCRC2,USP10,VDAC2,VNN1,VPS29,XPO1	163 (67)	61	 	CD 437,PAX3-FOXO1	 	 	 	 	 	 	 	
pyrrolidine dithiocarbamate	chemical reagent	 	2	 	 	-0.630	1.13E-04	8.10E-03	Akt,CBL,CCL2,EIF4EBP1,ERK,GSK3B,IDO1,Jnk,JUN,MAPK14,MAPK3,NFkB (complex),NFKB1,NFKBIA,NOS2,NR4A1,P38 MAPK,PTGS2,PTPN11,pyrrolidine dithiocarbamate,RELA,STAT3	ABCB1,ADAM10,ADH5,ARG2,ATP5F1B,ATP6V1B1,BCCIP,CAMK2D,CCN1,CCNG1,CHAT,CHEK1,CKM,CLPP,COPS6,CSK,CTSC,CTSL,CYP24A1,CYP2A6 (includes others),ENO1,FBP1,GALNT10,GATA2,GBA,GSTM5,HGSNAT,HSPA1L,KDELR3,KIF3B,L1CAM,LRP6,MDH1,MRC1,MUC2,NAGLU,NDUFA10,NDUFA7,NDUFB8,NDUFS1,NDUFS7,NOTCH2,NPHS1,RACK1,RET,RGN,RORA,RPL8,RPS2,RPSA,SLC22A5,SLC6A9,SNRNP70,SOD2,STT3A,TRAF3IP1,TRIB3,TUBB4A,TYMP,UQCRC2,USP10,VNN1,ZNF71	63 (22)	22	 	 	 	HMOX1,NR1I3,PPARG	CAV3,EPO,GDF11,HIF1A,PDGFRA,PTPN11,VEGFA	 	 	 	 	
FBXW7	enzyme	0.078	2	Inhibited	 	-2.712	1.15E-04	1.22E-02	Akt,CDK2,CEBPA,EGFR,FBXW7,FOXM1,HSF1,JUN,KLF5,MYC,NCOA3,NFE2L1,NOTCH1,NOTCH4,PPARGC1A,PSEN1	ABCB1,AKR1B1,ANGPT1,ARG2,ASL,ATP5F1B,ATP6V0B,CAMK2D,CAT,CCN1,CCT4,CCT6A,CCT7,CDKN1B,CENPB,CHEK1,CKM,COMMD3-BMI1,COPS6,CTSC,CTSL,CYP2A6 (includes others),CYP3A7-CYP3A51P,DNMT1,ECHS1,EIF3D,ENO1,FGFR1,Folh1,GALNT10,GCSH,GLB1,GOT2,HADHA,HGSNAT,L1CAM,LGMN,LIPA,MCM3,MCM8,MGST3,MRPS31,MUC2,NDUFB5,NDUFB8,NEGR1,NME1,NOP56,NOTCH2,PAICS,PBX1,PGD,PRDX4,PSMC2,RGN,RORA,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL35,RPL7A,RPL8,RPS2,RPS26,Rps3a1,RPS7,RPSA,SARDH,SLC22A5,SLC24A2,SLC25A5,SLC35F6,SMS,SNRNP70,STIP1,STT3A,SYT2,TRIB3,TSPO,TUBB4A,UQCRC2,VDAC2,XPO1	85 (16)	16	 	 	 	Cdkn1c	CEBPA,DGAT1,FOXM1,IDH1,KLF5,LDLR,PPARG,PRKN,SREBF1	 	 	 	 	
DNAJC3	other	-0.105	3	Inhibited	 	-3.682	1.16E-04	3.08E-02	Akt,ATF3,ATF4,CFTR,CHUK,Creb,DNAJC3,EIF2A,EIF2AK2,EIF2AK3,EIF2S1,ERK,ERN1,estrogen receptor,FOS,FOXO1,FOXO3,GSK3B,HSPA8,IKBKB,ILF3,IRS1,JUN,MAPK14,MAPK8,NFE2L2,NFkB (complex),NFKBIA,NPM1,P38 MAPK,PPARG,STAT3,STK11,TP53,TSC2	ABAT,ACAA2,ADAM10,ADH5,AKR1B1,ALDH4A1,AMOTL2,AMY2B,AOX1,AP2A1,AQP7,ARG2,ARHGEF4,ASL,ATP5F1B,ATP6V1A,ATP6V1B1,BAAT,BCCIP,CAT,CCNG1,CCT3,CCT6A,CCT7,CDC16,Ces1b/Ces1c,CHAT,CLCA2,CLPP,COL7A1,COPB1,COPS6,CPA1,CSK,CSRP1,CYP24A1,CYP27A1,Cyp3a25 (includes others),DCTD,ECH1,ENO1,ETFA,FBP1,FGFR1,GABBR1,GALNT10,GAPDH,GATA2,GLB1,GOT2,GRK3,GSTM4,HADHA,HDAC6,HDLBP,HGSNAT,HSD17B4,IDE,IDH3G,IYD,KCNMA1,KDELR3,KIF3B,LRP6,MCM3,MDH1,MEN1,MGST3,MUC2,NAGLU,NDUFA10,NDUFA7,NDUFB8,NDUFB9,NDUFS1,NDUFS7,NME1,NOTCH2,NPHS1,PAICS,PEPD,PNLIP,POLR3E,QDPR,RACK1,RGN,ROBO1,RORA,RPL12,RPL18,RPL8,RPS2,RPS26,RPS7,RPSA,RTN4RL1,SARDH,SCP2,SLC22A5,SLC6A9,SNRNP70,SOD2,STEAP3,STT3A,SULT1E1,THOP1,TMED2,TRAF3IP1,TRIB3,TSPO,TUBB4A,TWF2,TYMP,UQCRC2,USP10,VNN1,XPO1,ZNF71	118 (35)	32	beta-estradiol,ciprofloxacin	RPL22	 	 	EIF2A,Ins1	 	 	 	 	
CEBPB	transcription regulator	 	2	 	 	0.000	1.20E-04	8.10E-03	Akt,ATM,CEBPB,CREBBP,CYP19A1,FASN,H2AX,INSR,NFkB (complex),PI3K (complex),PPARG,PRKCE,SMAD2,TFAP2A	ABCB1,ADH5,ALDH6A1,AMOTL2,ANGPT1,AQP7,ATP6V1D,CAMK2D,CAT,CCN1,CHEK1,CHRNA6,CHRNA7,CKM,COMMD3-BMI1,COPS6,CTSC,CTSL,CYP24A1,CYP2A6 (includes others),DNMT1,ECHS1,ETFA,ETFB,GALNT10,GAPDH,GOT2,GSTM5,HGSNAT,HSD17B4,HSPA1L,IDE,L1CAM,LGMN,LIPA,MAP2K4,MCM3,MDH1,MUC2,NDUFB5,NDUFB9,NOP56,NOTCH2,NPEPPS,PAICS,PBX1,PEPD,PRDX4,RFC2,RORA,RPSA,SCP2,SLC22A5,SLC25A3,SLC25A5,SMPD1,SOD2,STT3A,SYT2,TRIB3,TYMP,VNN1,XPO1,ZNF71	64 (14)	14	beta-estradiol,daporinad,eicosapentenoic acid,gentamicin,MAPK8,MUC1,N-acetylsphingosine,sirolimus,Z36	CD 437,CEBPG,fenofibrate,HDL-cholesterol,MAP4K4,mir-1,mir-155,MSX2,SP600125,ST1926,TMPRSS2-ERG	 	AURKA,CRH,cytokine,DUT,Ins1,INSR,IRS2,KDM5A,LDLR,LIG1,NR1H3,POMC,PTGES,RPA1,SAT1,UCP1	CSF1R,PPARD	 	 	 	 	
hemin	chemical - endogenous mammalian	 	2	Activated	 	2.832	1.24E-04	6.50E-03	Akt,BACH1,Creb,ERK1/2,hemin,HMOX1,HSF2,hydrogen peroxide,Jnk,NOS2,P38 MAPK,Pkc(s),TXNRD1	ANGPT1,AOX1,ARG2,ATP1A3,ATP5F1B,ATP6V1A,CCT3,CCT4,CCT5,CCT6A,CCT7,CHAT,CHEK1,COMMD3-BMI1,COPS6,CSRP1,CTH,CTSC,CYP24A1,CYP2A6 (includes others),DDX52,DNMT1,EHMT1,ENO1,GALNT10,GAPDH,GATA2,GRK3,GSTM4,GSTM5,GUCY1B1,HGSNAT,IDE,KDELR3,L1CAM,LIPA,MGST3,MIOX,MRC1,MUC2,NAT10,NDUFB8,NDUFS7,NOTCH2,PGD,PRDX6,RET,RPL7A,SLC22A5,SLC25A5,STT3A,TRIB3,TYMP,UQCRC2,VNN1	55 (13)	13	 	 	 	HBA1/HBA2,HMOX1,HSF2,Lh,NQO1,Thioredoxin reductase	cholesterol,HIF1A,leukotriene B4,TXNRD1	 	 	 	 	
Progesterone-PGR	complex	 	3	 	 	0.000	1.27E-04	1.78E-02	ABCB1,Akt,AKT1,AR,CBL,CDKN1B,CFTR,CTNNB1,DIO3,DNM1,ERK,ERK1/2,ESR1,FAAH,GC-GCR dimer,glucocorticoid,HSF1,IL6,IRF3,MAOA,MAPK1,MAPK3,MAPK8,MAPK9,Mek,MMP11,MMP9,NCOA1,NFkB (complex),NOS2,NR1I2,NR1I3,NR3C1,PGR,Pka,progesterone,Progesterone-PGR,PTK2,SMAD2,SRC,SRC (family),STAT3,STAT4,STAT5a/b,STAT5B	ACAA2,ACADS,ACP7,ADAM10,ADH5,ALDOC,AMOTL2,AMY2A,ANGPT1,ARG2,ATP1A3,ATP5F1B,ATP6V1A,ATP6V1E1,BAAT,BCCIP,CACNA1A,CACNA1G,CALML4,CAMK2D,CCN1,CCNG1,CCT4,CCT5,CCT7,CDKN1B,Ces1b/Ces1c,CHAT,CKM,CLPP,COG2,COMMD3-BMI1,COPE,COPS6,CSRP1,CTH,CYP24A1,Cyp3a25 (includes others),DLG5,ENO1,FBP1,GALNT10,GATA2,GBA,GCSH,GOT2,GPX7,GRIK2,GRK6,GSTM4,GUCY1B1,GUCY2C,GUSB,HADHA,HDAC6,HGSNAT,HSD17B4,HSPA1L,IDE,ILF3,ISLR2,KCNMA1,KIF3B,LRP6,MCM3,MDH1,MRC1,MUC2,NDUFA10,NDUFB5,NDUFB8,NDUFS1,NDUFS2,NELFCD,NLK,NMRK2,NOTCH2,PBX1,PDE4D,PES1,PGLS,PLCL2,POLR3A,POMT2,PPME1,PRDX6,PRUNE1,R3HDM1,RACK1,RET,RIMS1,ROBO1,RPS2,Rps3a1,RTN4RL1,SCP2,SLC22A5,SLC24A2,SMPD1,SMS,SRSF7,STIP1,STT3A,SUPT3H,SUPT5H,SYT2,TMEM8B,TRIB3,TSPAN5,TUBB4A,TWF2,TYMP,UQCRC2,ZNF71	114 (45)	44	 	 	 	 	 	 	 	 	 	
IRS2	enzyme	 	2	 	 	0.911	1.28E-04	5.40E-03	AKT1,ERK,ERK1/2,FOXO1,GCK,GSK3B,HMGA1,Insulin,IRS2,P38 MAPK,PI3K (complex),PIK3R1,PTPN11,STAT3	ABCB1,ADAM10,ANGPT1,AQP7,ATP1A3,ATP5F1B,ATP6V0B,ATP6V1D,ATP6V1E1,CAMK2D,CCN1,CCNG1,CCT4,CCT5,CCT6A,CCT7,CDKN1B,Ces1b/Ces1c,CHAT,CHEK1,CKM,CSK,CTH,CTSC,CYP27A1,CYP3A7-CYP3A51P,DNMT1,ECHS1,ENO1,FKBP2,GAPDH,GATA2,GCSH,GOT2,GSTM5,GUCY2C,HSD17B4,IDE,KDELR3,KIF3B,MAP2K4,MDH1,MRC1,MUC2,NDUFA7,NFYC,PRDX6,RET,RGN,RORA,RPL7A,SLC17A5,SLC25A5,STEAP3,TRAF3IP1,TRIB3,TUBB4A,TYMP,VNN1	59 (14)	14	2,4-dinitrophenol,CEBPB,EPO,HIF1A,INSR,Integrin alpha 6 beta 4,leukotriene B4,metribolone,mono-(2-ethylhexyl)phthalate,pioglitazone,sirolimus,TPOR dimer,TSC2	NT219,PRKCE,RHEB,RICTOR,S-nitrosoglutathione,TCR	 	Lh,PTPN11,SREBF2	cholesterol,HDL-cholesterol,HMOX1,Ins1	 	 	 	 	
4-coumaric acid	chemical - endogenous mammalian	 	3	 	 	0.743	1.43E-04	2.74E-02	4-coumaric acid,AKT1,AMPK,BECN1,CAV1,CDKN1B,CRTC2,CTNNB1,cyclic AMP,EIF2AK3,EP300,ERK,FOXO1,FOXO3,HCAR2,HNF4A,HRAS,INSR,Insulin,IRS1,MAPK1,MAPK14,MAPK8,MED1,MKNK1,MLXIPL,MTOR,NADPH oxidase,NAMPT,NFkB (complex),NOS2,ODC1,P38 MAPK,PGR,PI3K (complex),PPARGC1A,PRKAA,RB1,SIRT1,TP53,TSC2,YAP1	ABAT,ACAA2,ADAM10,ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,AMY2B,ANPEP,AP2A1,AQP7,ARHGAP35,ARHGEF4,ARIH1,ASL,ATP6V0B,ATP6V1A,ATP6V1E1,BAAT,CACNA1G,CALML4,CAMK2D,CAT,CCNG1,CCT4,CCT5,CCT6A,CCT7,CDC16,CDHR2,CHAT,CHEK1,CHST11,CLCA2,COMMD3-BMI1,COPB1,CPA1,CSNK2B,CTH,CTSC,CYP3A7-CYP3A51P,ECH1,ECHS1,EIF2A,ETFB,FGFR1,FKBP2,GCSH,GLB1,GOT2,GSTM4,GUCY2C,GUSB,HADHA,HDAC6,HSD17B12,HSD17B4,HSPA1L,IDH3G,ILF3,ISLR2,KATNB1,KCNMA1,KDELR3,L1CAM,LRP6,MAP2K4,MRPS31,NDUFA10,NDUFA7,NDUFB5,NDUFB9,NDUFS2,NDUFS7,NOTCH2,NPEPPS,NPHS1,PBX1,PDE4D,PEPD,PES1,PLCL2,PMPCB,PNLIP,POLR3E,QDPR,RIMS2,ROBO1,RPL10A,RPL18,RPL19,RPL3,RPL32,RPL35,RPL7A,RPL8,RPS2,Rps3a1,RPS7,RPSA,SLC24A2,SLC25A3,SLC25A5,SMS,SND1,SNRNP70,SRSF7,STEAP3,STIP1,SULT1E1,SYT2,THOP1,TSPO,VPS29,XPO1,ZNF71	116 (42)	40	 	 	 	 	 	 	 	 	 	
MLXIPL	transcription regulator	 	1	Activated	biased	3.742	1.51E-04	1.20E-03	MLXIPL	PGD,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL35,RPL7A,RPL8,RPS2,RPS26,Rps3a1,RPS7,RPSA	14 (1)	1	ACSL3,antimycin A,L-triiodothyronine,SOST	eicosapentenoic acid,ELOVL5,FOXO1,INSIG1,LEP,linoleic acid,MAP4K4	 	AURKA,cholesterol,HIF1A,RPL22,SREBF1	Ins1,PPARA	 	 	 	 	
genistein	chemical drug	 	1	Activated	 	2.985	1.51E-04	6.00E-04	genistein	ALDH5A1,ATP6V0B,ATP6V1A,ATP6V1B1,CAT,CTSL,DNMT1,GBA,GLB1,GRK6,GUCY1B1,GUSB,LGMN,LIPA,MANBA,MUC2,NAGLU,NPC2,PPT1,SMPD1,SOD2,SUMF1	22 (1)	1	 	 	 	ASAH1,DCK,GABARAP,GGA1,GNPTAB,GRK2,HDAC3,HMOX1,Ins1,LDLR,NME7,NR1H3,NR1I3,TFEB	CEBPA,cholesterol,cytokine,EPO,FYN,HIF1A,INSR,MAPK8,p70 S6k,PAK2,PDGFRA,POMC,PPARG,SPHK1,VEGFA,ZEB2	 	 	 	 	
PTHLH	other	 	2	 	 	0.250	1.51E-04	7.30E-03	Akt,AKT1,Ca2+,CDK1,CDK2,CREB1,cyclic AMP,CYP19A1,FOXO1,Hedgehog,HRAS,Mapk,Pka,PPARG,PTHLH,PTK2,SOX9,VEGFA	ABCB1,ACAA2,ACADS,ADH5,ALDH2,ANGPT1,ANPEP,AQP7,ARHGAP35,ATP1A3,ATP5F1B,ATP6V0B,ATP6V1E1,CCN1,CCNG1,CDKN1B,Ces1b/Ces1c,CHEK1,CHST11,COMMD3-BMI1,COPS6,CPEB1,CSRP1,CTSL,CYP24A1,CYP27A1,CYP2A6 (includes others),DNMT1,ENO1,ETFA,FGFR1,GALNT10,GAPDH,GCSH,GOT2,GRIK2,GSTM5,GUSB,HADHA,HGSNAT,KDELR3,L1CAM,LRP6,MDH1,MEN1,NDUFA7,NDUFB8,NME1,NOTCH2,NPEPPS,NPHS1,PDE4D,PEPD,PRDX6,ROBO1,RPSA,SLC22A5,SLC25A5,SMS,STT3A,THOP1,TRIB3,TSPO,UQCRC2	64 (18)	18	cytokine	enalapril	 	FOXO1,MSX2,VEGFA	Cdkn1c,PPARG	 	 	 	 	
PICK1	enzyme	-0.014	3	Activated	 	2.654	1.52E-04	2.23E-02	26s Proteasome,Akt,AKT1,CTNNB1,EGFR,ERK1/2,FUBP1,GATA4,GCK,GRM7,GSK3B,MAOA,MAPK14,MAPK8,NFkB (complex),PICK1,Pka,PRKN,RIPK1,SEPTIN5,SNCA,TFEB,TP53	ABAT,ACAA2,ADH5,AKR1B1,ALDH4A1,AMOTL2,ARHGEF4,ASL,ATP1A3,ATP6V0B,ATP6V1A,ATP6V1D,ATP6V1E1,BAAT,CACNA1G,CAMK2D,CAT,CCN1,CCNG1,CCT5,CDC16,CHEK1,CHRNA6,CKM,CLCA2,CLPP,COL7A1,COLGALT2,COPB1,COPS6,CSRP1,CYP24A1,CYP27A1,CYP2A6 (includes others),ECH1,ECHS1,ENO1,ETFA,GALNT10,GATA2,GBA,GCSH,GOT2,GSTM5,GUCY2C,GUSB,HADHA,HDAC6,HDLBP,HGSNAT,HSPA1L,IDH3G,ILF3,KIF3B,LRP6,MCM3,MDH1,MEGF11,MRC1,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NME1,NOTCH2,NPEPPS,PBX1,PDE4D,PGD,PHKA1,POLR3E,PRDX6,PSMC2,QDPR,RET,RGN,ROBO1,RPL12,RPL32,RPS26,SEPTIN7,SLC22A5,SMS,STEAP3,STIP1,STT3A,SUMF1,THOP1,TRAF3IP1,TSPO,TUBB4A,TYMP,UQCRC2,VNN1,XPO1,ZNF71	96 (23)	21	SREBF1	 	 	 	PRKN	 	 	 	 	
CAB39L	kinase	 	1	 	biased	1.342	1.53E-04	9.00E-04	CAB39L	ATP6V1E1,CDKN1B,NDUFB5,NDUFB8,NDUFB9	5 (1)	1	 	 	 	 	 	 	 	 	 	
SELENOT	enzyme	0.151	3	 	 	-1.177	1.54E-04	2.47E-02	26s Proteasome,Akt,AKT1,CAMK4,CAT,CAV1,EGFR,ERK1/2,FOXO1,HSF1,hydrogen peroxide,IKBKB,INSR,MAPK1,MAPK8,NFkB (complex),NFKBIA,NOS3,NOTCH3,P38 MAPK,Pkc(s),SELENOT,SOD1,SRC (family),STAT3,TP53	ABAT,ACAA2,ADH5,AKR1B1,ALDH4A1,ALDH6A1,AMOTL2,ANGPT1,ANPEP,ARHGEF4,ASL,ATP1A3,ATP6V0B,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,BAAT,BCCIP,CCNG1,CCT3,CCT4,CCT5,CCT6A,CCT7,CDC16,CDKN1B,Ces1b/Ces1c,CHAT,CHEK1,CLCA2,CLPP,COMMD3-BMI1,COPB1,COPS6,CSK,CSRP1,CYP2A6 (includes others),DDX52,ECH1,ECHS1,EHMT1,ETFA,ETFB,GALNT10,GAPDH,GATA2,GCSH,GLB1,GRK6,GSTM5,GUCY1B1,HADHA,HDAC6,HDLBP,HGSNAT,IDE,IDH3G,KCNMA1,KDELR3,L1CAM,LIPA,LRP6,MDH1,MEN1,MIOX,MUC2,NAGLU,NAT10,NDUFA7,NDUFB5,NDUFB9,NDUFS1,NME1,NPEPPS,PGD,POLR3E,PRDX6,PSMC2,QDPR,RET,ROBO1,RORA,RPL12,RPL7A,RPL8,RPS2,RPS26,RPSA,SCP2,SLC22A5,SLC25A3,SLC25A5,SLC6A9,STEAP3,STT3A,THOP1,TSPO,TUBB4A,TYMP,USP10,VNN1,XPO1,ZNF71	104 (26)	24	 	TXNRD1	 	 	 	 	 	 	 	
